#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T18:51:56 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T18:51:56	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJ/861/49/table2&-out=AGC,Name,Vhel,HIflux,e_HIflux,SNR,Dist,e_Dist,logMHI,e_logMHI,HI&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_18610049
#Name: J/ApJ/861/49
#Title: ALFALFA extragalactic HI source catalog (Haynes+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/apj/861/49	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apj/861/49	    IVOID of underlying data collection
#INFO	creator=Haynes M.P.	    First author or institution
#INFO	cites=bibcode:2018ApJ...861...49H	    Article or Data origin sources
#INFO	journal=ApJ	    Journal name
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/861/49	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.18610049	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-11-27	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJ_861_49_table2:
#Name: J/ApJ/861/49/table2
#Title: ALFALFA extragalactic HI source catalog; corrected version (August 2019)
#Column	AGC	(A6)	[1/749512] UGC/AGC number (1)	[ucd=meta.id;meta.main]
#Column	Name	(A8)	Common name of the optical counterpart	[ucd=meta.id]
#Column	Vhel	(I5)	[-430/17823] Heliocentric velocity of the HI profile midpoint	[ucd=spect.dopplerVeloc;em.line.HI]
#Column	HIflux	(F6.2)	[-7.7/999.9] HI line flux density	[ucd=phot.flux]
#Column	e_HIflux	(F5.2)	[0.02/1.2] Uncertainty in HIflux	[ucd=stat.error]
#Column	SNR	(F5.1)	[1.2/964] Ratio of peak flux to rms noise	[ucd=instr.det.noise]
#Column	Dist	(F5.1)	[0.3/259.6] Adopted distance, where applicable	[ucd=pos.distance;pos.heliocentric]
#Column	e_Dist	(F4.1)	[0/31] Uncertainty in Dist	[ucd=stat.error]
#Column	logMHI	(F5.2)	[3.7/11] log HI mass where distance has been adopted	[ucd=phys.mass]
#Column	e_logMHI	(F5.2)	[0.04/1.2] Uncertainty in logMHI	[ucd=stat.error]
#Column	HI	(I1)	[1/2] HI source code (2)	[ucd=meta.code]
AGC	Name	Vhel	HIflux	e_HIflux	SNR	Dist	e_Dist	logMHI	e_logMHI	HI
725974	        	 5049	  0.92	 0.06	  8.8	 75.0	 2.4	 9.09	 0.06	1
743748	        	 5170	  0.69	 0.07	  5.3	 76.4	 2.2	 8.98	 0.07	2
231122	Holm560c	 4373	  0.87	 0.06	 11.4	 64.4	 2.2	 8.93	 0.06	1
008881	046-018 	 7051	  8.96	 0.12	 40.6	104.5	 2.1	10.36	 0.05	1
743753	103-028 	 5118	  1.02	 0.09	  6.5	 75.7	 2.3	 9.14	 0.06	1
743752	        	 8135	  1.77	 0.11	  8.7	119.7	 2.4	 9.78	 0.05	1
230872	074-019 	 6830	  1.96	 0.08	 13.7	101.3	 2.2	 9.68	 0.05	1
238646	        	 6858	  1.58	 0.08	 11.5	101.8	 2.2	 9.59	 0.05	1
008887	132-060 	 8307	  3.73	 0.10	 20.1	122.1	 2.4	10.12	 0.05	1
008883	103-027 	 5595	  5.77	 0.07	 45.0	 81.4	 4.1	 9.95	 0.06	1
230876	I4355   	 8078	  0.90	 0.06	  8.3	118.5	 2.3	 9.47	 0.05	1
008889	132-061 	 8427	  5.16	 0.13	 23.2	123.8	 2.2	10.27	 0.05	1
748333	        	14659	  2.26	 0.11	 12.6	212.3	 2.4	10.38	 0.05	1
232563	        	17020	  2.27	 0.14	  7.7	246.8	 2.3	10.51	 0.05	1
231556	103-030 	 6734	  1.23	 0.07	  9.4	 23.1	 4.2	 8.19	 0.16	1
231579	103-029 	 7830	  1.08	 0.11	  5.6	115.4	 2.2	 9.53	 0.06	2
239145	        	 2589	  0.57	 0.07	  6.2	 40.6	 2.3	 8.35	 0.09	1
239146	        	 2830	  1.30	 0.06	 12.3	 43.7	 2.2	 8.77	 0.07	1
232226	        	 6950	  0.72	 0.06	  7.4	103.0	 2.2	 9.26	 0.06	1
233921	        	 6213	  0.70	 0.08	  4.6	 92.5	 2.4	 9.15	 0.07	2
239147	        	 2762	  0.89	 0.05	 10.5	 42.8	 2.3	 8.58	 0.07	1
008886	N5384   	 5116	  1.85	 0.15	  5.4	 75.3	 4.3	 9.39	 0.07	2
233715	        	11451	  0.84	 0.07	  6.9	167.2	 2.3	 9.74	 0.06	1
232208	        	11892	  0.56	 0.07	  4.5	173.7	 2.2	 9.60	 0.07	2
743759	        	 8315	  0.65	 0.06	  5.8	122.2	 2.3	 9.36	 0.06	2
232969	046-020 	 8985	  0.94	 0.11	  4.8	132.2	 2.3	 9.59	 0.07	2
008884	I 966   	 4277	  3.37	 0.10	 20.0	 63.1	 4.2	 9.50	 0.07	1
743760	        	 7971	  1.07	 0.09	  6.8	117.4	 2.3	 9.54	 0.06	1
743762	        	 8278	  1.17	 0.07	  9.0	121.7	 2.2	 9.61	 0.05	1
231578	018-011a	10440	  1.81	 0.07	 13.1	153.0	 2.2	10.00	 0.05	1
239046	        	 4538	  1.62	 0.07	 14.1	 67.8	 2.3	 9.24	 0.06	1
238652	        	 7317	  0.45	 0.04	  7.2	108.3	 2.3	 9.09	 0.06	1
725980	        	10278	  0.81	 0.07	  6.1	150.0	 2.1	 9.63	 0.06	2
231119	046-025 	 7283	  0.84	 0.05	  9.9	107.8	 2.1	 9.36	 0.05	1
230880	132-065 	 2605	  4.85	 0.08	 37.2	 45.5	 9.3	 9.37	 0.18	1
743763	        	 8436	  1.56	 0.09	 10.1	123.9	 2.4	 9.75	 0.05	1
230879	I 967   	 3832	  3.27	 0.10	 15.8	 55.0	11.3	 9.37	 0.18	1
231584	132-062 	 2781	  3.37	 0.07	 32.8	 43.0	 2.2	 9.17	 0.06	1
008890	N5386   	 4299	  1.56	 0.10	  8.7	 63.2	 4.2	 9.17	 0.08	1
232635	        	16525	  1.31	 0.11	  6.8	239.8	 2.3	10.25	 0.06	2
232636	        	16674	  0.76	 0.08	  5.6	242.0	 2.3	10.02	 0.06	2
725983	        	16244	  1.57	 0.13	  6.9	235.4	 2.3	10.31	 0.06	1
008891	N5387   	 5213	  7.65	 0.11	 37.9	 71.1	13.6	 9.96	 0.17	1
748341	        	14763	  0.53	 0.07	  4.7	213.8	 2.4	 9.76	 0.07	2
233568	        	 6775	  1.29	 0.09	  8.1	100.5	 2.3	 9.49	 0.06	1
233716	        	 7276	  0.81	 0.06	  7.3	107.6	 2.1	 9.34	 0.06	1
235488	        	 5682	  2.44	 0.06	 34.2	 84.0	 2.3	 9.61	 0.05	1
732830	        	11691	  1.80	 0.10	  8.4	170.1	 2.3	10.09	 0.05	1
732829	        	 5792	  1.09	 0.06	  9.7	 85.8	 2.3	 9.28	 0.05	1
008896	046-029 	 4403	  5.86	 0.10	 32.1	 63.3	 4.4	 9.74	 0.07	1
732831	        	13974	  0.43	 0.04	  7.2	202.8	 2.2	 9.62	 0.06	1
729310	        	10526	  0.94	 0.06	  9.9	153.2	 2.2	 9.72	 0.05	1
729312	        	10440	  2.75	 0.13	 11.4	152.0	 2.4	10.17	 0.05	1
233717	        	 7591	  2.04	 0.09	 11.3	112.0	 2.3	 9.78	 0.05	1
008897	074-023 	 7260	  2.13	 0.09	 11.6	107.4	 2.3	 9.76	 0.05	1
238647	        	 7296	  1.67	 0.09	 11.7	108.0	 2.2	 9.66	 0.05	1
233718	        	 1277	  0.81	 0.06	  7.5	 23.1	 2.1	 8.01	 0.09	1
239064	        	 8148	  0.71	 0.06	  6.6	119.9	 2.3	 9.38	 0.06	1
008895	046-027 	 7212	  3.53	 0.10	 20.3	106.9	 2.4	 9.98	 0.05	1
743769	        	 4888	  0.67	 0.07	  5.7	 72.5	 2.2	 8.92	 0.07	2
732832	        	  978	  0.48	 0.05	  6.7	 18.4	 2.4	 7.58	 0.13	1
732833	        	11598	  0.34	 0.04	  6.0	168.8	 2.3	 9.36	 0.07	2
239236	WAS 84  	 7476	  1.25	 0.06	 12.2	109.8	 2.3	 9.55	 0.05	1
748353	        	14377	  1.16	 0.10	  6.6	208.4	 2.3	10.07	 0.06	1
743770	        	 7638	  1.01	 0.09	  6.5	112.7	 2.3	 9.48	 0.06	1
008904	        	 9769	  3.54	 0.09	 21.3	142.8	 2.3	10.23	 0.05	1
748356	        	14857	  1.08	 0.10	  6.1	215.2	 2.3	10.07	 0.06	2
230893	103-034 	 7628	  2.17	 0.10	 10.9	112.5	 2.4	 9.81	 0.05	1
008899	132-066 	 2854	  6.68	 0.08	 45.1	 48.1	 9.6	 9.56	 0.18	1
233719	        	12332	  1.55	 0.07	 11.1	179.8	 2.3	10.07	 0.05	1
231120	046-030 	 7394	  3.28	 0.09	 20.1	109.4	 2.2	 9.97	 0.05	1
743776	        	 2878	  0.70	 0.06	  6.9	 44.4	 2.2	 8.51	 0.07	1
725996	        	13768	  0.64	 0.06	  5.7	199.8	 2.4	 9.78	 0.06	2
233549	        	 9966	  1.47	 0.11	  7.7	146.3	 2.3	 9.87	 0.06	1
743779	        	 5274	  1.22	 0.09	  7.9	 77.8	 2.3	 9.24	 0.06	1
008902	103-035 	 7559	 24.24	 0.16	 66.0	111.6	 2.3	10.85	 0.05	1
235498	        	 8129	  0.44	 0.05	  6.5	118.9	 2.4	 9.17	 0.07	1
233720	M+336018	12837	  1.60	 0.07	 12.7	187.0	 2.5	10.12	 0.05	1
233132	        	 7228	  0.66	 0.05	 10.6	107.1	 2.3	 9.25	 0.06	1
233721	        	16772	  1.36	 0.10	  7.3	243.3	 2.5	10.28	 0.05	1
233569	        	 6713	  1.43	 0.07	 12.2	 99.6	 2.2	 9.52	 0.05	1
235504	        	15103	  0.91	 0.09	  5.7	218.6	 2.3	10.01	 0.06	2
232123	FGC1693 	11140	  1.02	 0.10	  5.5	162.4	 2.3	 9.80	 0.06	2
743781	        	 8027	  1.17	 0.09	  6.8	118.2	 2.4	 9.59	 0.06	1
235503	        	14830	  1.99	 0.12	  9.8	214.7	 2.3	10.33	 0.05	1
732835	        	 9381	  0.64	 0.06	  5.6	137.1	 2.4	 9.45	 0.06	2
725999	        	11097	  1.56	 0.09	 10.5	161.8	 2.2	 9.98	 0.05	1
230898	074-025 	 6650	  1.08	 0.07	 10.0	 98.7	 2.3	 9.39	 0.06	1
726000	        	 9912	  1.74	 0.07	 13.3	144.8	 2.4	 9.93	 0.05	1
231589	103-037 	12329	  2.56	 0.09	 13.7	179.7	 2.3	10.29	 0.05	1
231590	103-038 	 6637	  2.99	 0.09	 17.1	 98.4	 2.3	 9.83	 0.05	1
008906	046-031 	 4193	  4.09	 0.10	 24.4	 57.3	11.2	 9.50	 0.18	1
748367	        	12480	  1.64	 0.12	  7.8	181.3	 2.2	10.10	 0.05	1
743786	        	 6588	  0.96	 0.07	  7.3	 97.6	 2.1	 9.33	 0.06	1
008910	M+336024	11098	  2.09	 0.05	 23.0	162.1	 2.3	10.11	 0.05	1
008907	074-027 	11745	  4.21	 0.12	 17.5	171.4	 2.3	10.46	 0.05	1
232566	        	16758	  1.69	 0.12	  7.6	243.1	 2.3	10.37	 0.05	1
238850	        	 9790	  0.68	 0.05	  7.3	143.1	 2.3	 9.52	 0.06	1
726001	        	10603	  1.48	 0.08	 10.9	154.6	 2.1	 9.92	 0.05	1
008912	N5399   	 3660	  4.37	 0.12	 19.6	 73.1	16.3	 9.74	 0.20	1
238851	        	 5345	  0.65	 0.05	  7.5	 79.1	 2.3	 8.98	 0.06	1
233758	        	 5563	  0.45	 0.05	  5.8	 81.7	 2.2	 8.85	 0.07	1
008915	        	 2352	  5.90	 0.08	 42.9	 37.3	 2.3	 9.29	 0.07	1
008911	162-044 	10945	  3.77	 0.08	 27.3	159.5	 2.3	10.35	 0.05	1
748374	        	14913	  1.44	 0.09	  8.5	216.0	 2.4	10.20	 0.05	1
743792	        	11053	  1.18	 0.07	 10.7	161.4	 2.3	 9.86	 0.05	1
233572	        	12347	  1.63	 0.04	 35.2	180.0	 2.4	10.09	 0.05	1
239092	        	 7694	  0.70	 0.06	  7.8	113.4	 2.4	 9.33	 0.06	1
231592	018-015 	14683	  3.41	 0.14	 13.1	213.6	 2.2	10.56	 0.05	1
231862	        	 3677	  1.03	 0.08	  7.9	 58.6	 4.3	 8.92	 0.08	1
238625	        	 4598	  1.59	 0.07	 13.2	 67.6	 2.2	 9.23	 0.06	1
233924	        	11451	  0.90	 0.10	  5.2	167.3	 2.3	 9.77	 0.07	2
232975	        	 8969	  1.05	 0.08	  7.6	132.0	 2.3	 9.63	 0.06	1
232124	FGC2692 	14309	  1.30	 0.10	  7.2	207.4	 2.2	10.12	 0.06	1
233570	        	 5019	  1.35	 0.07	 10.7	 73.8	 2.3	 9.24	 0.06	1
743796	        	 8478	  1.29	 0.07	 11.0	124.4	 2.4	 9.67	 0.05	1
238649	        	16633	  1.38	 0.08	  9.1	241.3	 2.2	10.28	 0.05	1
233274	        	 7294	  0.67	 0.07	  5.6	108.1	 2.2	 9.27	 0.07	2
230912	074-029 	11655	  1.66	 0.08	 11.3	170.2	 2.3	10.05	 0.05	1
243884	        	 4547	  1.81	 0.07	 19.6	 66.9	 2.3	 9.28	 0.06	1
231594	103-039 	 7822	  4.66	 0.09	 29.0	115.3	 2.5	10.16	 0.05	1
748382	        	14354	  1.68	 0.11	  8.7	208.0	 2.4	10.23	 0.05	1
243859	        	 6099	  0.69	 0.06	  7.4	 90.9	 2.3	 9.13	 0.06	1
230914	074-030 	11848	  4.39	 0.15	 15.7	172.9	 2.4	10.49	 0.05	1
743801	        	 8322	  0.74	 0.08	  5.1	122.3	 2.3	 9.42	 0.07	2
249086	        	 7025	  0.71	 0.06	  6.0	104.1	 2.3	 9.26	 0.06	1
743804	        	 8083	  1.26	 0.08	  9.3	119.0	 2.5	 9.62	 0.05	1
230915	MK1367  	12097	  0.67	 0.07	  5.2	176.6	 2.2	 9.69	 0.06	2
743806	        	 3683	  1.04	 0.07	  9.1	 55.3	 2.3	 8.87	 0.06	1
243899	        	 7009	  1.07	 0.07	  9.1	103.8	 2.2	 9.43	 0.06	1
743809	        	 7831	  0.62	 0.06	  5.5	115.3	 2.3	 9.29	 0.06	2
726008	        	 9762	  0.86	 0.09	  5.4	142.7	 2.5	 9.62	 0.06	2
008918	074-031 	 4101	  6.70	 0.08	 45.1	 56.8	11.9	 9.71	 0.19	1
242402	        	16558	  0.88	 0.08	  6.8	240.2	 2.2	10.08	 0.06	2
748389	        	14172	  0.98	 0.10	  5.5	205.4	 2.3	 9.99	 0.06	2
230917	074-032 	 5830	  1.05	 0.09	  6.5	 87.0	 2.2	 9.27	 0.06	2
230920	074-033 	 7335	  5.45	 0.13	 22.2	108.4	 2.2	10.18	 0.05	1
243818	        	 6848	  1.95	 0.07	 16.2	101.5	 2.2	 9.68	 0.05	1
242177	F721-1  	 5704	  0.64	 0.05	  7.6	 83.6	 2.2	 9.02	 0.06	1
726009	        	14264	  0.84	 0.09	  5.1	206.9	 2.3	 9.93	 0.06	2
242297	        	10264	  1.02	 0.12	  4.5	150.4	 2.3	 9.74	 0.07	2
726010	        	 9700	  1.88	 0.07	 17.2	141.8	 2.4	 9.95	 0.05	1
249443	        	 3600	  1.01	 0.05	 14.1	 53.1	 2.3	 8.83	 0.06	1
230925	074-035 	 4572	  2.90	 0.06	 26.3	 71.8	15.2	 9.55	 0.19	1
245300	        	 4465	  0.72	 0.09	  5.6	 66.9	 2.3	 8.88	 0.08	2
242246	        	 4159	  0.95	 0.05	 11.3	 61.5	 2.3	 8.93	 0.06	1
243904	        	11538	  1.41	 0.10	  7.6	168.5	 2.2	 9.97	 0.05	1
248996	132-069 	 9527	  1.03	 0.07	  8.0	139.3	 2.3	 9.67	 0.05	1
231077	132-067 	 8676	  1.72	 0.10	  9.1	127.3	 2.3	 9.82	 0.05	1
245301	        	 3249	  0.42	 0.05	  7.5	 49.8	 2.1	 8.39	 0.08	1
726014	        	10827	  1.07	 0.09	  6.8	157.9	 2.2	 9.80	 0.06	1
726013	        	10041	  0.38	 0.05	  4.7	146.6	 2.3	 9.28	 0.07	2
249087	        	10954	  1.42	 0.06	 18.1	160.2	 2.3	 9.93	 0.05	1
249088	        	 5369	  0.88	 0.08	  6.6	 78.7	 2.3	 9.11	 0.06	1
008926	I4357   	 4371	  5.73	 0.09	 37.4	 65.4	 4.3	 9.76	 0.07	1
242670	        	10487	  0.83	 0.08	  6.5	153.6	 2.3	 9.66	 0.06	1
243900	103-042 	 7480	  2.16	 0.11	 10.0	110.4	 2.4	 9.79	 0.05	1
743821	        	 8342	  0.96	 0.05	 13.7	122.6	 2.3	 9.53	 0.05	1
249486	        	 9402	  0.38	 0.04	  6.9	137.4	 2.4	 9.23	 0.06	1
230935	162-046 	 8161	  1.27	 0.12	  5.6	119.6	 2.3	 9.63	 0.06	2
243030	        	 7367	  0.59	 0.06	  5.5	109.1	 2.2	 9.22	 0.06	2
008924	018-022 	 3595	  6.42	 0.10	 36.7	 50.1	 9.5	 9.58	 0.17	1
243828	        	 5075	  0.75	 0.05	  9.7	 74.5	 2.2	 8.99	 0.06	1
243901	        	 6632	  1.41	 0.05	 23.2	 98.3	 2.3	 9.51	 0.05	1
249089	        	 5252	  0.95	 0.06	  8.8	 76.9	 2.3	 9.12	 0.06	1
242418	        	 7532	  0.63	 0.06	  5.9	111.4	 2.3	 9.27	 0.06	2
231599	046-034 	 4331	  4.20	 0.08	 26.6	 63.7	 2.1	 9.60	 0.05	1
249007	        	10931	  0.66	 0.07	  6.2	159.7	 2.4	 9.60	 0.06	2
249090	        	 6265	  0.68	 0.06	  6.9	 93.2	 2.3	 9.14	 0.06	1
743827	        	10878	  0.82	 0.10	  5.1	158.7	 2.4	 9.69	 0.07	2
243032	        	15047	  2.12	 0.17	  7.0	218.8	 2.3	10.38	 0.06	1
249137	        	 4702	  0.55	 0.04	  8.8	 69.2	 2.1	 8.79	 0.06	1
249091	        	 7117	  0.99	 0.07	  8.2	105.4	 2.2	 9.41	 0.06	1
230937	162-048 	 8199	  2.97	 0.08	 19.9	120.2	 2.2	10.00	 0.05	1
248867	        	 8145	  1.19	 0.11	  5.7	119.9	 2.4	 9.61	 0.06	1
248868	        	 6939	  0.76	 0.06	  6.9	102.8	 2.4	 9.28	 0.06	1
726017	        	 7196	  0.71	 0.07	  5.6	105.9	 2.2	 9.27	 0.06	2
242187	        	 7335	  0.66	 0.07	  4.9	108.6	 2.4	 9.26	 0.07	2
245308	        	11033	  0.64	 0.06	  6.0	160.7	 2.3	 9.59	 0.06	2
242186	        	14317	  0.66	 0.05	  9.0	208.3	 2.3	 9.83	 0.06	1
230938	9162-049	 7991	  2.03	 0.11	 10.0	117.2	 2.3	 9.82	 0.05	1
242168	F721-8  	 5433	  1.29	 0.05	 15.1	 79.6	 2.2	 9.28	 0.05	1
008929	132-070a	 8375	  2.62	 0.09	 15.3	123.0	 2.3	 9.97	 0.05	1
249252	        	 4365	  1.07	 0.06	 10.7	 64.2	 2.2	 9.02	 0.06	1
008927	046-035 	 7104	  2.08	 0.10	 11.7	105.2	 2.4	 9.73	 0.05	1
008928	N5405   	 6911	  4.98	 0.08	 47.2	102.5	 2.3	10.09	 0.05	1
231601	074-038 	 4864	  1.69	 0.12	  7.7	 71.5	 2.5	 9.31	 0.06	1
726021	        	14335	  1.37	 0.09	  8.2	207.9	 2.3	10.14	 0.05	1
231602	103-044 	 7852	  3.25	 0.11	 17.2	115.7	 2.2	10.01	 0.05	1
748401	        	10014	  1.13	 0.10	  6.5	146.0	 2.4	 9.75	 0.06	1
743835	        	 8316	  1.03	 0.08	  7.5	122.2	 2.2	 9.56	 0.06	1
230940	074-040 	 5576	  1.03	 0.07	  8.2	 81.9	 2.2	 9.21	 0.06	1
748402	        	10076	  0.92	 0.07	  8.3	146.9	 2.4	 9.67	 0.06	1
230939	074-039 	 6864	  3.53	 0.09	 21.6	102.9	 4.3	 9.95	 0.06	1
242671	046-037 	10380	  1.10	 0.09	  6.5	152.1	 2.2	 9.78	 0.06	1
008934	074-041a	10251	  3.01	 0.11	 15.0	150.1	 2.2	10.20	 0.05	1
726023	        	11113	  0.75	 0.08	  5.4	162.0	 2.3	 9.67	 0.06	2
732847	        	10915	  1.43	 0.09	  8.9	159.0	 2.3	 9.93	 0.05	1
726024	        	10868	  1.28	 0.08	  8.9	158.3	 2.2	 9.88	 0.05	1
243036	        	 7270	  3.06	 0.09	 19.1	107.7	 2.2	 9.92	 0.05	1
230946	074-042 	 4959	  1.44	 0.07	 12.5	 72.8	 2.3	 9.26	 0.06	1
243037	        	 7344	  2.73	 0.08	 22.2	108.7	 2.2	 9.88	 0.05	1
249512	        	 4179	  0.58	 0.04	  9.0	 62.3	 2.3	 8.72	 0.06	1
242408	        	10663	  0.34	 0.05	  4.0	156.1	 2.2	 9.29	 0.08	2
743851	        	17480	  1.49	 0.12	  6.9	253.1	 2.2	10.35	 0.06	1
231899	        	 7478	  0.97	 0.09	  6.4	110.7	 2.2	 9.45	 0.06	1
008941	N5421A  	 8058	  1.49	 0.14	  6.0	117.9	 2.2	 9.69	 0.06	1
743854	        	11455	  0.43	 0.06	  7.3	166.9	 2.2	 9.45	 0.08	1
249672	        	 7613	  1.28	 0.10	  9.3	111.6	 2.3	 9.57	 0.06	1
249092	        	 5464	  0.71	 0.05	 11.0	 80.0	 2.2	 9.03	 0.06	1
743855	        	 8499	  2.67	 0.11	 13.3	124.7	 2.3	 9.99	 0.05	1
242341	        	16771	  1.02	 0.13	  4.5	243.2	 2.2	10.15	 0.07	2
242673	        	10480	  0.61	 0.06	  6.4	153.5	 2.2	 9.53	 0.06	2
242421	        	10431	  0.82	 0.09	  5.1	152.8	 2.3	 9.65	 0.07	2
242342	        	 7057	  0.69	 0.06	  7.0	104.4	 2.3	 9.25	 0.06	1
242189	        	 7233	  0.81	 0.07	  6.4	107.1	 2.2	 9.34	 0.06	2
008938	N5409   	 6262	  5.32	 0.11	 27.4	 88.0	 4.3	 9.99	 0.06	1
230954	074-046b	 6432	  1.34	 0.08	 10.3	 95.6	 2.2	 9.46	 0.05	1
231786	        	 4301	  1.22	 0.09	  7.9	 64.6	 2.3	 9.08	 0.06	1
230955	074-045 	 6073	  3.72	 0.07	 32.1	 88.0	 4.3	 9.83	 0.06	1
743860	        	 8150	  0.68	 0.07	  5.2	119.9	 2.4	 9.36	 0.06	2
231104	191-034 	 4275	  0.74	 0.06	  7.1	 64.2	 2.3	 8.86	 0.06	1
249093	        	11619	  2.44	 0.10	 13.1	169.6	 2.4	10.22	 0.05	1
249487	        	 7385	  0.47	 0.04	  7.6	108.5	 2.3	 9.12	 0.06	1
245319	        	 5141	  1.32	 0.11	  6.8	 76.5	 2.4	 9.26	 0.06	1
230960	074-049 	 6838	  2.00	 0.08	 18.0	101.3	 2.4	 9.68	 0.05	1
249094	        	 3937	  0.64	 0.06	  6.0	 58.5	 2.2	 8.71	 0.07	1
743865	        	14898	  1.26	 0.13	  5.5	216.3	 2.3	10.14	 0.06	2
743864	        	 3114	  1.31	 0.07	 11.2	 47.6	 2.3	 8.84	 0.06	1
008940	N5411a  	 5836	  0.81	 0.09	  4.6	 88.0	 4.3	 9.17	 0.08	2
231067	        	11201	  1.18	 0.09	  7.3	163.7	 2.4	 9.87	 0.06	1
008942	N5414   	 4280	  7.22	 0.09	 47.1	 71.5	14.3	 9.94	 0.18	1
231607	132-071 	 9922	  2.55	 0.14	 10.4	144.9	 2.3	10.10	 0.05	1
726031	        	12713	  1.24	 0.09	  8.1	184.8	 2.2	10.00	 0.05	1
230968	074-053c	 6249	  1.10	 0.10	  6.2	 88.0	 4.3	 9.30	 0.07	2
243835	D721-2  	 6036	  0.88	 0.05	 10.8	 89.9	 2.3	 9.22	 0.05	1
743871	        	13270	  1.10	 0.09	  7.1	193.0	 2.3	 9.98	 0.06	1
230966	074-053a	 5673	  0.73	 0.06	  6.8	 88.0	 4.3	 9.12	 0.07	1
230964	074-051 	 5803	  0.75	 0.05	  8.9	 88.0	 4.3	 9.14	 0.07	1
231608	132-072 	 8798	  2.82	 0.10	 16.4	128.9	 2.3	10.04	 0.05	1
008944	N5416   	 6237	  4.18	 0.11	 20.0	 88.0	 4.3	 9.88	 0.06	1
242425	        	 7291	  0.52	 0.06	  4.7	107.9	 2.4	 9.15	 0.07	2
231606	046-038 	12104	  1.68	 0.12	  7.3	176.7	 2.4	10.09	 0.05	1
008943	N5417   	 4933	  1.82	 0.11	  6.8	 97.3	19.1	 9.61	 0.18	1
249095	        	 5232	  0.55	 0.05	  7.1	 76.7	 2.3	 8.88	 0.06	1
008946	N5418   	 4591	  2.17	 0.10	 12.0	 41.9	 8.3	 8.95	 0.18	1
743877	        	 3105	  1.68	 0.06	 16.8	 47.5	 2.4	 8.95	 0.06	1
249096	        	 6750	  0.77	 0.07	  6.6	102.9	 4.3	 9.28	 0.07	1
249097	        	 5503	  1.50	 0.07	 13.2	 80.5	 2.4	 9.36	 0.05	1
243837	        	 5795	  0.69	 0.07	  6.6	 86.4	 2.2	 9.08	 0.07	1
230970	074-054 	10221	  1.54	 0.14	  6.0	149.7	 2.2	 9.91	 0.06	2
249098	        	16607	  1.15	 0.09	  7.8	240.9	 2.4	10.20	 0.06	1
243841	        	 4187	  1.22	 0.06	 13.4	 62.0	 2.4	 9.04	 0.06	1
743888	        	 5075	  1.21	 0.09	  6.9	 75.0	 2.2	 9.21	 0.06	1
008948	074-055 	 6014	  7.02	 0.10	 39.6	 88.0	 4.3	10.11	 0.06	1
243547	        	 9592	  0.43	 0.06	  4.5	140.9	 2.5	 9.30	 0.08	2
726039	        	13301	  0.72	 0.08	  5.2	193.1	 2.4	 9.80	 0.07	2
008954	N5433   	 4362	  5.91	 0.10	 32.4	 65.5	 4.2	 9.78	 0.07	1
240004	103-048 	 4008	  2.71	 0.09	 17.8	 59.7	 2.2	 9.36	 0.06	1
243817	        	11230	  1.89	 0.11	  9.5	164.1	 2.1	10.08	 0.05	1
008953	103-051 	 7074	  3.20	 0.14	 11.7	104.5	 2.3	 9.92	 0.05	1
240003	074-056 	 5745	  4.73	 0.13	 18.5	 88.0	 4.3	 9.94	 0.06	2
726042	        	10222	  1.15	 0.09	  7.2	149.2	 2.5	 9.78	 0.06	1
008950	074-057 	 5863	  2.59	 0.09	 17.4	 88.0	 4.3	 9.67	 0.06	1
243272	018-033 	 7234	  2.76	 0.07	 22.7	107.2	 2.3	 9.87	 0.05	1
726043	        	15486	  1.17	 0.07	 10.1	224.4	 2.3	10.14	 0.05	1
242313	        	11603	  0.65	 0.08	  4.7	169.4	 2.2	 9.64	 0.07	2
241325	        	 5640	  0.90	 0.06	  8.3	 88.0	 4.3	 9.22	 0.07	1
008957	        	 4824	  2.24	 0.07	 17.1	 71.7	 2.2	 9.43	 0.05	1
241923	F721-5  	 5811	  1.18	 0.06	 12.7	 86.7	 2.4	 9.32	 0.05	1
732859	        	11273	  0.84	 0.08	  5.7	164.1	 2.3	 9.73	 0.06	2
245337	        	13456	  0.47	 0.04	  8.4	195.2	 2.2	 9.63	 0.06	1
008951	074-060 	 5868	  2.58	 0.07	 19.3	 88.0	 4.3	 9.67	 0.06	1
