#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:34:31 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:34:31	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/211/21/zspec&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_22110021
#Name: J/ApJS/211/21
#Title: Spectroscopic redshifts of galaxies in MACS (Ebeling+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/apjs/211/21	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/211/21	    IVOID of underlying data collection
#INFO	creator=Ebeling H.	    First author or institution
#INFO	cites=bibcode:2014ApJS..211...21E	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/211/21	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.22110021	    Dataset identifier that can be used for citation
#INFO	publication_date=2020-07-01	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_211_21_zspec:
#Name: J/ApJS/211/21/zspec
#Title: Combined table from original tables
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	MACSg	(A19)	Galaxy identifier (JHHMMSS.ss+DDMMSS.s) <MACSg JHHHMMSS.ss+DDMMSS.s> in Simbad	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right Ascention in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	z	(F7.4)	Redshift	[ucd=src.redshift]
#Column	e_z	(F7.4)	Uncertainty in z	[ucd=stat.error;src.redshift]
#Column	EmLT	(A3)	Spectral type (1)	[ucd=src.spType]
#Column	Inst	(A1)	Instrument (2)	[ucd=meta.id;instr]
#Column	CXO	(A3)	X-ray counterpart flag (XPS = Chandra X-ray point source)	[ucd=meta.code]
#Column	MACS	(A12)	Massive galaxy cluster name (<MCS JHHMM.m+DDMM> in SIMBAD)	[ucd=obs.field]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
recno	MACSg	RAJ2000	DEJ2000	z	e_z	EmLT	Inst	CXO	MACS	Simbad
    1661	J114946.31+222606.7	177.442963	+22.435200	 0.9600	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1662	J114946.35+222431.7	177.443115	+22.408819	 0.8180	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1663	J114946.54+222126.1	177.443924	+22.357250	 0.5390	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1664	J114946.91+222438.2	177.445465	+22.410610	 0.4120	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1665	J114947.01+222018.6	177.445877	+22.338499	 0.5440	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1666	J114947.04+222308.4	177.445999	+22.385670	 0.5420	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1667	J114947.15+222235.2	177.446457	+22.376440	 0.5430	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1668	J114947.18+222507.3	177.446564	+22.418699	 0.4100	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1669	J114947.38+222108.4	177.447418	+22.352329	 0.5400	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1670	J114947.77+222723.3	177.449051	+22.456470	 0.5370	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1671	J114948.02+222444.2	177.450104	+22.412270	 0.5480	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1672	J114948.11+222644.5	177.450455	+22.445690	 0.4040	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1673	J114948.13+221958.2	177.450546	+22.332830	 0.5950	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1674	J114948.28+222831.2	177.451172	+22.475340	 0.5380	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1675	J114948.32+222058.7	177.451340	+22.349649	 0.5480	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1676	J114948.42+221653.5	177.451752	+22.281530	 0.5820	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1677	J114948.46+222605.6	177.451920	+22.434891	 0.4060	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1678	J114948.49+221336.5	177.452042	+22.226801	 0.5430	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1679	J114948.85+222030.6	177.453552	+22.341820	 0.5420	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1680	J114948.88+222226.8	177.453659	+22.374109	 0.4080	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1681	J114949.05+222118.9	177.454376	+22.355249	 0.5450	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1682	J114949.07+222203.4	177.454453	+22.367611	 0.5420	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1683	J114949.13+222435.2	177.454712	+22.409781	 0.5430	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1684	J114949.15+222117.7	177.454788	+22.354919	 0.7610	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1685	J114949.22+222457.0	177.455078	+22.415831	 0.4090	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1686	J114949.24+221431.2	177.455170	+22.242001	 0.5480	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1687	J114949.31+222005.5	177.455475	+22.334869	 0.5360	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1688	J114949.34+222458.2	177.455582	+22.416170	 0.4090	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1689	J114949.51+222200.1	177.456299	+22.366690	 0.5360	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1690	J114949.54+222703.0	177.456421	+22.450830	 0.6390	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1691	J114949.57+221727.6	177.456543	+22.291000	 0.6290	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1692	J114949.64+222457.6	177.456833	+22.415991	 0.4120	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1693	J114949.69+222737.6	177.457062	+22.460440	 0.9620	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1694	J114949.73+222507.9	177.457199	+22.418859	 0.4110	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1695	J114949.80+222214.9	177.457489	+22.370800	 0.5400	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1696	J114949.84+221909.4	177.457672	+22.319281	 0.7230	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1697	J114949.92+222526.7	177.457993	+22.424080	 0.5470	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1698	J114949.94+221415.0	177.458084	+22.237499	 0.5380	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1699	J114950.14+222453.2	177.458923	+22.414789	 0.4090	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1700	J114950.24+221930.6	177.459335	+22.325171	 0.4650	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1701	J114950.28+221955.7	177.459503	+22.332140	 0.5380	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1702	J114950.38+222415.4	177.459930	+22.404280	 0.5080	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1703	J114950.43+222158.6	177.460114	+22.366270	 1.2370	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1704	J114950.75+222626.8	177.461456	+22.440781	 0.5660	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1705	J114950.78+222411.2	177.461578	+22.403111	 0.5320	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1706	J114950.79+222848.4	177.461609	+22.480120	 0.5130	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1707	J114950.84+221919.4	177.461838	+22.322050	 0.5390	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1708	J114951.08+222552.4	177.462845	+22.431210	 0.5670	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1709	J114951.18+222000.6	177.463242	+22.333509	 1.9100	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1710	J114951.20+222519.3	177.463333	+22.422029	 0.4100	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1711	J114951.22+221857.2	177.463409	+22.315889	 0.4090	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1712	J114951.42+222115.0	177.464249	+22.354170	 0.5350	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1713	J114951.82+222126.4	177.465912	+22.357330	 0.5410	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1714	J114951.89+222933.0	177.466202	+22.492500	 0.6170	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1715	J114951.97+222114.7	177.466522	+22.354080	 0.4350	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1716	J114951.99+222623.2	177.466644	+22.439770	 0.4760	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1717	J114952.12+222224.0	177.467148	+22.373320	 0.5430	 0.0010	E+A	D	   	J1149.5+2223	Simbad
    1718	J114952.14+222442.6	177.467270	+22.411819	 0.5360	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1719	J114952.23+222529.5	177.467621	+22.424860	 0.5650	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1720	J114952.54+222211.5	177.468918	+22.369860	 0.5500	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1721	J114952.56+222036.7	177.468994	+22.343531	 0.5270	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1722	J114952.69+222740.4	177.469528	+22.461220	 0.5510	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1723	J114953.07+221955.9	177.471130	+22.332199	 0.5360	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1724	J114953.21+222534.6	177.471695	+22.426279	 0.5660	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1725	J114953.31+221933.3	177.472122	+22.325920	 0.5160	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1726	J114953.33+221401.7	177.472214	+22.233801	 0.4840	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1727	J114953.58+222204.3	177.473251	+22.367861	 0.5420	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1728	J114953.69+221823.7	177.473709	+22.306580	 0.4090	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1729	J114953.72+221851.5	177.473831	+22.314310	 0.5390	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1730	J114953.74+222533.7	177.473907	+22.426041	 0.6790	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1731	J114953.85+221646.8	177.474365	+22.279680	 0.6800	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1732	J114953.92+221938.6	177.474670	+22.327391	 0.5430	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1733	J114953.92+221913.1	177.474670	+22.320299	 0.6080	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1734	J114953.94+222514.2	177.474747	+22.420610	 0.5400	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1735	J114954.17+222927.3	177.475723	+22.490910	 0.5460	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1736	J114954.38+221402.9	177.476578	+22.234140	 0.3520	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1737	J114954.40+221651.1	177.476669	+22.280861	 0.3550	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1738	J114954.47+222728.3	177.476959	+22.457861	 0.4010	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1739	J114954.58+221635.2	177.477417	+22.276449	 0.3670	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1740	J114954.70+222715.7	177.477921	+22.454359	 0.4030	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1741	J114954.89+221628.2	177.478714	+22.274500	 0.3620	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1742	J114954.98+222348.1	177.479080	+22.396690	 0.5360	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1743	J114955.01+221457.0	177.479202	+22.249170	 0.4800	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1744	J114955.16+221453.4	177.479828	+22.248171	 0.4800	 0.0003	E+A	D	   	J1149.5+2223	Simbad
    1745	J114955.25+221528.3	177.480209	+22.257860	 0.4350	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1746	J114955.29+222304.0	177.480377	+22.384451	 0.5310	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1747	J114955.34+222532.7	177.480591	+22.425751	 0.4090	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1748	J114955.54+222910.6	177.481430	+22.486290	 0.5370	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1749	J114955.57+221852.7	177.481522	+22.314640	 0.6600	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1750	J114955.66+221441.9	177.481918	+22.244970	 0.2880	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1751	J114956.06+221525.0	177.483582	+22.256941	 0.6250	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1752	J114956.22+222048.6	177.484238	+22.346821	 0.4570	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1753	J114956.34+222747.2	177.484756	+22.463110	 0.5360	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1754	J114956.51+222613.2	177.485458	+22.437000	 0.5490	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1755	J114956.56+222015.5	177.485687	+22.337641	 0.7230	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1756	J114956.66+222909.7	177.486069	+22.486031	 0.5440	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1757	J114956.74+222540.2	177.486435	+22.427839	 0.9310	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1758	J114957.05+222914.8	177.487701	+22.487450	 0.5090	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1759	J114957.18+222018.6	177.488251	+22.338499	 0.9620	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1760	J114957.35+222131.3	177.488953	+22.358700	 0.7500	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1761	J114957.66+222528.5	177.490250	+22.424580	 0.6790	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1762	J114957.74+222047.2	177.490585	+22.346451	 0.3500	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1763	J114957.82+221951.9	177.490921	+22.331079	 0.5400	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1764	J114958.15+222458.9	177.492279	+22.416370	 0.5460	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1765	J114958.45+222213.4	177.493530	+22.370380	 0.5480	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1766	J114958.54+221333.0	177.493912	+22.225830	 0.3520	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1767	J114958.64+221904.2	177.494339	+22.317829	 0.5390	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1768	J114958.86+221843.2	177.495255	+22.312000	 0.3520	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1769	J114958.89+222158.5	177.495377	+22.366249	 0.4770	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1770	J114958.93+222555.1	177.495544	+22.431971	 0.5500	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1771	J114959.60+222504.4	177.498337	+22.417891	 0.5480	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1772	J114959.93+221856.5	177.499710	+22.315689	 0.3560	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1773	J115000.07+222557.9	177.500305	+22.432751	 0.5490	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1774	J115000.13+221352.9	177.500534	+22.231359	 0.6240	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1775	J115000.14+222823.2	177.500580	+22.473120	 0.5370	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1776	J115000.25+221432.5	177.501053	+22.242371	 2.1620	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1777	J115000.37+221833.3	177.501556	+22.309240	 0.3510	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1778	J115000.44+221343.6	177.501831	+22.228781	 0.6250	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1779	J115000.55+221508.6	177.502289	+22.252390	 0.4340	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1780	J115000.62+221827.0	177.502579	+22.307501	 0.5660	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1781	J115000.62+221811.3	177.502594	+22.303150	 0.3500	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1782	J115000.63+222854.7	177.502609	+22.481871	 0.7480	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1783	J115000.71+221355.0	177.502960	+22.231951	 0.6250	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1784	J115001.28+222415.2	177.505325	+22.404209	 0.7470	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1785	J115001.39+221356.3	177.505798	+22.232309	 0.8330	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1786	J115001.54+221822.5	177.506424	+22.306250	 0.3490	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1787	J115001.65+221551.3	177.506882	+22.264250	 0.4340	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1788	J115001.80+221952.6	177.507507	+22.331280	 0.3490	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1789	J115001.98+221346.9	177.508255	+22.229691	 0.3640	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1790	J115002.01+222118.3	177.508377	+22.355080	 0.5700	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1791	J115002.11+221258.2	177.508789	+22.216169	 0.4280	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1792	J115002.20+221740.2	177.509171	+22.294500	 0.3560	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1793	J115002.36+222843.5	177.509827	+22.478760	 0.6530	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1794	J115002.71+222506.7	177.511292	+22.418530	 0.7480	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1795	J115002.82+221805.7	177.511749	+22.301580	 0.3560	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1796	J115002.98+222326.6	177.512421	+22.390720	 0.5500	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1797	J115003.17+222033.1	177.513214	+22.342529	 0.6300	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1798	J115003.18+222442.8	177.513260	+22.411900	 0.5950	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1799	J115003.31+221409.2	177.513794	+22.235889	 0.5460	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1800	J115003.41+221717.4	177.514206	+22.288170	 0.3540	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1801	J115003.67+222055.7	177.515305	+22.348810	 0.5660	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1802	J115003.79+222833.9	177.515808	+22.476070	 0.5410	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1803	J115003.99+222208.4	177.516632	+22.369011	 0.6310	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1804	J115004.12+222858.4	177.517181	+22.482880	 0.5410	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1805	J115004.19+221349.5	177.517456	+22.230419	 0.4280	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1806	J115004.34+221715.3	177.518082	+22.287580	 0.6080	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1807	J115004.41+221505.7	177.518372	+22.251579	 0.6260	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1808	J115004.79+221810.8	177.519958	+22.302999	 0.4340	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1809	J115004.85+221341.2	177.520203	+22.228109	 0.5460	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1810	J115005.28+221642.8	177.522003	+22.278549	 0.6080	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1811	J115005.35+222215.2	177.522293	+22.370890	 0.2830	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1812	J115005.55+222214.2	177.523117	+22.370600	 0.5510	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1813	J115005.69+222834.1	177.523712	+22.476139	 0.5430	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1814	J115005.80+222636.8	177.524185	+22.443569	 0.5490	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1815	J115006.05+222712.7	177.525208	+22.453529	 0.5490	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1816	J115006.06+222437.3	177.525269	+22.410370	 0.3390	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1817	J115006.23+221747.0	177.525955	+22.296391	 0.9980	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1818	J115006.30+221544.7	177.526245	+22.262421	 0.5970	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1819	J115006.38+221745.3	177.526566	+22.295910	 0.5940	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1820	J115006.88+222859.3	177.528687	+22.483141	 0.7720	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1821	J115007.02+222830.0	177.529236	+22.474991	 0.6240	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1822	J115007.12+221639.9	177.529663	+22.277750	 0.3540	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1823	J115007.50+222215.0	177.531250	+22.370831	 0.5070	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1824	J115007.50+222300.3	177.531265	+22.383430	 0.5500	 0.0005	E+A	D	   	J1149.5+2223	Simbad
    1825	J115007.52+222137.2	177.531326	+22.360331	 0.5430	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1826	J115007.58+221924.0	177.531586	+22.323320	 0.3730	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1827	J115007.61+221913.0	177.531708	+22.320290	 0.6030	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1828	J115007.71+222713.7	177.532120	+22.453810	 0.4970	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1829	J115007.76+222705.0	177.532333	+22.451389	 0.5420	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1830	J115007.90+221245.6	177.532913	+22.212669	 0.5790	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1831	J115007.98+221908.7	177.533249	+22.319080	 1.0800	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1832	J115008.02+222532.6	177.533432	+22.425730	 0.4340	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1833	J115008.18+221519.8	177.534088	+22.255501	 0.5810	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1834	J115008.28+222121.2	177.534500	+22.355890	 0.5460	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1835	J115008.31+222103.3	177.534622	+22.350920	 0.3540	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1836	J115008.35+222121.9	177.534790	+22.356091	 0.5450	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1837	J115008.47+222755.6	177.535294	+22.465441	 0.6100	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1838	J115008.94+221812.2	177.537247	+22.303391	 0.5980	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1839	J115009.13+222527.1	177.538040	+22.424191	 0.6480	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1840	J115009.36+222532.9	177.539001	+22.425810	 0.4340	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1841	J115009.37+221644.4	177.539047	+22.278999	 0.3720	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1842	J115009.74+222539.5	177.540588	+22.427641	 0.4340	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1843	J115010.12+222125.2	177.542160	+22.357000	 0.5470	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1844	J115010.61+222210.1	177.544189	+22.369480	 0.5490	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1845	J115010.61+221717.7	177.544220	+22.288250	 0.6000	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1846	J115010.66+221734.4	177.544418	+22.292891	 0.5800	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1847	J115010.77+221639.7	177.544876	+22.277691	 0.3710	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1848	J115010.83+221353.9	177.545120	+22.231640	 0.6270	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1849	J115010.96+222548.4	177.545670	+22.430111	 0.5960	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1850	J115010.98+222636.5	177.545746	+22.443470	 0.5950	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1851	J115011.00+221331.9	177.545837	+22.225531	 0.6250	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1852	J115011.13+222217.8	177.546356	+22.371611	 0.4560	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1853	J115011.14+222325.1	177.546417	+22.390301	 0.5510	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1854	J115011.27+222407.0	177.546967	+22.401951	 0.6800	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1855	J115011.40+221759.4	177.547516	+22.299841	 0.5790	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1856	J115011.41+222824.8	177.547546	+22.473551	 0.3400	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1857	J115011.50+221929.5	177.547913	+22.324860	 0.5470	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1858	J115012.03+222707.7	177.550125	+22.452129	 0.7630	 0.0010	A  	D	   	J1149.5+2223	Simbad
    1859	J115012.18+221728.0	177.550751	+22.291109	 0.5960	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1860	J115012.41+221734.1	177.551697	+22.292801	 0.5960	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1861	J115012.65+222955.7	177.552704	+22.498810	 0.6930	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1862	J115012.96+221643.1	177.554001	+22.278641	 0.5800	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1863	J115013.03+223003.6	177.554291	+22.500999	 0.5380	 0.0005	E  	D	   	J1149.5+2223	Simbad
    1864	J115013.29+221735.8	177.555389	+22.293280	 0.8630	 0.0010	E  	D	   	J1149.5+2223	Simbad
    1865	J115013.46+222022.9	177.556076	+22.339689	 0.5470	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1866	J115013.52+222420.1	177.556320	+22.405590	 0.4130	 0.0005	A  	D	   	J1149.5+2223	Simbad
    1867	J115013.77+222003.6	177.557373	+22.334330	 0.7470	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1868	J115013.81+223116.2	177.557541	+22.521170	 0.5410	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1869	J115014.07+222801.2	177.558624	+22.466999	 0.8160	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1870	J115014.08+222833.0	177.558670	+22.475830	 0.5470	 0.0003	E  	D	   	J1149.5+2223	Simbad
    1871	J115014.14+222154.9	177.558899	+22.365240	 0.5960	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1872	J115014.37+221915.6	177.559875	+22.320999	 0.4790	 0.0003	A  	D	   	J1149.5+2223	Simbad
    1873	J115014.70+221709.5	177.561264	+22.285959	 0.5780	 0.0010	E  	D	   	J1149.5+2223	Simbad
