#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:17:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:17:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJ/871/129/table1&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_18710129
#Name: J/ApJ/871/129
#Title: A redshift catalog of the galaxy cluster A2029 (Sohn+, 2019)
#INFO	ivoid=ivo://cds.vizier/j/apj/871/129	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apj/871/129	    IVOID of underlying data collection
#INFO	creator=Sohn J.	    First author or institution
#INFO	cites=bibcode:2019ApJ...871..129S	    Article or Data origin sources
#INFO	journal=ApJ	    Journal name
#INFO	original_date=2019	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/871/129	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.18710129	    Dataset identifier that can be used for citation
#INFO	publication_date=2021-07-09	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJ_871_129_table1:
#Name: J/ApJ/871/129/table1
#Title: The redshift galaxy catalog of A2029
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	objID	(I19)	Object identifier from SDSS (1)	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	[227/229] Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	[5.1/6.5] Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	rmag	(F5.2)	[13.5/22.5] Composite model r band magnitude (G1)	[ucd=phot.mag;em.opt.R]
#Column	z	(F8.5)	[0.004/6.4] Redshift	[ucd=src.redshift]
#Column	e_z	(F8.5)	[1e-05/1]? Error in z	[ucd=stat.error;src.redshift]
#Column	r_z	(A3)	Reference code(s) for z (2)	[ucd=meta.ref;pos.frame]
#Column	Mm	(A1)	[N/Y] Membership determined based on the caustics (Y)es (1054 occurrences); or (N)o	[ucd=meta.code.member]
#Column	T13	(I3)	Display data from Tyler+, 2013, J/ApJ/773/86 if any	[ucd=meta.ref.url]
#Column	Sloan	(a5)	Display the online SDSS DR12 or DR7 data for this object	[ucd=meta.ref.url]
#Column	SimbadName	(A24)	Simbad column added by the CDS	[ucd=meta.id]
recno	objID	RAJ2000	DEJ2000	rmag	z	e_z	r_z	Mm	T13	Sloan	SimbadName
    3497	1237662268610774234	227.594577	+06.169743	19.45	 0.17206	 0.00024	1  	N	  0	Sloan	SDSS J151022.69+061011.0
    3498	1237662268610774264	227.606545	+06.240192	21.15	 3.16692	 0.00100	3  	N	  0	Sloan	SDSS J151025.57+061424.6
    3499	1237662268610774290	227.615186	+06.275080	19.56	 0.17480	 0.00017	1  	N	  0	Sloan	SDSS J151027.64+061630.2
    3500	1237662268610774295	227.612701	+06.214837	20.14	 0.08198	 0.00018	1  	Y	  0	Sloan	SDSS J151027.04+061253.4
    3501	1237662268610774343	227.624342	+06.252917	19.50	 0.17250	 0.00013	1  	N	  0	Sloan	SDSS J151029.84+061510.5
    3502	1237662268610774347	227.620553	+06.204917	19.86	 0.17111	 0.00034	1  	N	  0	Sloan	SDSS J151028.93+061217.7
    3503	1237662268610774390	227.630865	+06.203318	20.71	 0.47916	 0.00008	1  	N	  0	Sloan	SDSS J151031.40+061211.9
    3504	1237662268610774400	227.636357	+06.235219	19.88	 0.17315	 0.00016	1  	N	  0	Sloan	SDSS J151032.72+061406.7
    3505	1237662268610774423	227.637965	+06.190781	20.51	 0.33076	 0.00028	1  	N	  0	Sloan	SDSS J151033.11+061126.8
    3506	1237662268610774430	227.647771	+06.272875	20.51	 0.17223	 0.00019	1  	N	  0	Sloan	SDSS J151035.46+061622.3
    3507	1237662268610838539	227.652450	+06.270420	16.77	 0.08154	 0.00006	1  	Y	  0	Sloan	SDSS J151036.58+061613.5
    3508	1237662268610838540	227.654813	+06.270303	17.63	 0.17933	 0.00003	3  	N	  0	Sloan	SDSS J151037.15+061613.0
    3509	1237662268610838584	227.687781	+06.294279	18.16	 0.03951	 0.00002	2  	N	  0	Sloan	SDSS J151045.06+061739.4
    3510	1237662268610838604	227.702040	+06.246847	20.05	 0.37225	 0.00010	1  	N	  0	Sloan	SDSS J151048.48+061448.6
    3511	1237662268610838730	227.646287	+06.213912	21.27	 0.65418	 0.00028	1  	N	  0	Sloan	SDSS J151035.10+061250.0
    3512	1237662268610838738	227.656447	+06.279139	17.44	 0.17456	 0.00004	3  	N	  0	Sloan	SDSS J151037.54+061644.9
    3513	1237662268610838749	227.662900	+06.302974	18.17	 0.17518	 0.00006	2  	N	  0	Sloan	SDSS J151039.09+061810.7
    3514	1237662268610838753	227.661645	+06.275495	18.12	 0.17129	 0.00006	2  	N	  0	Sloan	SDSS J151038.79+061631.7
    3515	1237662268610838758	227.659385	+06.231358	17.59	 0.08075	 0.00004	3  	Y	  1	Sloan	SDSS J151038.25+061352.8
    3516	1237662268610838783	227.677021	+06.265184	18.27	 0.07990	 0.00007	1,2	Y	  0	Sloan	SDSS J151042.48+061554.6
    3517	1237662268610838788	227.676624	+06.216550	18.23	 0.17435	 0.00013	1  	N	  0	Sloan	SDSS J151042.38+061259.5
    3518	1237662268610838802	227.679872	+06.198118	17.35	 0.07345	 0.00010	2,3	Y	  1	Sloan	SDSS J151043.16+061153.2
    3519	1237662268610838847	227.711962	+06.204290	17.42	 0.07766	 0.00007	2,3	Y	  1	Sloan	SDSS J151050.87+061215.4
    3520	1237662268610838863	227.718379	+06.171009	15.49	 0.08082	 0.00011	2,3	Y	  1	Sloan	SDSS J151052.41+061015.6
    3521	1237662268610838884	227.721297	+06.206027	17.67	 0.06370	 0.00010	2  	N	  0	Sloan	SDSS J151053.11+061221.6
    3522	1237662268610838886	227.731696	+06.300257	18.40	 0.16730	 0.00006	1  	N	  0	Sloan	SDSS J151055.60+061800.9
    3523	1237662268610838889	227.733067	+06.225923	16.82	 0.08534	 0.00010	2,3	Y	  1	Sloan	SDSS J151055.93+061333.3
    3524	1237662268610838899	227.740604	+06.260975	17.17	 0.07711	 0.00008	2  	Y	  1	Sloan	SDSS J151057.74+061539.5
    3525	1237662268610838905	227.743268	+06.214816	20.31	 0.24042	 0.00009	1  	N	  0	Sloan	SDSS J151058.38+061253.3
    3526	1237662268610838907	227.748214	+06.273261	17.65	 0.09683	 0.00001	3  	N	  0	Sloan	SDSS J151059.57+061623.7
    3527	1237662268610838933	227.761759	+06.261078	20.71	 0.16701	 0.00018	1  	N	  0	Sloan	SDSS J151102.82+061539.8
    3528	1237662268610838954	227.771142	+06.211624	18.46	 0.08156	 0.00010	2  	Y	  1	Sloan	SDSS J151105.07+061241.8
    3529	1237662268610838955	227.768700	+06.212905	19.26	 0.17118	 0.00016	1  	N	  0	Sloan	SDSS J151104.48+061246.4
    3530	1237662268610838991	227.790754	+06.201177	16.53	 0.08008	 0.00002	3  	Y	  1	Sloan	SDSS J151109.78+061204.2
    3531	1237662268610838995	227.792797	+06.209377	18.10	 0.07568	 0.00007	2  	Y	  1	Sloan	SDSS J151110.27+061233.7
    3532	1237662268610839027	227.659854	+06.185569	19.18	 0.14188	 0.00007	1  	N	  0	Sloan	SDSS J151038.36+061108.0
    3533	1237662268610839034	227.675352	+06.212246	18.44	 0.22778	 0.00008	1  	N	  0	Sloan	SDSS J151042.08+061244.0
    3534	1237662268610839044	227.716797	+06.233099	19.25	 0.24023	 0.00014	2  	N	  0	Sloan	SDSS J151052.03+061359.1
    3535	1237662268610839045	227.722732	+06.234489	18.41	 0.08050	 0.00009	2  	Y	  1	Sloan	SDSS J151053.45+061404.1
    3536	1237662268610839053	227.726240	+06.249690	17.82	 0.14096	 0.00005	2  	N	  0	Sloan	SDSS J151054.29+061458.8
    3537	1237662268610839055	227.740181	+06.229496	19.50	 0.37381	 0.00006	2  	N	  0	Sloan	SDSS J151057.64+061346.1
    3538	1237662268610839116	227.654128	+06.214192	20.22	 0.17426	 0.00012	1  	N	  0	Sloan	SDSS J151036.99+061251.0
    3539	1237662268610839127	227.668545	+06.283562	22.18	 2.29794	 0.00068	3  	N	  0	Sloan	SDSS J151040.45+061700.8
    3540	1237662268610839140	227.667990	+06.223513	21.01	 0.38300	 0.00003	1  	N	  0	Sloan	SDSS J151040.31+061324.6
    3541	1237662268610839151	227.676087	+06.229019	19.28	 0.17392	 0.00017	1  	N	  0	Sloan	SDSS J151042.26+061344.4
    3542	1237662268610839159	227.685653	+06.238733	19.60	 0.17224	 0.00008	1  	N	  0	Sloan	SDSS J151044.55+061419.4
    3543	1237662268610839166	227.688278	+06.232665	19.92	 0.17272	 0.00001	1  	N	  0	Sloan	SDSS J151045.18+061357.5
    3544	1237662268610839167	227.683275	+06.177523	20.14	 0.27470	 0.00017	1  	N	  0	Sloan	SDSS J151043.98+061039.0
    3545	1237662268610839182	227.706355	+06.250354	20.43	 0.37241	 0.00010	1  	N	  0	Sloan	SDSS J151049.52+061501.2
    3546	1237662268610839187	227.706141	+06.185784	19.09	 0.16869	 0.00009	2  	N	  0	Sloan	SDSS J151049.47+061108.8
    3547	1237662268610839209	227.733671	+06.176048	19.26	 0.07743	 0.00012	1  	Y	  0	Sloan	SDSS J151056.08+061033.7
    3548	1237662268610839210	227.738413	+06.222393	19.75	 0.08549	 0.00012	1  	Y	  0	Sloan	SDSS J151057.21+061320.6
    3549	1237662268610839219	227.749434	+06.214155	19.65	 0.29910	 0.00006	2  	N	  0	Sloan	SDSS J151059.86+061250.9
    3550	1237662268610839227	227.752526	+06.195063	19.25	 0.17109	 0.00010	1  	N	  0	Sloan	SDSS J151100.60+061142.2
    3551	1237662268610839232	227.763204	+06.238568	18.74	 0.14137	 0.00008	1,2	N	  0	Sloan	SDSS J151103.16+061418.8
    3552	1237662268610839240	227.769853	+06.269253	20.03	 0.26820	 0.00003	1  	N	  0	Sloan	SDSS J151104.76+061609.3
    3553	1237662268610839302	227.639650	+06.170608	19.66	 0.28841	 0.00011	1  	N	  0	Sloan	SDSS J151033.51+061014.1
    3554	1237662268610839313	227.642253	+06.183793	19.73	 0.17425	 0.00024	1  	N	  0	Sloan	SDSS J151034.14+061101.6
    3555	1237662268610839329	227.652573	+06.256832	20.57	 0.17660	 0.00014	1  	N	  0	Sloan	SDSS J151036.61+061524.5
    3556	1237662268610839374	227.658512	+06.190937	20.06	 0.14367	 0.00008	1  	N	  0	Sloan	SDSS J151038.04+061127.3
    3557	1237662268610839408	227.667015	+06.205510	20.27	 0.22762	 0.00011	1  	N	  0	Sloan	SDSS J151040.08+061219.8
    3558	1237662268610839436	227.668873	+06.173733	20.63	 0.53719	 0.00008	1  	N	  0	Sloan	SDSS J151040.52+061025.4
    3559	1237662268610839450	227.675654	+06.208920	20.83	 0.28620	 0.00002	1  	N	  0	Sloan	SDSS J151042.15+061232.1
    3560	1237662268610839464	227.685861	+06.279974	20.72	 0.59755	 0.00014	1  	N	  0	Sloan	SDSS J151044.60+061647.9
    3561	1237662268610839475	227.681443	+06.201202	20.48	 0.17355	 0.00025	1  	N	  0	Sloan	SDSS J151043.54+061204.3
    3562	1237662268610839555	227.703913	+06.249353	20.77	 0.23208	 0.00014	1  	N	  0	Sloan	SDSS J151048.93+061457.6
    3563	1237662268610839613	227.729128	+06.274644	20.67	 0.27396	 0.00005	1  	N	  0	Sloan	SDSS J151054.99+061628.7
    3564	1237662268610839620	227.725180	+06.215479	20.60	 0.23171	 0.00008	1  	N	  0	Sloan	SDSS J151054.04+061255.7
    3565	1237662268610839645	227.730994	+06.204959	19.20	 0.28716	 0.00015	2  	N	  0	Sloan	SDSS J151055.43+061217.8
    3566	1237662268610839647	227.732143	+06.200336	20.98	 0.36687	 0.00026	1  	N	  0	Sloan	SDSS J151055.71+061201.2
    3567	1237662268610839649	227.736235	+06.235893	18.48	 0.08044	 0.00007	1,2	Y	  1	Sloan	SDSS J151056.69+061409.2
    3568	1237662268610839650	227.735725	+06.234734	20.26	 0.24009	 0.00028	1  	N	  0	Sloan	SDSS J151056.57+061405.0
    3569	1237662268610839717	227.758816	+06.232932	20.04	 0.29864	 0.00009	1  	N	  0	Sloan	SDSS J151102.11+061358.5
    3570	1237662268610839723	227.762091	+06.252022	19.13	 0.07718	 0.00011	2  	Y	  1	Sloan	SDSS J151102.90+061507.2
    3571	1237662268610839740	227.762907	+06.234819	19.64	 0.17214	 0.00027	1  	N	  0	Sloan	SDSS J151103.09+061405.3
    3572	1237662268610839747	227.760106	+06.169483	19.82	 0.22845	 0.00015	1  	N	  0	Sloan	SDSS J151102.42+061010.1
    3573	1237662268610839756	227.774067	+06.267608	19.24	 0.34566	 0.00014	1  	N	  0	Sloan	SDSS J151105.77+061603.3
    3574	1237662268610839776	227.771055	+06.193904	20.82	 0.39060	 0.00015	1  	N	  0	Sloan	SDSS J151105.05+061138.0
    3575	1237662268610839804	227.774445	+06.179236	20.56	 0.36859	 0.00015	1  	N	  0	Sloan	SDSS J151105.86+061045.2
    3576	1237662268610839817	227.780122	+06.186075	20.84	 0.26844	 0.00011	1  	N	  0	Sloan	SDSS J151107.22+061109.8
    3577	1237662268610904167	227.853808	+06.220414	21.03	 0.16709	 0.00009	1  	N	  0	Sloan	SDSS J151124.91+061313.4
    3578	1237662268610904192	227.867588	+06.267697	16.48	 0.07668	 0.00005	1,2	Y	  0	Sloan	SDSS J151128.22+061603.7
    3579	1237662268610904198	227.880190	+06.262978	16.45	 0.07778	 0.00008	2,3	Y	  0	Sloan	SDSS J151131.24+061546.7
    3580	1237662268610904259	227.796367	+06.237473	17.43	 0.07882	 0.00012	2,3	Y	  1	Sloan	SDSS J151111.12+061414.9
    3581	1237662268610904262	227.803834	+06.304951	16.49	 0.08100	 0.00009	2,3	Y	  0	Sloan	SDSS J151112.92+061817.8
    3582	1237662268610904282	227.814826	+06.258876	17.08	 0.07753	 0.00002	3  	Y	  0	Sloan	SDSS J151115.55+061531.9
    3583	1237662268610904290	227.816545	+06.173256	18.65	 0.07986	 0.00006	1,2	Y	  1	Sloan	SDSS J151115.97+061023.7
    3584	1237662268610904292	227.828212	+06.279460	15.91	 0.08042	 0.00008	1  	Y	  0	Sloan	SDSS J151118.77+061646.0
    3585	1237662268610904309	227.829139	+06.235288	18.26	 0.08480	 0.00010	2  	Y	  1	Sloan	SDSS J151118.99+061407.0
    3586	1237662268610904314	227.837853	+06.299580	19.77	 0.27259	 0.00003	1  	N	  0	Sloan	SDSS J151121.08+061758.4
    3587	1237662268610904324	227.839702	+06.281876	17.63	 0.08339	 0.00004	3  	Y	  1	Sloan	SDSS J151121.52+061654.7
    3588	1237662268610904418	227.841351	+06.248829	18.69	 0.05138	 0.00002	1  	N	  0	Sloan	SDSS J151121.92+061455.7
    3589	1237662268610904420	227.844911	+06.279823	18.22	 0.08100	 0.00009	1,2	Y	  0	Sloan	SDSS J151122.77+061647.3
    3590	1237662268610904426	227.844842	+06.214889	17.01	 0.07553	 0.00008	2,3	Y	  1	Sloan	SDSS J151122.76+061253.6
    3591	1237662268610904434	227.842388	+06.169985	16.19	 0.07911	 0.00009	2,3	Y	  1	Sloan	SDSS J151122.17+061011.9
    3592	1237662268610904448	227.850713	+06.182482	17.49	 0.07657	 0.00014	2  	Y	  1	Sloan	SDSS J151124.17+061056.9
    3593	1237662268610904460	227.867661	+06.286992	16.72	 0.08751	 0.00006	2  	N	  0	Sloan	SDSS J151128.23+061713.1
    3594	1237662268610904470	227.869139	+06.236919	17.83	 0.07969	 0.00012	2  	Y	  1	Sloan	SDSS J151128.59+061412.9
    3595	1237662268610904474	227.872875	+06.193147	17.01	 0.08139	 0.00007	2,3	Y	  1	Sloan	SDSS J151129.49+061135.3
    3596	1237662268610904483	227.881648	+06.240213	17.87	 0.08111	 0.00006	1,2	Y	  1	Sloan	SDSS J151131.59+061424.7
    3597	1237662268610904514	227.893142	+06.201095	15.65	 0.07706	 0.00004	2,3	Y	  1	Sloan	SDSS J151134.35+061203.9
    3598	1237662268610904528	227.897251	+06.252677	16.77	 0.08011	 0.00008	2,3	Y	  0	Sloan	SDSS J151135.34+061509.6
    3599	1237662268610904551	227.910040	+06.279536	17.83	 0.07976	 0.00007	2  	Y	  0	Sloan	SDSS J151138.40+061646.3
    3600	1237662268610904555	227.902793	+06.181272	16.80	 0.08160	 0.00007	2,3	Y	  1	Sloan	SDSS J151136.67+061052.5
    3601	1237662268610904561	227.911554	+06.252416	17.71	 0.07411	 0.00005	2  	Y	  0	Sloan	SDSS J151138.77+061508.6
    3602	1237662268610904562	227.910776	+06.254247	19.99	 0.39294	 0.00012	1  	N	  0	Sloan	SDSS J151138.58+061515.2
    3603	1237662268610904565	227.914193	+06.261868	17.12	 0.07828	 0.00002	3  	Y	  0	Sloan	SDSS J151139.40+061542.7
    3604	1237662268610904591	227.929602	+06.248499	16.24	 0.07377	 0.00006	2,3	Y	  0	Sloan	SDSS J151143.10+061454.5
    3605	1237662268610904593	227.931203	+06.250421	18.32	 0.17411	 0.00009	1,2	N	  0	Sloan	SDSS J151143.48+061501.5
    3606	1237662268610904595	227.935097	+06.251183	20.97	 0.31982	 0.00021	1  	N	  0	Sloan	SDSS J151144.42+061504.2
    3607	1237662268610904601	227.925201	+06.197467	17.88	 0.08483	 0.00010	2  	Y	  1	Sloan	SDSS J151142.04+061150.8
    3608	1237662268610904604	227.925969	+06.193731	18.28	 0.07878	 0.00009	1  	Y	  0	Sloan	SDSS J151142.23+061137.4
    3609	1237662268610904612	227.935110	+06.262132	16.12	 0.07933	 0.00002	3  	Y	  0	Sloan	SDSS J151144.42+061543.6
    3610	1237662268610904631	227.931501	+06.179255	14.76	 0.07914	 0.00001	3  	Y	  0	Sloan	SDSS J151143.56+061045.3
    3611	1237662268610904632	227.935667	+06.171112	16.92	 0.12528	 0.00011	2,3	N	  0	Sloan	SDSS J151144.56+061016.0
    3612	1237662268610904664	227.930220	+06.165757	17.99	 0.12600	 0.00003	2  	N	  0	Sloan	SDSS J151143.25+060956.7
    3613	1237662268610904665	227.928590	+06.164017	19.01	 0.07903	 0.00016	2  	Y	  1	Sloan	SDSS J151142.86+060950.4
    3614	1237662268610904669	227.933547	+06.203622	18.08	 0.07699	 0.00004	1,2	Y	  1	Sloan	SDSS J151144.05+061213.0
    3615	1237662268610904672	227.940603	+06.250229	17.18	 0.17312	 0.00008	1  	N	  0	Sloan	SDSS J151145.74+061500.8
    3616	1237662268610904673	227.939548	+06.251104	19.17	 0.27337	 0.00016	1  	N	  0	Sloan	SDSS J151145.49+061503.9
    3617	1237662268610904680	227.940215	+06.186909	18.90	 0.08046	 0.00005	1,2	Y	  1	Sloan	SDSS J151145.65+061112.8
    3618	1237662268610904681	227.946124	+06.225895	18.53	 0.08413	 0.00008	1,2	Y	  0	Sloan	SDSS J151147.06+061333.2
    3619	1237662268610904687	227.942540	+06.196107	17.81	 0.07544	 0.00008	1  	Y	  0	Sloan	SDSS J151146.20+061145.9
    3620	1237662268610904698	227.812333	+06.287101	18.65	 0.27445	 0.00009	2  	N	  0	Sloan	SDSS J151114.95+061713.5
    3621	1237662268610904714	227.850021	+06.265399	18.69	 0.22161	 0.00007	1  	N	  0	Sloan	SDSS J151124.00+061555.4
    3622	1237662268610904726	227.859179	+06.171248	19.74	 0.12573	 0.00002	2  	N	  0	Sloan	SDSS J151126.20+061016.4
    3623	1237662268610904727	227.859676	+06.171842	19.82	 0.17427	 0.00002	1  	N	  0	Sloan	SDSS J151126.32+061018.6
    3624	1237662268610904730	227.862302	+06.210465	18.90	 0.20664	 0.00013	1  	N	  0	Sloan	SDSS J151126.95+061237.6
    3625	1237662268610904734	227.872200	+06.282070	18.79	 0.08240	 0.00006	1  	Y	  0	Sloan	SDSS J151129.32+061655.4
    3626	1237662268610904737	227.875498	+06.269141	18.73	 0.27105	 0.00013	1  	N	  0	Sloan	SDSS J151130.11+061608.9
    3627	1237662268610904739	227.879736	+06.292693	18.41	 0.12629	 0.00010	1  	N	  0	Sloan	SDSS J151131.13+061733.6
    3628	1237662268610904747	227.891904	+06.289651	19.26	 0.17512	 0.00021	1  	N	  0	Sloan	SDSS J151134.05+061722.7
    3629	1237662268610904748	227.900419	+06.281689	18.54	 0.08036	 0.00009	1  	Y	  0	Sloan	SDSS J151136.10+061654.0
    3630	1237662268610904757	227.908728	+06.215452	18.62	 0.07280	 0.00009	1  	Y	  0	Sloan	SDSS J151138.09+061255.6
    3631	1237662268610904764	227.910624	+06.164038	18.03	 0.28642	 0.00013	2,3	N	  0	Sloan	SDSS J151138.54+060950.5
    3632	1237662268610904765	227.910795	+06.166738	20.01	 0.28816	 0.00025	1  	N	  0	Sloan	SDSS J151138.59+061000.2
    3633	1237662268610904815	227.802367	+06.250609	20.95	 0.29854	 0.00003	1  	N	  0	Sloan	SDSS J151112.56+061502.1
    3634	1237662268610904820	227.804065	+06.254074	21.02	 0.04514	 0.00005	1  	N	  0	Sloan	SDSS J151112.97+061514.6
    3635	1237662268610904825	227.804755	+06.236273	19.48	 0.22346	 0.00003	2  	N	  0	Sloan	SDSS J151113.14+061410.5
    3636	1237662268610904826	227.805496	+06.234709	20.00	 0.39056	 0.00010	1  	N	  0	Sloan	SDSS J151113.31+061404.9
    3637	1237662268610904837	227.816529	+06.289535	19.29	 0.17150	 0.00006	1  	N	  0	Sloan	SDSS J151115.96+061722.3
    3638	1237662268610904847	227.819691	+06.166742	20.23	 0.39257	 0.00006	1  	N	  0	Sloan	SDSS J151116.72+061000.2
    3639	1237662268610904849	227.826443	+06.191209	19.15	 0.17474	 0.00006	2  	N	  0	Sloan	SDSS J151118.34+061128.3
    3640	1237662268610904851	227.834284	+06.287324	20.62	 0.53993	 0.00012	3  	N	  0	Sloan	SDSS J151120.22+061714.3
    3641	1237662268610904861	227.846942	+06.188893	18.47	 0.17465	 0.00006	2  	N	  0	Sloan	SDSS J151123.26+061120.0
    3642	1237662268610904876	227.878607	+06.257457	19.51	 0.08021	 0.00023	1  	Y	  0	Sloan	SDSS J151130.86+061526.8
    3643	1237662268610904878	227.872829	+06.171102	19.97	 0.52193	 0.00014	2,3	N	  0	Sloan	SDSS J151129.47+061015.9
    3644	1237662268610904911	227.917131	+06.197495	20.42	 0.38966	 0.00013	1  	N	  0	Sloan	SDSS J151140.11+061150.9
    3645	1237662268610904914	227.919636	+06.221986	21.02	 0.24123	 0.00002	1  	N	  0	Sloan	SDSS J151140.71+061319.1
    3646	1237662268610904925	227.931263	+06.158954	18.86	 0.07784	 0.00007	1  	Y	  0	Sloan	SDSS J151143.50+060932.2
    3647	1237662268610904982	227.808481	+06.306768	21.21	 0.66338	 0.00018	3  	N	  0	Sloan	SDSS J151114.03+061824.3
    3648	1237662268610905005	227.807837	+06.212503	20.67	 0.12637	 0.00012	1  	N	  0	Sloan	SDSS J151113.88+061245.0
    3649	1237662268610905020	227.818621	+06.264392	19.65	 0.07787	 0.00021	1  	Y	  0	Sloan	SDSS J151116.46+061551.8
    3650	1237662268610905065	227.828088	+06.197921	19.93	 0.17516	 0.00012	1  	N	  0	Sloan	SDSS J151118.74+061152.5
    3651	1237662268610905088	227.837373	+06.209234	19.66	 0.36870	 0.00010	2  	N	  0	Sloan	SDSS J151120.96+061233.2
    3652	1237662268610905101	227.849064	+06.283536	20.02	 0.07750	 0.00017	1  	Y	  0	Sloan	SDSS J151123.77+061700.7
    3653	1237662268610905102	227.846854	+06.248014	19.78	 0.22147	 0.00016	1  	N	  0	Sloan	SDSS J151123.24+061452.8
    3654	1237662268610905105	227.847204	+06.241538	19.80	 0.08096	 0.00031	1  	Y	  0	Sloan	SDSS J151123.32+061429.5
    3655	1237662268610905131	227.859407	+06.267559	20.81	 0.17489	 0.00021	1  	N	  0	Sloan	SDSS J151126.25+061603.2
    3656	1237662268610905148	227.857966	+06.196814	20.64	 0.26698	 0.00016	1  	N	  0	Sloan	SDSS J151125.91+061148.5
    3657	1237662268610905158	227.863710	+06.237752	20.62	 0.35288	 0.00005	1  	N	  0	Sloan	SDSS J151127.29+061415.9
    3658	1237662268610905182	227.874278	+06.278704	19.03	 0.08048	 0.00011	1  	Y	  0	Sloan	SDSS J151129.82+061643.3
    3659	1237662268610905197	227.868068	+06.150404	20.76	 0.36826	 0.00022	1  	N	  0	Sloan	SDSS J151128.33+060901.4
    3660	1237662268610905249	227.883809	+06.155221	19.29	 0.08105	 0.00011	2  	Y	  1	Sloan	SDSS J151132.11+060918.7
    3661	1237662268610905251	227.884235	+06.163439	20.79	 0.08192	 0.00019	1  	Y	  0	Sloan	SDSS J151132.21+060948.3
    3662	1237662268610905268	227.891651	+06.213018	19.96	 0.20829	 0.00003	1  	N	  0	Sloan	SDSS J151133.99+061246.8
    3663	1237662268610905299	227.898304	+06.191024	20.69	 0.23006	 0.00007	1  	N	  0	Sloan	SDSS J151135.59+061127.6
    3664	1237662268610905328	227.907905	+06.211778	19.55	 0.20632	 0.00021	1  	N	  0	Sloan	SDSS J151137.89+061242.3
    3665	1237662268610905339	227.906801	+06.175850	20.64	 0.12472	 0.00008	1  	N	  0	Sloan	SDSS J151137.63+061033.0
    3666	1237662268610905380	227.920028	+06.206816	20.79	 0.14178	 0.00012	1  	N	  0	Sloan	SDSS J151140.80+061224.5
    3667	1237662268610905384	227.918719	+06.172439	20.30	 0.07897	 0.00012	1  	Y	  0	Sloan	SDSS J151140.49+061020.7
    3668	1237662268610905388	227.917615	+06.147972	20.16	 0.28765	 0.00015	1  	N	  0	Sloan	SDSS J151140.22+060852.6
    3669	1237662268610905402	227.924356	+06.211143	18.92	 0.08158	 0.00013	1  	Y	  0	Sloan	SDSS J151141.84+061240.1
    3670	1237662268610905432	227.937245	+06.200360	20.28	 0.07798	 0.00023	1  	Y	  0	Sloan	SDSS J151144.93+061201.2
    3671	1237662268610969628	227.962961	+06.136349	20.93	 0.22195	 0.00002	1  	N	  0	Sloan	SDSS J151151.11+060810.8
    3672	1237662268610969774	227.947445	+06.194192	17.69	 0.07875	 0.00005	1  	Y	  0	Sloan	SDSS J151147.38+061139.0
    3673	1237662268610969787	227.951314	+06.185049	17.46	 0.08011	 0.00006	2,3	Y	  1	Sloan	SDSS J151148.31+061106.1
    3674	1237662268610969824	227.968709	+06.162817	18.02	 0.07748	 0.00005	1  	Y	  0	Sloan	SDSS J151152.49+060946.1
    3675	1237662268610969830	227.970162	+06.179222	16.22	 0.07908	 0.00008	2,3	Y	  1	Sloan	SDSS J151152.83+061045.1
    3676	1237662268610969840	227.979774	+06.228347	18.68	 0.14279	 0.00005	1,2	N	  0	Sloan	SDSS J151155.14+061342.0
    3677	1237662268610969895	228.007375	+06.219260	15.33	 0.04619	 0.00001	3  	N	  0	Sloan	SDSS J151201.76+061309.3
    3678	1237662268610969914	228.002439	+06.167059	20.38	 0.04045	 0.00011	1  	N	  0	Sloan	SDSS J151200.58+061001.4
    3679	1237662268610969922	228.013330	+06.183399	17.72	 0.07811	 0.00009	2,3	Y	  1	Sloan	SDSS J151203.19+061100.2
    3680	1237662268610969962	228.039100	+06.144544	17.56	 0.12565	 0.00013	2,3	N	  0	Sloan	SDSS J151209.38+060840.3
    3681	1237662268610969970	228.045800	+06.140088	18.95	 0.07556	 0.00008	1  	Y	  0	Sloan	SDSS J151210.99+060824.3
