#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:13:27 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:13:27	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A+A/607/A30/m1149cla&-out=**&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36070030
#Name: J/A+A/607/A30
#Title: ASTRODEEP Frontier Fields Catalogues (Di Criscienzo+, 2017)
#INFO	ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/607/a30	    IVOID of underlying data collection
#INFO	creator=Di Criscienzo M.	    First author or institution
#INFO	cites=bibcode:2017A&A...607A..30D	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2017	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/607/A30	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier/bc-jz/lda	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-03-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_607_A30_m1149cla:
#Name: J/A+A/607/A30/m1149cla
#Title: Photometric catalogue (magnitudes) of MACSJ-1149 cluster
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	ID	(I6)	ID Source identifier	[ucd=meta.id;meta.main]
#Column	RAJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Right ascension (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	l_B435	(A1)	[-] "-' for upper limit flag on B435	[ucd=meta.code.error]
#Column	B435	(F9.6)	? Magnitude in B435 band (AB)	[ucd=phot.mag;em.opt.B]
#Column	l_V606	(A1)	[-] "-' for upper limit flag on V606	[ucd=meta.code.error]
#Column	V606	(F9.6)	? Magnitude in V606 band (AB)	[ucd=phot.mag;em.opt.R]
#Column	l_I814	(A1)	[-] "-' for upper limit flag on I814	[ucd=meta.code.error]
#Column	I814	(F9.6)	? Magnitude in I814 band (AB)	[ucd=phot.mag;em.opt.I]
#Column	Y105	(D12.5)	? Magnitude in Y105 band (AB) (negative values are upper limit)	[ucd=phot.mag;em.IR.J]
#Column	l_J125	(A1)	[-] "-' for upper limit flag on J125	[ucd=meta.code.error]
#Column	J125	(F9.6)	? Magnitude in J125 band (AB)	[ucd=phot.mag;em.IR.J]
#Column	l_JH140	(A1)	[-] "-' for upper limit flag on JH140	[ucd=meta.code.error]
#Column	JH140	(F9.6)	? Magnitude in JH140 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_H160	(A1)	[-] "-' for upper limit flag on H160	[ucd=meta.code.error]
#Column	H160	(F9.6)	? Magnitude in H160 band (AB)	[ucd=phot.mag;em.IR.H]
#Column	l_Ks	(A1)	[-] "-' for upper limit flag on Ks	[ucd=meta.code.error]
#Column	Ks	(F9.6)	? Magnitude in Ks band (AB)	[ucd=phot.mag;em.IR.K]
#Column	l_IRAC1	(A1)	[-] "-' for upper limit flag on IRAC1	[ucd=meta.code.error]
#Column	IRAC1	(F9.6)	? Magnitude in IRAC1 band (AB)	[ucd=phot.flux.density;em.IR.8-15um]
#Column	l_IRAC2	(A1)	[-] "-' for upper limit flag on IRAC2	[ucd=meta.code.error]
#Column	IRAC2	(F9.6)	? Magnitude in IRAC2 band (AB)	[ucd=phot.flux.density;em.IR.15-30um]
#Column	e_B435	(F9.6)	? Magnitude error on B435 band (AB)	[ucd=stat.error]
#Column	e_V606	(D12.5)	? Magnitude error on V606 band (AB)	[ucd=stat.error]
#Column	e_I814	(D12.5)	? Magnitude error on I814 band (AB)	[ucd=stat.error]
#Column	e_Y105	(D12.5)	? Magnitude error on Y105 band (AB)	[ucd=stat.error]
#Column	e_J125	(D12.5)	? Magnitude error on J125 band (AB)	[ucd=stat.error]
#Column	e_JH140	(D12.5)	? Magnitude error on JH140 band (AB)	[ucd=stat.error]
#Column	e_H160	(D12.5)	? Magnitude error on H160 band (AB)	[ucd=stat.error]
#Column	e_Ks	(D15.8)	? Magnitude error on Ks band (AB)	[ucd=stat.error]
#Column	e_IRAC1	(D15.8)	? Magnitude error on IRAC1 band (AB)	[ucd=stat.error]
#Column	e_IRAC2	(F12.9)	? Magnitude error on IRAC2 band (AB)	[ucd=stat.error]
recno	ID	RAJ2000	DEJ2000	l_B435	B435	l_V606	V606	l_I814	I814	Y105	l_J125	J125	l_JH140	JH140	l_H160	H160	l_Ks	Ks	l_IRAC1	IRAC1	l_IRAC2	IRAC2	e_B435	e_V606	e_I814	e_Y105	e_J125	e_JH140	e_H160	e_Ks	e_IRAC1	e_IRAC2
    4246	 23999	177.402313	+22.414600	 	29.223400	-	29.974800	 	29.816500	 2.89508e+01	 	29.031800	 	28.536000	 	29.496500	 	26.504253	 	25.308018	-	29.196846	 0.924300	 1.08600e+00	 8.09700e-01	 3.14200e-01	 4.22600e-01	 3.36600e-01	 5.66500e-01	 9.96086700e-01	 3.16447900e-01	 1.085700000
    4247	 24009	177.402328	+22.415648	 	27.683300	 	26.342500	 	25.297300	 2.49980e+01	 	24.802300	 	24.812000	 	24.679400	-	24.400051	-	29.151726	-	29.251606	 0.459700	 8.24200e-02	 2.71400e-02	 1.76000e-02	 1.81100e-02	 2.32900e-02	 1.41800e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4248	 24010	177.404739	+22.414848	-	29.586600	 	29.265900	 	28.463400	 2.80233e+01	 	27.780400	 	27.816000	 	27.749500	 	26.153923	-	27.863029	 	25.363958	 1.086000	 4.87000e-01	 1.98200e-01	 1.16200e-01	 1.13900e-01	 1.49500e-01	 9.79000e-02	 1.04596800e+00	 1.08570000e+00	 0.783107700
    4249	 24013	177.387192	+22.414854	-	27.858700	-	28.419500	 	28.246400	-2.81927e+01	 	26.973300	 	27.586000	 	26.866100	-	24.545952	-	28.951792	-	29.011810	 1.086000	 1.08600e+00	 8.04300e-01	 1.08600e+00	 4.56600e-01	 9.29800e-01	 3.50600e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4250	 24015	177.402985	+22.414879	 	28.514800	 	28.547800	 	28.330700	 2.88198e+01	 	28.803000	 	28.127000	 	28.099600	-	24.331450	 	26.021778	-	29.181189	 0.403100	 2.46500e-01	 1.71400e-01	 2.32400e-01	 2.84700e-01	 1.93000e-01	 1.31500e-01	 1.08570000e+00	 5.63090700e-01	 1.085700000
    4251	 24018	177.396881	+22.414877	 	29.654300	-	30.271600	-	30.439900	 2.93282e+01	 	28.841400	 	28.885000	 	29.033200	-	24.233870	-	28.778214	-	28.923939	 1.028000	 1.08600e+00	 1.08600e+00	 3.50100e-01	 2.68600e-01	 3.56700e-01	 2.83000e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4252	 24034	177.410172	+22.415144	-	29.852800	 	30.393500	 	29.115600	 2.90585e+01	 	29.370800	 	28.788000	 	29.106100	 	26.262316	 	25.837181	-	29.041267	 1.086000	 1.07500e+00	 2.87800e-01	 2.33700e-01	 4.16100e-01	 2.90000e-01	 2.77100e-01	 8.45668200e-01	 5.39683500e-01	 1.085700000
    4253	 24038	177.384247	+22.415369	-	28.176400	 	27.642900	 	26.106500	            	 	25.079900	 	         	 	24.810300	-	24.321314	-	29.003874	-	29.096178	 1.086000	 4.00400e-01	 8.57800e-02	            	 1.88100e-01	            	 1.86000e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4254	 24039	177.412018	+22.415777	-	28.689200	-	29.249300	 	26.237300	 2.51148e+01	 	24.975000	 	24.987000	 	24.893600	-	24.261105	-	28.321444	-	28.471090	 1.086000	 1.08600e+00	 5.90700e-02	 1.84200e-02	 2.11600e-02	 2.57900e-02	 1.66500e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4255	 24046	177.401978	+22.415907	-	27.223300	-	27.773200	-	27.933700	 2.77038e+01	 	26.129600	-	27.590000	 	25.766800	-	24.433256	-	28.981318	-	29.073940	 1.086000	 1.08600e+00	 1.08600e+00	 7.70100e-01	 2.27200e-01	 1.08600e+00	 1.42600e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4256	 24049	177.403137	+22.415552	 	27.230000	 	27.263000	 	26.319000	 2.58961e+01	 	25.862800	 	25.756000	 	25.683100	-	24.283237	-	29.263699	-	29.346233	 0.257400	 1.58000e-01	 5.68000e-02	 3.36200e-02	 4.09500e-02	 4.63200e-02	 3.01600e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4257	 24052	177.411636	+22.415533	-	29.274900	 	28.089300	 	27.180700	 2.68253e+01	 	26.806000	 	26.784000	 	26.768600	-	24.480145	-	29.046259	-	28.984583	 1.086000	 2.20200e-01	 8.18400e-02	 5.07100e-02	 6.54900e-02	 7.60500e-02	 5.34800e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4258	 24056	177.408127	+22.415766	-	29.010000	 	28.593500	 	27.420300	 2.68445e+01	 	26.644500	 	26.489000	 	26.495500	 	26.203724	-	29.163702	-	29.243622	 1.086000	 4.43100e-01	 1.28500e-01	 6.57300e-02	 6.93100e-02	 7.45200e-02	 5.22600e-02	 8.05295200e-01	 1.08570000e+00	 1.085700000
    4259	 24068	177.412292	+22.415554	-	29.793300	 	30.099800	 	29.836300	 2.97490e+01	 	29.965400	 	29.217000	 	29.007400	-	24.522310	-	29.085369	-	29.137150	 1.086000	 8.53400e-01	 5.71600e-01	 4.49200e-01	 7.31000e-01	 4.37400e-01	 2.59500e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4260	 24072	177.393814	+22.415565	 	29.683800	 	29.926000	 	29.384500	 2.83980e+01	 	28.319700	 	28.210000	 	28.059200	-	24.455511	-	29.050407	-	28.919580	 1.071000	 8.09100e-01	 4.25300e-01	 2.18300e-01	 2.40900e-01	 2.89400e-01	 1.74300e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4261	 24078	177.402115	+22.416170	 	26.068400	-	27.366400	-	27.525900	 2.72741e+01	 	25.431900	-	27.170000	 	25.317800	-	26.232994	 	25.267572	-	29.148121	 0.550100	 1.08600e+00	 1.08600e+00	 7.60500e-01	 1.75000e-01	 1.08600e+00	 1.38500e-01	 1.08570000e+00	 2.64886000e-01	 1.085700000
    4262	 24084	177.414490	+22.417480	 	25.973500	 	25.201800	 	23.927200	 2.35135e+01	 	23.311800	 	23.202000	 	23.039500	-	25.043909	-	29.516380	-	29.515749	 0.180300	 5.31600e-02	 1.42300e-02	 8.47500e-03	 9.20600e-03	 1.00400e-02	 6.06000e-03	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4263	 24085	177.377136	+22.416143	 	         	 	         	 	23.487200	            	 	22.706300	 	         	 	22.386500	-	24.070715	-	28.937592	-	28.953230	         	            	 3.67800e-02	            	 2.20700e-02	            	 2.05800e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4264	 24092	177.406723	+22.415897	-	29.205100	 	28.737800	 	29.201900	 2.94557e+01	 	28.254100	 	28.408000	 	27.940400	 	26.052710	 	25.181166	 	24.135033	 1.086000	 4.29700e-01	 5.60200e-01	 6.20300e-01	 2.60300e-01	 3.69200e-01	 1.69900e-01	 7.31850700e-01	 7.09075000e-01	 0.171337500
    4265	 24100	177.388535	+22.415966	 	28.765600	 	28.111500	 	27.217800	            	 	26.699200	 	         	 	26.458900	 	25.868797	-	29.222340	-	29.210535	 1.016000	 3.43300e-01	 1.30800e-01	            	 3.33900e-01	            	 2.61800e-01	 6.99853800e-01	 1.08570000e+00	 1.085700000
    4266	 24102	177.384811	+22.415979	 	26.919300	 	27.063700	 	26.733000	            	 	25.609700	 	         	 	25.918900	-	24.332827	 	24.859940	-	29.150103	 0.210900	 1.41900e-01	 8.84700e-02	            	 1.78100e-01	            	 3.01100e-01	 1.08570000e+00	 1.74182100e-01	 1.085700000
    4267	 24105	177.396622	+22.416019	 	28.692300	 	29.087500	 	28.468700	 2.78802e+01	 	28.113800	 	27.295000	 	27.649700	-	24.068703	-	27.962181	-	27.936140	 0.440600	 3.78700e-01	 1.83700e-01	 1.33200e-01	 1.95000e-01	 1.21400e-01	 1.16600e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4268	 24107	177.401108	+22.416134	 	         	 	         	 	         	            	 	         	 	         	 	         	-	25.314734	 	25.523685	-	29.482931	         	            	            	            	            	            	            	 1.08570000e+00	 2.45451600e-01	 1.085700000
    4269	 24120	177.414841	+22.416380	 	28.227200	 	27.646300	 	27.167700	 2.69039e+01	 	26.723500	 	26.641000	 	26.793600	-	24.563992	-	29.026123	-	28.993546	 0.406000	 1.43400e-01	 7.84600e-02	 5.29200e-02	 5.87200e-02	 6.49400e-02	 5.34700e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4270	 24128	177.409515	+22.416412	 	28.220500	 	28.723500	 	28.278000	 2.78808e+01	 	27.839800	 	27.791000	 	27.720500	-	24.336056	-	28.874382	-	28.936352	 0.392300	 3.62500e-01	 2.05300e-01	 1.23100e-01	 1.54400e-01	 1.76600e-01	 1.18400e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4271	 24129	177.409073	+22.416382	-	29.772500	 	29.721500	 	29.928800	 2.92456e+01	 	28.769100	 	29.929000	 	29.094100	-	24.668848	-	28.975319	-	29.010553	 1.086000	 6.26200e-01	 6.37900e-01	 2.96400e-01	 2.50200e-01	 8.67500e-01	 2.86800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4272	 24130	177.401031	+22.416798	-	26.062200	 	26.226900	-	26.768600	 2.60826e+01	 	24.609900	 	24.494000	 	24.093100	-	24.503881	 	25.974026	-	29.246346	 1.086000	 7.68700e-01	 1.08600e+00	 7.20200e-01	 2.39900e-01	 2.61400e-01	 1.29300e-01	 1.08570000e+00	 4.45507000e-01	 1.085700000
    4273	 24135	177.410690	+22.417065	 	25.949100	 	25.869100	 	25.011200	 2.44491e+01	 	24.224700	 	24.093000	 	24.049400	-	24.494614	-	29.418964	-	29.328835	 0.100800	 5.49200e-02	 2.12200e-02	 1.09600e-02	 1.15500e-02	 1.24600e-02	 8.28100e-03	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4274	 24138	177.406174	+22.416817	 	27.937000	 	27.273000	 	27.111900	 2.69222e+01	 	26.678200	 	26.166000	 	26.015100	-	24.357077	-	29.387556	-	29.598705	 0.408900	 1.34700e-01	 9.81600e-02	 7.13100e-02	 7.15400e-02	 5.58000e-02	 3.39700e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4275	 24139	177.406189	+22.416620	 	27.820900	 	28.040500	 	27.775900	 2.72556e+01	 	26.661400	 	26.397000	 	26.370800	-	23.890982	-	28.124977	-	28.152506	 0.317700	 2.30700e-01	 1.54300e-01	 8.25800e-02	 5.94900e-02	 5.88400e-02	 3.97500e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4276	 24140	177.399750	+22.416500	-	30.060300	-	30.610500	 	29.763400	 2.88172e+01	 	28.513400	 	28.532000	 	29.140800	 	33.874672	-	35.162418	 	32.589035	 1.086000	 1.08600e+00	 4.29400e-01	 2.25100e-01	 2.23700e-01	 2.76000e-01	 3.45900e-01	 9.11282800e-01	 1.08570000e+00	 0.896966700
    4277	 24144	177.413773	+22.416548	 	28.906700	 	28.848100	 	28.655100	 2.81580e+01	 	28.429900	 	27.910000	 	28.047700	-	24.700037	-	29.294046	-	29.305826	 0.585600	 3.24700e-01	 2.31800e-01	 1.27700e-01	 2.16200e-01	 1.59900e-01	 1.30500e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4278	 24147	177.399399	+22.416729	 	29.046800	 	27.656000	 	26.501800	 2.58957e+01	 	25.902100	 	25.566000	 	25.760600	-	23.987415	-	28.651018	 	25.158310	 0.917400	 1.56800e-01	 4.71800e-02	 3.35000e-02	 4.29200e-02	 3.89500e-02	 3.26200e-02	 1.08570000e+00	 1.08570000e+00	 0.385095300
    4279	 24148	177.399002	+22.418392	 	25.319600	 	22.888300	 	21.424000	            	 	20.577700	 	         	 	20.211300	-	25.710342	 	24.383942	-	29.351528	 0.110400	 8.18100e-03	 1.98400e-03	            	 4.14700e-03	            	 3.76200e-03	 1.08570000e+00	 9.02059100e-02	 1.085700000
    4280	 24152	177.413956	+22.416792	 	26.834700	 	26.864200	 	26.802000	 2.69069e+01	 	26.543600	 	26.152000	 	26.005100	-	24.142847	-	26.949089	 	23.500828	 0.139000	 8.29300e-02	 6.51700e-02	 6.15300e-02	 5.83400e-02	 4.88000e-02	 3.01100e-02	 1.08570000e+00	 1.08570000e+00	 0.406333600
    4281	 24153	177.405899	+22.416674	-	29.692200	 	29.558600	 	29.362100	 2.90719e+01	 	28.701500	 	28.610000	 	28.395300	-	24.444529	-	28.188730	-	28.172636	 1.086000	 5.89100e-01	 4.15800e-01	 2.81600e-01	 2.52000e-01	 2.89600e-01	 1.65900e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4282	 24157	177.402557	+22.416712	 	27.724200	 	28.004300	 	28.211700	 2.83209e+01	 	27.386000	 	27.766000	 	27.220800	-	24.759600	 	25.125507	-	29.358587	 0.513700	 3.95700e-01	 4.06000e-01	 5.46000e-01	 2.81100e-01	 5.10700e-01	 2.16700e-01	 1.08570000e+00	 1.75762900e-01	 1.085700000
    4283	 24159	177.383713	+22.417095	 	27.071800	 	24.610300	 	23.301800	            	 	22.499400	 	         	 	22.226700	-	24.735786	-	27.623590	 	23.721130	 0.240500	 1.75100e-02	 4.79000e-03	            	 1.48700e-02	            	 1.48800e-02	 1.08570000e+00	 1.08570000e+00	 0.288280600
    4284	 24160	177.386276	+22.416845	 	28.111100	 	26.216900	 	25.076200	            	 	24.274500	 	         	 	24.183500	 	26.183832	-	28.279934	 	25.166834	 0.580500	 6.55600e-02	 2.00600e-02	            	 5.02800e-02	            	 5.87200e-02	 9.04917200e-01	 1.08570000e+00	 0.437338700
    4285	 24161	177.407593	+22.416756	 	29.460700	 	28.557300	 	28.799800	 2.83621e+01	 	28.243400	 	27.871000	 	27.692900	-	24.354105	 	23.579868	-	26.383022	 1.048000	 2.75500e-01	 2.92400e-01	 1.71100e-01	 1.95200e-01	 1.71000e-01	 1.02300e-01	 1.08570000e+00	 6.11241100e-01	 1.085700000
    4286	 24162	177.409073	+22.417013	 	25.802100	 	25.753000	 	25.641100	 2.53552e+01	 	24.898300	 	24.968000	 	24.958500	-	24.426010	-	29.232822	-	29.234247	 0.068880	 3.80100e-02	 2.76500e-02	 1.81600e-02	 1.55800e-02	 2.00600e-02	 1.37600e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4287	 24164	177.390930	+22.416771	 	27.876900	 	27.423100	 	27.174800	            	 	27.153600	 	         	 	26.267200	 	26.132820	 	26.060062	 	25.118761	 0.342100	 1.38000e-01	 9.30100e-02	            	 2.54500e-01	            	 1.49400e-01	 7.59344300e-01	 6.07307000e-01	 0.244030400
    4288	 24167	177.416489	+22.417143	 	28.172400	 	27.213600	 	27.205700	 2.68157e+01	 	26.805900	 	26.288000	 	26.138500	-	24.094040	 	23.613041	-	25.998106	 0.686100	 1.69900e-01	 1.42800e-01	 9.70600e-02	 1.26400e-01	 9.15300e-02	 5.72700e-02	 1.08570000e+00	 8.84345900e-01	 1.085700000
    4289	 24168	177.405701	+22.416821	-	29.670600	-	30.230800	-	30.400200	 2.88962e+01	 	28.528900	 	28.704000	 	28.421200	-	24.330673	-	26.349556	 	22.825745	 1.086000	 1.08600e+00	 1.08600e+00	 2.40300e-01	 2.14900e-01	 3.14500e-01	 1.71200e-01	 1.08570000e+00	 1.08570000e+00	 0.413574800
    4290	 24170	177.411758	+22.416832	 	28.693800	 	28.566200	 	27.935800	 2.76988e+01	 	27.707300	 	27.406000	 	27.781400	-	24.524715	-	29.257172	-	29.268814	 0.552600	 2.91000e-01	 1.39800e-01	 9.77500e-02	 1.29800e-01	 1.18400e-01	 1.18400e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4291	 24172	177.390701	+22.416904	-	29.484300	-	30.012500	 	27.267400	            	 	25.922300	 	         	 	25.863600	-	24.530697	-	29.240528	-	29.235664	 1.086000	 1.08600e+00	 7.75900e-02	            	 6.48000e-02	            	 8.22400e-02	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4292	 24173	177.386398	+22.417152	 	25.275700	 	25.037000	 	24.854200	            	 	24.084200	 	         	 	24.309400	-	25.916443	-	27.858458	 	23.987440	 0.053810	 2.55700e-02	 1.71400e-02	            	 4.50700e-02	            	 7.04500e-02	 1.08570000e+00	 1.08570000e+00	 0.291471100
    4293	 24174	177.413040	+22.416897	-	29.723400	 	29.993600	 	29.328800	 2.85646e+01	 	28.829700	 	28.167000	 	28.423200	-	24.153326	-	27.559725	 	24.105133	 1.086000	 8.37800e-01	 3.88100e-01	 2.37400e-01	 3.95500e-01	 2.56500e-01	 2.37400e-01	 1.08570000e+00	 1.08570000e+00	 0.398599700
    4294	 24179	177.407867	+22.416960	-	29.384500	 	29.092900	 	28.761200	 2.81442e+01	 	28.422600	 	28.026000	 	28.211300	-	24.424839	-	28.943048	-	28.884140	 1.086000	 5.04500e-01	 3.14200e-01	 1.56100e-01	 2.58800e-01	 2.19600e-01	 1.84100e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4295	 24181	177.399673	+22.417000	-	29.470200	 	29.521800	 	27.782100	 2.74604e+01	 	27.572700	 	26.954000	 	27.308600	 	26.240118	-	29.516382	-	29.492632	 1.086000	 6.92600e-01	 1.22700e-01	 1.64400e-01	 2.36900e-01	 1.48800e-01	 1.57800e-01	 9.60482000e-01	 1.08570000e+00	 1.085700000
    4296	 24184	177.415146	+22.418221	-	28.086200	 	27.235400	 	26.326300	 2.60722e+01	 	25.616900	 	25.788000	 	25.347700	 	25.818167	 	24.919075	 	25.960709	 1.086000	 2.97300e-01	 1.10200e-01	 7.93600e-02	 6.93700e-02	 9.52000e-02	 4.56200e-02	 5.51744300e-01	 1.57887500e-01	 0.397780400
    4297	 24185	177.402359	+22.417061	-	28.252800	-	28.801600	-	28.972500	 2.80958e+01	 	27.059600	 	28.003000	 	27.270300	-	28.415314	 	27.624371	 	26.578430	 1.086000	 1.08600e+00	 1.08600e+00	 5.96100e-01	 3.00600e-01	 8.88600e-01	 3.12000e-01	 1.08570000e+00	 4.15076600e-01	 0.168068800
    4298	 24186	177.414368	+22.417067	-	29.787000	 	30.309500	 	30.144200	 2.92717e+01	 	28.886100	 	29.399000	 	29.068200	-	24.478720	 	24.004011	 	23.376251	 1.086000	 1.06300e+00	 7.73800e-01	 3.03600e-01	 2.86900e-01	 5.40700e-01	 2.83300e-01	 1.08570000e+00	 2.45329800e-01	 0.145585900
    4299	 24187	177.408264	+22.417423	-	28.890200	 	28.104300	 	26.409500	 2.59407e+01	 	25.791600	 	25.759000	 	25.562700	-	24.285690	 	24.429966	 	24.012920	 1.086000	 3.12900e-01	 5.72700e-02	 3.51800e-02	 3.94500e-02	 4.55400e-02	 2.74300e-02	 1.08570000e+00	 1.65178700e-01	 0.122084300
    4300	 24188	177.418060	+22.417095	 	28.718900	 	28.494800	 	28.687300	 2.87063e+01	 	28.607900	 	28.574000	 	28.745800	-	24.490368	-	27.820881	-	27.757219	 0.589500	 2.88000e-01	 2.72300e-01	 2.17800e-01	 2.67500e-01	 2.89100e-01	 2.43600e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4301	 24189	177.401276	+22.418867	 	25.762500	 	23.373000	 	21.921500	            	 	21.088900	 	         	 	20.755800	-	24.244980	 	25.776035	-	28.316235	 0.160900	 1.19100e-02	 2.86000e-03	            	 6.49400e-03	            	 6.08700e-03	 1.08570000e+00	 8.68741900e-01	 1.085700000
    4302	 24194	177.399948	+22.417135	 	27.314900	 	26.363000	 	26.354000	 2.66148e+01	 	25.998400	 	25.722000	 	26.006100	-	24.234755	-	28.598272	-	28.543564	 0.452400	 1.19000e-01	 9.68500e-02	 3.83000e-01	 2.36200e-01	 3.63300e-01	 2.38200e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4303	 24195	177.406403	+22.417170	 	28.527300	 	29.028700	 	28.877000	 2.81505e+01	 	28.429900	 	27.468000	 	27.920800	-	24.679775	-	29.519430	-	29.560656	 0.500800	 4.69600e-01	 3.50800e-01	 1.76700e-01	 2.83100e-01	 1.42700e-01	 1.55800e-01	 1.08570000e+00	 1.08570000e+00	 1.085700000
    4304	 24199	177.418060	+22.417582	 	24.507500	 	24.586100	 	24.425600	 2.35074e+01	 	23.585700	 	23.698000	 	23.410200	-	24.238960	-	29.422806	 	26.038937	 0.029070	 1.77200e-02	 1.17400e-02	 6.88100e-03	 9.97100e-03	 1.21000e-02	 6.07600e-03	 1.08570000e+00	 1.08570000e+00	 0.359050100
    4305	 24204	177.412231	+22.417509	-	29.102200	 	28.525300	 	27.354100	 2.69116e+01	 	26.772600	 	26.705000	 	26.563400	-	24.324575	 	24.987314	-	28.833796	 1.086000	 3.84100e-01	 1.12500e-01	 7.23500e-02	 8.27100e-02	 9.16300e-02	 5.87000e-02	 1.08570000e+00	 2.58051600e-01	 1.085700000
    4306	 24206	177.402283	+22.417330	-	28.359800	 	28.656100	 	28.187400	 2.76029e+01	 	27.021600	 	27.408000	 	27.519800	 	26.476889	-	29.644371	-	29.596575	 1.086000	 8.64700e-01	 4.83000e-01	 3.83800e-01	 2.96800e-01	 4.79400e-01	 3.93700e-01	 9.80377700e-01	 1.08570000e+00	 1.085700000
    4307	 24209	177.418274	+22.417341	 	27.859300	 	27.205000	 	27.275700	 2.76524e+01	 	28.143200	 	27.410000	 	27.002000	-	24.304552	 	24.623478	 	25.401791	 0.819900	 2.71200e-01	 2.25300e-01	 4.30200e-01	 1.06800e+00	 5.51400e-01	 2.45700e-01	 1.08570000e+00	 1.72799900e-01	 0.330424700
    4308	 24221	177.410095	+22.417519	-	29.889500	-	30.467500	 	29.612600	 2.92061e+01	 	29.536000	 	28.922000	 	29.663100	 	26.011560	 	23.913250	 	26.011120	 1.086000	 1.08600e+00	 4.28000e-01	 2.67500e-01	 4.75800e-01	 3.14200e-01	 4.53300e-01	 7.78966000e-01	 1.06172200e-01	 0.613944300
    4309	 24223	177.395798	+22.418215	 	28.032800	 	25.835400	 	24.481500	            	 	23.579500	 	         	 	23.307100	 	25.420183	 	24.732185	 	25.080997	 0.616400	 5.18200e-02	 1.32200e-02	            	 3.04500e-02	            	 3.03900e-02	 3.90721800e-01	 1.15948000e-01	 0.154021800
    4310	 24228	177.410004	+22.418859	 	23.938500	 	23.828300	 	23.710700	 2.55590e+00	 	22.731400	 	 2.359900	 	22.548600	-	24.502043	 	26.899414	-	29.542246	 0.041610	 2.20700e-02	 1.62100e-02	 1.08600e+00	 2.79000e-02	 1.08600e+00	 2.93200e-02	 1.08570000e+00	 7.39912200e-01	 1.085700000
    4311	 24230	177.415344	+22.418386	-	28.683100	 	26.836300	 	26.004800	 2.59687e+01	 	25.828400	 	25.887000	 	25.688800	-	24.584843	 	25.140589	 	26.027170	 1.086000	 1.21800e-01	 4.82900e-02	 4.33500e-02	 5.06200e-02	 6.23300e-02	 3.70400e-02	 1.08570000e+00	 1.54175600e-01	 0.337408500
