#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-28T05:29:01 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-28T05:29:02	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/582/A86/table3&-out.all=1&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35820086
#Name: J/A+A/582/A86
#Title: Catalogue of features in the S4G (Herrera-Endoqui+, 2015)
#INFO	ivoid=ivo://cds.vizier/j/a+a/582/a86	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/582/a86	    IVOID of underlying data collection
#INFO	creator=Herrera-Endoqui M.	    First author or institution
#INFO	cites=bibcode:2015A&A...582A..86H	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2015	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/582/A86	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35820086	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-04-23	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	J2000_2000.000:	eq_FK5 J2000
#Table	J_A_A_582_A86_table3:
#Name: J/A+A/582/A86/table3
#Title: Properties of spiral arms in the S4G; corrected version sent by the author
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(a10)	Galaxy name	[ucd=meta.id;meta.main]
#Column	Class	(a24)	Morphological classification	[ucd=src.morph]
#Column	Type	(A1)	Type of arms (3)	[ucd=src.morph.type]
#Column	Segment	(A3)	Segment	[ucd=obs.field]
#Column	Pitchang	(F5.1)	Pitch angle	[ucd=src.morph.param]
#Column	ri	(F5.1)	Inner radius	[ucd=phys.angSize;src]
#Column	ro	(F5.1)	Outer radius	[ucd=phys.angSize;src]
#Column	Qual	(F4.1)	[1/2] Quality flag (4)	[ucd=meta.code.qual]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
#Column	_RA	(F9.5)	Right Ascension (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Declination (J2000) from SIMBAD (not part of the original data)	[ucd=pos.eq.dec;meta.main]
recno	Name	Class	Type	Segment	Pitchang	ri	ro	Qual	Simbad	_RA	_DE
    1594	NGC7171   	SAB_x(s)b               	G	sp4	 -9.9	 27.9	 41.8	 2.0	Simbad	330.25838	-13.26979
    1595	NGC7184   	SB(rnd)ab               	M	sp1	 -8.5	 68.8	102.2	 2.0	Simbad	330.66592	-20.81282
    1596	NGC7184   	SB(rnd)ab               	M	sp2	-17.3	 61.9	156.4	 2.0	Simbad	330.66592	-20.81282
    1597	NGC7184   	SB(rnd)ab               	M	sp3	-18.7	 66.0	152.9	 2.0	Simbad	330.66592	-20.81282
    1598	NGC7184   	SB(rnd)ab               	M	sp4	-14.0	 74.8	134.5	 2.0	Simbad	330.66592	-20.81282
    1599	NGC7205   	SA(rs)b_cpec            	M	sp1	 14.1	 19.3	 76.7	 2.0	Simbad	332.14279	-57.44254
    1600	NGC7205   	SA(rs)b_cpec            	M	sp2	 12.1	 26.9	 77.6	 2.0	Simbad	332.14279	-57.44254
    1601	NGC7247   	SA(s)b                  	G	sp1	-10.1	  7.6	  8.2	 1.0	Simbad	334.42190	-23.73099
    1602	NGC7247   	SA(s)b                  	G	sp2	-17.4	  8.4	 15.3	 1.0	Simbad	334.42190	-23.73099
    1603	NGC7247   	SA(s)b                  	G	sp3	-10.1	 15.2	 21.7	 1.0	Simbad	334.42190	-23.73099
    1604	NGC7247   	SA(s)b                  	G	sp4	 -5.1	  8.2	  9.2	 1.0	Simbad	334.42190	-23.73099
    1605	NGC7247   	SA(s)b                  	G	sp5	-32.3	  8.9	 24.2	 1.0	Simbad	334.42190	-23.73099
    1606	NGC7247   	SA(s)b                  	G	sp6	 -8.4	 25.4	 29.4	 1.0	Simbad	334.42190	-23.73099
    1607	NGC7247   	SA(s)b                  	G	sp7	-22.1	 12.5	 23.0	 1.0	Simbad	334.42190	-23.73099
    1608	NGC7254   	SA_B(s)a_b:             	G	sp1	-21.7	  8.2	 12.5	 2.0	Simbad	335.65103	-21.73722
    1609	NGC7254   	SA_B(s)a_b:             	G	sp2	 12.4	  7.7	  9.7	 2.0	Simbad	335.65103	-21.73722
    1610	NGC7307   	SB(s)d                  	F	sp1	 27.4	 30.8	 81.5	 2.0	Simbad	338.46888	-40.93282
    1611	NGC7307   	SB(s)d                  	F	sp2	 31.1	 30.0	 78.5	 2.0	Simbad	338.46888	-40.93282
    1612	NGC7314   	SAB(rs)bc               	M	sp1	-11.6	 42.8	 91.5	 2.0	Simbad	338.94249	-26.05044
    1613	NGC7314   	SAB(rs)bc               	M	sp2	-28.4	 30.2	 88.1	 2.0	Simbad	338.94249	-26.05044
    1614	NGC7314   	SAB(rs)bc               	M	sp3	-13.7	 38.1	112.0	 2.0	Simbad	338.94249	-26.05044
    1615	NGC7328   	SAB(rs)ab               	G	sp1	-21.9	 14.8	 34.9	 2.0	Simbad	339.37207	+10.53158
    1616	NGC7328   	SAB(rs)ab               	G	sp2	-13.2	 19.1	 41.5	 2.0	Simbad	339.37207	+10.53158
    1617	NGC7371   	SAB(r_s)ab              	M	sp1	  5.3	 15.8	 26.5	 2.0	Simbad	341.51560	-11.00120
    1618	NGC7371   	SAB(r_s)ab              	M	sp2	  7.0	 14.0	 28.6	 2.0	Simbad	341.51560	-11.00120
    1619	NGC7412   	SAB(s)bc                	M	sp1	-39.7	 20.4	 70.4	 1.0	Simbad	343.94069	-42.64196
    1620	NGC7412   	SAB(s)bc                	M	sp2	-18.5	 72.7	 98.9	 1.0	Simbad	343.94069	-42.64196
    1621	NGC7412   	SAB(s)bc                	M	sp3	-30.0	 20.6	 43.3	 1.0	Simbad	343.94069	-42.64196
    1622	NGC7412   	SAB(s)bc                	M	sp4	-15.6	 42.4	 67.4	 1.0	Simbad	343.94069	-42.64196
    1623	NGC7412   	SAB(s)bc                	M	sp5	-22.0	 54.7	103.6	 1.0	Simbad	343.94069	-42.64196
    1624	NGC7412   	SAB(s)bc                	M	sp6	 -7.7	 36.7	 44.0	 1.0	Simbad	343.94069	-42.64196
    1625	NGC7412   	SAB(s)bc                	M	sp7	-21.3	 33.2	 89.9	 1.0	Simbad	343.94069	-42.64196
    1626	NGC7418   	SAB(rs)c                	M	sp1	-28.3	 29.7	 81.4	 2.0	Simbad	344.15049	-37.02996
    1627	NGC7418   	SAB(rs)c                	M	sp2	-20.8	 32.7	103.5	 2.0	Simbad	344.15049	-37.02996
    1628	NGC7418   	SAB(rs)c                	M	sp3	-25.1	 59.1	108.8	 2.0	Simbad	344.15049	-37.02996
    1629	NGC7418   	SAB(rs)c                	M	sp4	  3.8	 88.0	 94.2	 2.0	Simbad	344.15049	-37.02996
    1630	NGC7424   	SB_a(s)cd               	M	sp1	-17.0	 41.8	137.8	 2.0	Simbad	344.32663	-41.07059
    1631	NGC7424   	SB_a(s)cd               	M	sp2	-14.5	 46.0	177.5	 2.0	Simbad	344.32663	-41.07059
    1632	NGC7437   	SA(rs)b_c:              	F	sp1	-13.5	 13.6	 28.3	 2.0	Simbad	344.54187	+14.30902
    1633	NGC7437   	SA(rs)b_c:              	F	sp2	-16.8	 15.5	 26.7	 2.0	Simbad	344.54187	+14.30902
    1634	NGC7448   	SA(s)c                  	M	sp1	-21.1	 17.7	 49.8	 2.0	Simbad	345.01495	+15.98036
    1635	NGC7448   	SA(s)c                  	M	sp2	-19.0	 19.6	 58.8	 2.0	Simbad	345.01495	+15.98036
    1636	NGC7448   	SA(s)c                  	M	sp3	-10.6	 18.8	 26.2	 2.0	Simbad	345.01495	+15.98036
    1637	NGC7448   	SA(s)c                  	M	sp4	-33.4	 28.7	 53.2	 2.0	Simbad	345.01495	+15.98036
    1638	NGC7463   	SB(r_s)_cdpec/Sapec     	G	sp1	  1.0	 17.5	 17.8	 2.0	Simbad	345.46658	+15.98185
    1639	NGC7463   	SB(r_s)_cdpec/Sapec     	G	sp2	-31.4	 17.8	 33.6	 2.0	Simbad	345.46658	+15.98185
    1640	NGC7463   	SB(r_s)_cdpec/Sapec     	G	sp3	 -9.1	 11.1	 13.3	 2.0	Simbad	345.46658	+15.98185
    1641	NGC7463   	SB(r_s)_cdpec/Sapec     	G	sp4	-36.4	 13.7	 28.1	 2.0	Simbad	345.46658	+15.98185
    1642	NGC7531   	SAB_x(r)a               	M	sp1	-21.5	 31.6	 71.1	 2.0	Simbad	348.70190	-43.59985
    1643	NGC7531   	SAB_x(r)a               	M	sp2	-15.7	 35.3	 60.6	 2.0	Simbad	348.70190	-43.59985
    1644	NGC7531   	SAB_x(r)a               	M	sp3	-16.9	 32.5	 60.9	 2.0	Simbad	348.70190	-43.59985
    1645	NGC7537   	SA(rs)c                 	M	sp1	 -5.1	 12.5	 15.1	 2.0	Simbad	348.64381	+04.49845
    1646	NGC7537   	SA(rs)c                 	M	sp2	-22.5	 15.0	 39.9	 2.0	Simbad	348.64381	+04.49845
    1647	NGC7537   	SA(rs)c                 	M	sp3	-17.8	 14.5	 33.9	 2.0	Simbad	348.64381	+04.49845
    1648	NGC7541   	SA(s)b_c                	M	sp1	 27.9	 27.4	 70.8	 2.0	Simbad	348.68274	+04.53390
    1649	NGC7541   	SA(s)b_c                	M	sp2	 50.1	 19.7	 65.5	 2.0	Simbad	348.68274	+04.53390
    1650	NGC7541   	SA(s)b_c                	M	sp3	 -8.0	 51.4	 65.3	 2.0	Simbad	348.68274	+04.53390
    1651	NGC7541   	SA(s)b_c                	M	sp4	 27.6	 23.2	 57.1	 2.0	Simbad	348.68274	+04.53390
    1652	NGC7541   	SA(s)b_c                	M	sp5	 35.8	 19.3	 39.6	 2.0	Simbad	348.68274	+04.53390
    1653	NGC7541   	SA(s)b_c                	M	sp6	-12.8	 35.0	 40.5	 2.0	Simbad	348.68274	+04.53390
    1654	NGC7541   	SA(s)b_c                	M	sp7	 18.0	 51.9	 95.9	 2.0	Simbad	348.68274	+04.53390
    1655	NGC7590   	SAB(rs)bc               	M	sp1	 15.9	 27.0	 54.0	 2.0	Simbad	349.72848	-42.23907
    1656	NGC7590   	SAB(rs)bc               	M	sp2	 11.8	 22.2	 54.7	 2.0	Simbad	349.72848	-42.23907
    1657	NGC7599   	SB(s)cd                 	M	sp1	 24.7	 18.8	104.1	 2.0	Simbad	349.83810	-42.25684
    1658	NGC7599   	SB(s)cd                 	M	sp2	 43.6	 19.2	 66.4	 2.0	Simbad	349.83810	-42.25684
    1659	NGC7599   	SB(s)cd                 	M	sp3	 -5.5	 61.4	 68.6	 2.0	Simbad	349.83810	-42.25684
    1660	NGC7599   	SB(s)cd                 	M	sp4	 32.9	 30.1	 89.2	 2.0	Simbad	349.83810	-42.25684
    1661	NGC7606   	SA(r)a_b                	M	sp1	-17.5	 31.2	 89.0	 2.0	Simbad	349.77002	-08.48514
    1662	NGC7606   	SA(r)a_b                	M	sp2	 -8.8	 30.2	 64.1	 2.0	Simbad	349.77002	-08.48514
    1663	NGC7606   	SA(r)a_b                	M	sp3	 -8.2	 43.6	 89.6	 2.0	Simbad	349.77002	-08.48514
    1664	NGC7606   	SA(r)a_b                	M	sp4	-14.4	 62.3	109.8	 2.0	Simbad	349.77002	-08.48514
    1665	NGC7606   	SA(r)a_b                	M	sp5	-23.4	 83.6	116.5	 2.0	Simbad	349.77002	-08.48514
    1666	NGC7606   	SA(r)a_b                	M	sp6	  6.5	102.1	116.5	 2.0	Simbad	349.77002	-08.48514
    1667	NGC7606   	SA(r)a_b                	M	sp7	-31.6	 77.9	140.4	 2.0	Simbad	349.77002	-08.48514
    1668	NGC7661   	SA_B(s)_dm              	G	sp1	-54.9	 17.7	 36.2	 2.0	Simbad	351.81083	-65.27222
    1669	NGC7661   	SA_B(s)_dm              	G	sp2	  1.5	 36.2	 38.1	 2.0	Simbad	351.81083	-65.27222
    1670	NGC7661   	SA_B(s)_dm              	G	sp3	-58.5	 17.2	 33.1	 2.0	Simbad	351.81083	-65.27222
    1671	NGC7661   	SA_B(s)_dm              	G	sp4	 -2.4	 33.7	 36.6	 2.0	Simbad	351.81083	-65.27222
    1672	NGC7689   	SA(rs)c                 	M	sp1	-17.5	 16.5	 69.1	 2.0	Simbad	353.31990	-54.09440
    1673	NGC7689   	SA(rs)c                 	M	sp2	-21.0	 18.8	 68.4	 2.0	Simbad	353.31990	-54.09440
    1674	NGC7689   	SA(rs)c                 	M	sp3	-41.3	 20.1	 72.4	 2.0	Simbad	353.31990	-54.09440
    1675	NGC7721   	SA(s)c                  	M	sp1	 17.7	 14.0	 77.0	 2.0	Simbad	354.70270	-06.51786
    1676	NGC7721   	SA(s)c                  	M	sp2	 19.6	 12.5	 71.5	 2.0	Simbad	354.70270	-06.51786
    1677	NGC7721   	SA(s)c                  	M	sp3	 15.6	 36.1	 77.1	 2.0	Simbad	354.70270	-06.51786
    1678	NGC7721   	SA(s)c                  	M	sp4	 33.6	 36.6	 91.0	 2.0	Simbad	354.70270	-06.51786
    1679	NGC7723   	(R')SB(rs)a_b           	M	sp1	 37.6	 23.5	 46.0	 2.0	Simbad	354.73788	-12.96102
    1680	NGC7723   	(R')SB(rs)a_b           	M	sp2	 10.5	 49.7	 76.2	 2.0	Simbad	354.73788	-12.96102
    1681	NGC7723   	(R')SB(rs)a_b           	M	sp3	 19.3	 29.0	 73.0	 2.0	Simbad	354.73788	-12.96102
    1682	NGC7724   	(R')SAB(rs)apec         	G	sp1	 13.5	 17.0	 31.1	 2.0	Simbad	354.77991	-12.22403
    1683	NGC7724   	(R')SAB(rs)apec         	G	sp2	  6.2	 22.8	 29.3	 2.0	Simbad	354.77991	-12.22403
    1684	NGC7724   	(R')SAB(rs)apec         	G	sp3	-14.5	 25.3	 30.0	 2.0	Simbad	354.77991	-12.22403
    1685	NGC7741   	(R_2')SB(s)cd           	F	sp1	-17.4	 48.7	109.4	 2.0	Simbad	355.97656	+26.07557
    1686	NGC7741   	(R_2')SB(s)cd           	F	sp2	  2.2	109.5	113.5	 2.0	Simbad	355.97656	+26.07557
    1687	NGC7741   	(R_2')SB(s)cd           	F	sp3	 -9.3	 51.4	 99.8	 2.0	Simbad	355.97656	+26.07557
    1688	NGC7743   	SAB(rs)a                	G	sp1	 36.4	 37.7	 58.4	 2.0	Simbad	356.08816	+09.93416
    1689	NGC7743   	SAB(rs)a                	G	sp2	-13.0	 42.9	 57.0	 2.0	Simbad	356.08816	+09.93416
    1690	NGC7743   	SAB(rs)a                	G	sp3	 17.2	 42.2	 61.1	 2.0	Simbad	356.08816	+09.93416
    1691	NGC7743   	SAB(rs)a                	G	sp4	 32.1	 41.7	 62.4	 2.0	Simbad	356.08816	+09.93416
    1692	NGC7743   	SAB(rs)a                	G	sp5	-14.3	 43.1	 61.2	 2.0	Simbad	356.08816	+09.93416
    1693	NGC7743   	SAB(rs)a                	G	sp6	 20.4	 42.3	 59.6	 2.0	Simbad	356.08816	+09.93416
    1694	NGC7757   	SAB(s)_cdpec            	M	sp1	-15.5	 28.9	 40.9	 2.0	Simbad	357.18979	+04.17120
    1695	NGC7757   	SAB(s)_cdpec            	M	sp2	-24.1	 18.3	 52.7	 2.0	Simbad	357.18979	+04.17120
    1696	NGC7757   	SAB(s)_cdpec            	M	sp3	-38.5	 15.1	 50.0	 2.0	Simbad	357.18979	+04.17120
    1697	NGC7757   	SAB(s)_cdpec            	M	sp4	-12.7	 28.2	 37.9	 2.0	Simbad	357.18979	+04.17120
    1698	NGC7757   	SAB(s)_cdpec            	M	sp5	-28.4	 38.9	 69.6	 2.0	Simbad	357.18979	+04.17120
    1699	NGC7764   	SB(s)dm                 	F	sp1	-20.4	 21.4	 34.7	 2.0	Simbad	357.72492	-40.72819
    1700	NGC7764   	SB(s)dm                 	F	sp2	-38.2	 15.8	 27.5	 2.0	Simbad	357.72492	-40.72819
    1701	NGC7764   	SB(s)dm                 	F	sp3	-12.2	 28.6	 35.2	 2.0	Simbad	357.72492	-40.72819
    1702	NGC7793   	SA(s)c                  	F	sp1	-12.5	 63.9	228.5	 2.0	Simbad	359.45731	-32.59103
    1703	NGC7793   	SA(s)c                  	F	sp2	-10.2	 88.3	220.0	 2.0	Simbad	359.45731	-32.59103
    1704	NGC7798   	SAB(s)a_b               	G	sp1	-10.6	 10.8	 25.9	 2.0	Simbad	359.85626	+20.74982
    1705	NGC7798   	SAB(s)a_b               	G	sp2	-16.6	  8.7	 19.8	 2.0	Simbad	359.85626	+20.74982
    1706	NGC7798   	SAB(s)a_b               	G	sp3	-36.0	 20.5	 33.2	 2.0	Simbad	359.85626	+20.74982
    1707	NGC7798   	SAB(s)a_b               	G	sp4	  5.5	 18.1	 19.9	 2.0	Simbad	359.85626	+20.74982
    1708	NGC7798   	SAB(s)a_b               	G	sp5	-16.0	 18.8	 23.9	 2.0	Simbad	359.85626	+20.74982
    1709	NGC7817   	S_AB(rsnd)_bcsp         	G	sp1	-24.5	 32.8	 55.4	 2.0	Simbad	000.99541	+20.75234
    1710	NGC7817   	S_AB(rsnd)_bcsp         	G	sp2	 20.0	 36.9	 50.9	 2.0	Simbad	000.99541	+20.75234
    1711	NGC7817   	S_AB(rsnd)_bcsp         	G	sp3	 -5.9	 36.8	 41.3	 2.0	Simbad	000.99541	+20.75234
    1712	NGC7817   	S_AB(rsnd)_bcsp         	G	sp4	-32.0	 21.7	 50.6	 2.0	Simbad	000.99541	+20.75234
    1713	NGC7817   	S_AB(rsnd)_bcsp         	G	sp5	 30.4	 39.4	 49.4	 2.0	Simbad	000.99541	+20.75234
    1714	PGC011367 	SA(s)b                  	M	sp1	 18.6	 17.5	 34.1	 2.0	Simbad	045.13231	-15.73621
    1715	PGC011367 	SA(s)b                  	M	sp2	 18.3	 13.5	 35.4	 2.0	Simbad	045.13231	-15.73621
    1716	PGC012664 	SAB(rs)d                	F	sp1	 11.8	 17.0	 22.6	 2.0	Simbad	050.72987	-11.20340
    1717	PGC012664 	SAB(rs)d                	F	sp2	 10.1	 13.8	 17.2	 2.0	Simbad	050.72987	-11.20340
    1718	PGC012664 	SAB(rs)d                	F	sp3	 21.1	 19.0	 50.7	 2.0	Simbad	050.72987	-11.20340
    1719	PGC027616 	SAB(s)dm                	F	sp1	 26.4	 16.0	 20.2	 2.0	Simbad	145.12932	-08.94360
    1720	PGC027616 	SAB(s)dm                	F	sp2	-15.3	 15.2	 19.7	 2.0	Simbad	145.12932	-08.94360
    1721	PGC027616 	SAB(s)dm                	F	sp3	 12.0	 15.6	 27.5	 2.0	Simbad	145.12932	-08.94360
    1722	PGC027616 	SAB(s)dm                	F	sp4	 23.1	  8.9	 30.5	 2.0	Simbad	145.12932	-08.94360
    1723	PGC027616 	SAB(s)dm                	F	sp5	 10.7	 32.3	 38.2	 2.0	Simbad	145.12932	-08.94360
    1724	PGC028380 	SB(s)dm                 	G	sp1	 15.4	 14.8	 27.2	 2.0	Simbad	147.84250	-12.62333
    1725	PGC028380 	SB(s)dm                 	G	sp2	 18.4	 14.2	 24.2	 2.0	Simbad	147.84250	-12.62333
    1726	PGC032091 	SAB(s)_cd               	M	sp1	-24.7	 19.4	 42.1	 2.0	Simbad	161.29540	-10.06481
    1727	PGC032091 	SAB(s)_cd               	M	sp2	 -4.0	 27.2	 30.7	 2.0	Simbad	161.29540	-10.06481
    1728	PGC032091 	SAB(s)_cd               	M	sp3	-35.4	 18.1	 35.2	 2.0	Simbad	161.29540	-10.06481
    1729	PGC043345 	SB(r_s)c_d              	M	sp1	 16.6	 40.3	 78.1	 2.0	Simbad	192.34667	-10.11889
    1730	PGC043345 	SB(r_s)c_d              	M	sp2	 21.0	 33.9	 72.4	 2.0	Simbad	192.34667	-10.11889
    1731	PGC043458 	SB(s)dpec               	F	sp1	 27.3	 13.1	 40.7	 2.0	Simbad	192.62256	-10.85441
    1732	PGC043458 	SB(s)dpec               	F	sp2	 29.5	 12.4	 37.9	 2.0	Simbad	192.62256	-10.85441
    1733	PGC044954 	SA_B(r_s)dmsp           	G	sp1	 46.8	 15.2	 31.7	 2.0	Simbad	195.51201	-10.41301
    1734	PGC044954 	SA_B(r_s)dmsp           	G	sp2	 28.1	 12.2	 27.9	 2.0	Simbad	195.51201	-10.41301
    1735	PGC044954 	SA_B(r_s)dmsp           	G	sp3	 38.4	 11.9	 31.6	 2.0	Simbad	195.51201	-10.41301
    1736	PGC045650 	SA_B_a(s)ab             	M	sp1	 11.3	 17.2	 36.1	 2.0	Simbad	197.43367	-16.60216
    1737	PGC045650 	SA_B_a(s)ab             	M	sp2	  9.6	 21.1	 33.4	 2.0	Simbad	197.43367	-16.60216
    1738	PGC045650 	SA_B_a(s)ab             	M	sp3	 -8.4	 27.8	 32.2	 2.0	Simbad	197.43367	-16.60216
    1739	PGC045877 	SB(s)c_d                	M	sp1	-13.5	 19.3	 48.8	 2.0	Simbad	198.14765	-17.54239
    1740	PGC045877 	SB(s)c_d                	M	sp2	-62.5	 18.6	 61.8	 2.0	Simbad	198.14765	-17.54239
    1741	PGC045958 	SA(rs)c                 	M	sp1	  9.9	  6.6	 23.9	 2.0	Simbad	198.39305	-15.43206
    1742	PGC045958 	SA(rs)c                 	M	sp2	  9.8	  6.6	 27.9	 2.0	Simbad	198.39305	-15.43206
    1743	PGC047721 	(RR')SA(s)_ab           	M	sp1	 -7.0	 48.3	 64.1	 2.0	Simbad	203.30792	-16.12134
    1744	PGC047721 	(RR')SA(s)_ab           	M	sp2	-19.9	 47.2	 61.4	 2.0	Simbad	203.30792	-16.12134
    1745	PGC047721 	(RR')SA(s)_ab           	M	sp3	 -2.0	 61.3	 66.3	 2.0	Simbad	203.30792	-16.12134
    1746	PGC048087 	S_AB(s)c                	M	sp1	 19.0	  8.6	 25.4	 2.0	Simbad	204.27027	-11.82981
    1747	PGC048087 	S_AB(s)c                	M	sp2	 23.5	  8.3	 24.0	 2.0	Simbad	204.27027	-11.82981
    1748	PGC048179 	SB(r_s)cd               	F	sp1	-15.8	 32.2	 60.3	 2.0	Simbad	204.54292	-09.80111
    1749	PGC048179 	SB(r_s)cd               	F	sp2	-22.6	 33.6	 44.8	 2.0	Simbad	204.54292	-09.80111
    1750	PGC048179 	SB(r_s)cd               	F	sp3	 -5.4	 42.8	 49.0	 2.0	Simbad	204.54292	-09.80111
    1751	PGC069448 	S_AB(s)bc               	M	sp1	-33.5	  9.0	 47.0	 2.0	Simbad	340.06299	-02.42404
    1752	PGC069448 	S_AB(s)bc               	M	sp2	-16.1	 23.4	 47.9	 2.0	Simbad	340.06299	-02.42404
    1753	PGC069448 	S_AB(s)bc               	M	sp3	-35.4	  9.1	 54.3	 2.0	Simbad	340.06299	-02.42404
    1754	PGC069448 	S_AB(s)bc               	M	sp4	-24.0	 20.2	 53.1	 2.0	Simbad	340.06299	-02.42404
    1755	UGC02081  	SA(s)bc:                	F	sp1	 11.4	 14.7	 31.3	 2.0	Simbad	039.00405	+00.42019
    1756	UGC02081  	SA(s)bc:                	F	sp2	 13.2	 15.2	 30.8	 2.0	Simbad	039.00405	+00.42019
    1757	UGC02443  	SA(s)bc                 	G	sp1	 25.6	  8.7	 18.8	 2.0	Simbad	044.58956	-02.04190
    1758	UGC02443  	SA(s)bc                 	G	sp2	  5.0	 18.5	 21.2	 2.0	Simbad	044.58956	-02.04190
    1759	UGC02443  	SA(s)bc                 	G	sp3	 21.0	  8.2	 13.0	 2.0	Simbad	044.58956	-02.04190
    1760	UGC02443  	SA(s)bc                 	G	sp4	 27.5	 13.3	 26.5	 2.0	Simbad	044.58956	-02.04190
    1761	UGC02443  	SA(s)bc                 	G	sp5	  2.9	 26.2	 27.5	 2.0	Simbad	044.58956	-02.04190
    1762	UGC04151  	SA(s)c                  	M	sp1	-23.6	  8.2	 28.1	 2.0	Simbad	121.07777	+77.81664
    1763	UGC04151  	SA(s)c                  	M	sp2	-31.6	  7.9	 29.6	 2.0	Simbad	121.07777	+77.81664
    1764	UGC04151  	SA(s)c                  	M	sp3	-22.1	  8.1	 33.1	 2.0	Simbad	121.07777	+77.81664
    1765	UGC04151  	SA(s)c                  	M	sp4	-20.2	 12.1	 26.6	 2.0	Simbad	121.07777	+77.81664
    1766	UGC04169  	SAB(s)cd                	F	sp1	 36.1	 14.0	 49.0	 2.0	Simbad	120.63717	+61.38822
    1767	UGC04169  	SAB(s)cd                	F	sp2	 18.5	 12.1	 45.2	 2.0	Simbad	120.63717	+61.38822
    1768	UGC04169  	SAB(s)cd                	F	sp3	 20.1	 17.2	 34.6	 2.0	Simbad	120.63717	+61.38822
    1769	UGC04169  	SAB(s)cd                	F	sp4	 67.5	 19.6	 35.2	 2.0	Simbad	120.63717	+61.38822
    1770	UGC04169  	SAB(s)cd                	F	sp5	 15.8	 36.7	 45.5	 2.0	Simbad	120.63717	+61.38822
    1771	UGC04549  	SA(r)b_c                	M	sp1	 16.1	  8.6	 32.1	 2.0	Simbad	131.08939	+58.84195
    1772	UGC04549  	SA(r)b_c                	M	sp2	 18.8	 10.5	 22.9	 2.0	Simbad	131.08939	+58.84195
    1773	UGC04549  	SA(r)b_c                	M	sp3	  5.6	 24.2	 30.0	 2.0	Simbad	131.08939	+58.84195
    1774	UGC04623  	SA(rs)bc                	M	sp1	 41.1	 11.2	 55.4	 2.0	Simbad	133.29637	+76.48607
    1775	UGC04623  	SA(rs)bc                	M	sp2	 21.6	 16.8	 64.6	 2.0	Simbad	133.29637	+76.48607
    1776	UGC04623  	SA(rs)bc                	M	sp3	 14.9	 23.2	 53.5	 2.0	Simbad	133.29637	+76.48607
    1777	UGC04701  	SAB(s)c_d               	G	sp1	 13.7	 34.1	 55.8	 2.0	Simbad	135.50420	+78.27751
    1778	UGC04701  	SAB(s)c_d               	G	sp2	  5.2	 38.4	 42.5	 2.0	Simbad	135.50420	+78.27751
    1779	UGC04841  	SAB(s)cd                	M	sp1	-17.0	 15.7	 79.9	 2.0	Simbad	138.69902	+74.23245
    1780	UGC04841  	SAB(s)cd                	M	sp2	-15.4	 16.9	 77.6	 2.0	Simbad	138.69902	+74.23245
    1781	UGC04845  	SA_B(s)cdsp             	G	sp1	-31.5	 12.2	 33.8	 2.0	Simbad	138.10763	+09.95550
    1782	UGC04845  	SA_B(s)cdsp             	G	sp2	-38.0	 10.6	 34.1	 2.0	Simbad	138.10763	+09.95550
    1783	UGC04867  	SB(r_s)c_d              	G	sp1	-29.2	 17.0	 45.3	 2.0	Simbad	138.67975	+40.87953
    1784	UGC04867  	SB(r_s)c_d              	G	sp2	  1.9	 44.7	 47.2	 2.0	Simbad	138.67975	+40.87953
    1785	UGC04867  	SB(r_s)c_d              	G	sp3	-27.1	 32.2	 54.5	 2.0	Simbad	138.67975	+40.87953
    1786	UGC04867  	SB(r_s)c_d              	G	sp4	  4.7	 49.8	 53.0	 2.0	Simbad	138.67975	+40.87953
    1787	UGC05358  	SB(s)d                  	G	sp1	-18.1	 20.1	 34.7	 2.0	Simbad	149.69672	+11.38841
    1788	UGC05358  	SB(s)d                  	G	sp2	 -4.5	 25.4	 29.1	 2.0	Simbad	149.69672	+11.38841
    1789	UGC05707  	SB(r_s)d                	F	sp1	-21.7	 13.0	 43.8	 2.0	Simbad	157.80908	+43.13734
