#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-29T01:02:52 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-29T01:02:52	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=VII%2F26D%2Fcatalog&-out=UGC%2C_RAJ2000%2C_DEJ2000&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_7026
#Name: VII/26D
#Title: Uppsala General Catalogue of Galaxies (UGC) (Nilson 1973)
#INFO	ivoid=ivo://cds.vizier/vii/26d	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/vii/26d	    IVOID of underlying data collection
#INFO	creator=Nilson P.	    First author or institution
#INFO	cites=1973UGC...C......0N	    Article or Data origin sources
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VII/26D	    Dataset landing page
#INFO	publication_date=2003-07-22	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	B1950:	eq_FK4 B1950
#Table	VII_26D_catalog:
#Name: VII/26D/catalog
#Title: UGC catalogue
#Column	UGC	(I5)	[1/12921]+= UGC number	[ucd=meta.id;meta.main]
#Column	_RAJ2000	(F8.4)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F8.4)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
UGC	_RAJ2000	_DEJ2000
11056	269.1923	+28.0782
11057	269.3057	+12.1786
11058	269.2126	+32.6284
11059	269.3829	+11.7456
11060	269.2930	+27.9621
11061	268.9537	+62.6114
11062	268.5568	+73.4104
11063	269.3975	+23.0292
11064	269.4188	+27.8460
11065	269.2595	+47.7456
11066	268.7320	+71.5443
11067	269.5932	 +9.6966
11068	269.4913	+28.2464
11069	269.0535	+64.6453
11070	269.5224	+27.2632
11071	269.3504	+50.7295
11072	269.4778	+43.3799
11073	269.7390	+10.5473
11074	269.7809	 +7.1475
11075	269.8602	 +6.2812
11076	269.7031	+33.9975
11077	269.3209	+64.9299
11078	269.8866	+24.8982
11079	269.8035	+45.9149
11080	269.9780	+26.3320
11081	268.3578	+81.1282
11082	270.0029	+26.3488
11083	269.7082	+57.2481
11084	269.7601	+57.1317
11085	269.7998	+56.2152
11086	270.0879	+28.7826
11087	270.0736	+34.6326
11088	269.9889	+44.8491
11089	269.8358	+58.5488
11090	270.1633	+28.7163
11091	270.1709	+34.9998
11092	269.9064	+61.3492
11093	270.4818	 +6.9675
11094	270.4410	+19.7342
11095	270.4250	+22.5841
11096	270.0227	+66.6001
11097	270.5798	+26.0349
11098	270.6846	+29.3022
11099	270.2967	+67.4182
11100	270.8360	+29.0862
11101	270.7600	+45.2528
11102	270.7329	+52.1362
11103	270.9833	+29.5036
11104	271.1390	+20.0876
11105	271.1304	+21.6375
11106	270.4878	+69.7193
11107	271.2543	+17.2714
11108	271.2393	+20.0381
11109	271.0450	+46.7543
11110	271.2847	+25.2217
11111	271.3470	+23.1220
11112	271.1749	+46.2715
11113	271.3711	+23.2721
11114	271.4475	+18.5390
11115	271.4972	+18.5893
11116	270.9341	+67.0379
11117	271.3188	+46.8723
11118	271.4531	+34.0060
11119	271.1546	+60.2219
11120	271.7618	+20.4906
11121	271.9526	+17.5915
11122	272.0182	 +9.7084
11123	271.9149	+28.4748
11124	271.8670	+35.5580
11125	272.0332	+11.6918
11126	272.1068	+25.7257
11127	272.1927	+28.0428
11128	272.3239	+18.2933
11129	272.2782	+30.3099
11130	271.6839	+69.8251
11131	272.5832	 +1.5777
11132	272.3674	+38.7772
11133	271.0820	+79.5574
11134	272.6379	 +5.7280
11135	272.6238	+30.9949
11136	272.6850	+25.1951
11137	272.7710	+14.0954
11138	272.7231	+31.0954
11139	272.2137	+69.0776
11140	272.7643	+39.1791
11141	272.9563	+12.0796
11142	272.8823	+25.6461
11143	272.8139	+35.9959
11144	272.9665	+14.9630
11145	272.7402	+49.5126
11146	272.7608	+49.8960
11147	272.7173	+53.3459
11148	273.0064	+21.4800
11149	272.7862	+49.8628
11150	273.0077	+25.5967
11151	273.0358	+29.1469
11152	273.1223	+18.5972
11153	273.1317	+21.4306
11154	272.9848	+42.6469
11155	273.1337	+25.4307
11156	273.1331	+25.5307
11157	273.1041	+30.1973
11158	273.2109	+20.6810
11159	273.0857	+39.6307
11160	272.8912	+56.7969
11161	273.2654	+28.4313
11162	273.2573	+29.6980
11163	273.3047	+33.8150
11164	273.4086	+21.0986
11165	272.8027	+68.7138
11166	273.4461	+18.8321
11167	273.3553	+33.7319
11168	273.5003	+13.2656
11169	272.9701	+64.9977
11170	273.5063	+21.5157
11171	273.5260	+30.6826
11172	272.9304	+69.9312
11173	273.5207	+49.0497
11174	273.6544	+43.2668
11175	273.2412	+68.3492
11176	273.5082	+61.3167
11177	274.0080	 +6.7513
11178	273.9118	+24.9178
11179	273.9343	+25.3512
11180	273.8124	+47.5344
11181	273.8790	+43.3179
11182	273.7216	+56.4842
11183	273.5531	+68.0174
11184	274.1362	+25.0355
11185	274.0102	+42.6352
11186	274.0843	+47.8357
11187	273.9128	+62.2687
11188	274.3708	+18.9032
11189	274.2428	+38.7863
11190	274.2262	+40.8029
11191	274.0609	+55.5692
11192	274.4274	+22.2369
11193	273.7590	+71.0187
11194	274.4759	+26.7539
11195	274.4765	+30.6372
11196	274.6254	+13.2711
11197	274.5827	+21.2876
11198	274.7349	+16.2550
11199	274.6120	+36.3047
11200	274.7193	+23.6550
11201	274.5271	+54.4880
11202	274.6571	+50.2719
11203	274.8940	+23.7058
11204	274.7354	+47.7555
11205	274.8091	+42.7891
11206	274.9018	+48.5563
11207	275.0338	+47.9236
11208	274.6679	+68.3395
11209	275.3749	+26.9582
11210	275.4836	+21.1587
11211	275.5705	+23.4758
11212	275.6630	+15.6928
11213	275.4066	+52.3589
11214	275.7298	+12.4264
11215	275.3437	+60.8756
11216	275.7582	+21.2433
11217	275.5570	+48.1095
11218	274.9383	+74.5582
11219	275.8043	+30.2603
11220	275.8506	+40.9441
11221	275.5003	+66.6267
11222	275.4768	+68.1100
11223	276.0113	+36.4614
11224	276.0338	+36.7949
11225	275.8218	+60.7446
11226	276.2466	+27.5291
11227	275.8896	+62.2616
11228	276.1961	+41.4958
11229	276.4022	+22.3298
11230	275.9136	+65.3286
11231	276.3850	+29.3965
11232	276.4263	+30.7467
11233	276.4169	+32.1633
11234	276.6268	+22.4142
11235	276.4528	+46.1638
11236	276.0842	+71.6133
11237	276.8127	+24.8651
11238	276.0264	+73.1799
11239	276.8930	+14.7654
11240	276.8299	+33.9320
11241	276.6977	+51.1484
11242	276.9859	+16.1325
11243	276.9752	+22.7159
11244	276.8204	+46.9156
11245	276.7552	+56.0655
11246	277.0751	+22.7330
11247	277.0274	+34.2996
11248	276.9819	+48.1997
11249	277.1285	+34.1501
11250	277.2242	+22.9004
11251	277.1748	+38.0338
11252	277.1815	+48.2507
11253	277.3984	+23.0513
11254	277.4036	+30.4514
11255	277.2169	+51.6509
11256	277.3615	+39.7180
11257	277.2371	+53.9178
11258	277.4103	+39.8683
11259	277.5804	+33.9023
11260	277.6041	+34.0857
11261	277.7771	+22.4197
11262	277.6363	+42.7027
11263	277.8002	+30.9866
11264	277.9247	+31.0706
11265	277.9054	+33.9205
11266	277.4373	+67.8861
11267	270.8226	+87.8369
11268	278.0286	+37.6045
11269	277.6598	+67.9705
11270	277.0032	+78.7691
11271	278.2548	+34.0389
11272	278.1227	+54.9887
11273	278.4706	+19.0897
11274	278.4746	+22.8898
11275	278.4179	+32.1396
11276	278.3843	+40.0563
11277	278.2774	+52.8561
11278	278.4460	+38.6065
11279	278.4820	+37.1900
11280	278.5435	+32.0569
11281	278.5212	+38.5902
11282	278.6496	+22.9073
11283	278.4712	+49.2736
11284	278.3913	+59.8902
11285	278.8019	+22.5080
11286	278.2940	+66.9568
11287	278.6954	+47.0413
11288	278.3884	+67.1406
11289	278.9522	+22.4587
11290	278.4145	+67.1074
11291	279.0018	+30.8257
11292	278.8296	+52.7254
11293	279.1653	+10.4263
11294	279.1662	+19.9264
11295	278.2125	+75.3741
11296	279.2283	+30.6102
11297	279.3160	+19.9771
11298	279.0957	+51.4766
11299	279.3544	+26.4107
11300	278.7140	+70.5258
11301	279.4791	+17.5279
11302	279.4544	+22.0945
11303	279.3856	+33.2776
11304	279.3851	+36.8444
11305	279.3598	+40.0776
11306	279.2162	+53.7606
11307	279.4711	+27.7946
11308	279.6357	+25.3787
11309	279.3225	+59.6280
11310	279.7788	+22.2127
11311	279.6838	+37.0458
11312	279.7019	+37.9459
11313	279.8445	+38.9133
11314	280.0329	+21.4972
11315	280.0677	+24.1974
11316	280.0900	+24.6642
11317	279.9859	+39.9973
11318	279.8151	+55.6302
11319	280.0098	+40.1307
11320	280.1957	+23.6814
11321	280.0488	+44.2643
11322	280.1409	+36.1146
11323	280.2491	+23.0816
11324	280.1647	+36.2814
11325	280.1907	+36.1482
11326	280.4018	 +8.1322
11327	280.2392	+36.3651
11328	280.2269	+37.9984
11329	280.2395	+45.2653
11330	280.4254	+34.8326
11331	279.7098	+73.6143
11332	279.8121	+73.5815
11333	280.5924	+32.3667
11334	279.8210	+73.8482
11335	280.4871	+50.2333
11336	280.6531	+34.4670
11337	280.7732	+18.7174
11338	280.6699	+35.6171
11339	275.8245	+86.9056
11340	280.6832	+40.3840
11341	280.7150	+39.5508
11342	280.2666	+70.5499
11343	280.7277	+53.0345
11344	281.0434	+24.1354
11345	280.7128	+58.9013
11346	281.0620	+25.2522
11347	280.7829	+56.1849
11348	280.8047	+60.6685
11349	281.3106	+25.5034
11350	281.5522	+22.6212
11351	281.5186	+32.2711
11352	281.5290	+48.8382
11353	281.9233	+23.3396
11354	281.7615	+45.7225
11355	281.9756	+22.9398
11356	281.8382	+45.5562
11357	281.9896	+45.4236
11358	282.1770	+31.0576
11359	280.5906	+81.4039
11360	282.3738	+18.7084
11361	282.2424	+47.6582
11362	282.4740	+23.2589
11363	281.8628	+70.7409
11364	282.6535	+26.8265
11365	282.6831	+33.9434
11366	281.0237	+81.7228
11367	282.6982	+35.3601
11368	282.8557	+26.4774
11369	282.8972	+23.6276
11370	282.9303	+26.5444
11371	282.9807	+26.4780
11372	283.1342	+33.8288
11373	282.8804	+58.0949
11374	283.3145	+33.0630
11375	283.5667	+24.6474
11376	283.5556	+48.9145
11377	283.0964	+73.1803
11378	283.9184	+52.1496
11379	284.1637	+25.2336
11380	284.2154	+36.6173
11381	284.0909	+52.3671
11382	283.4568	+74.6656
11383	284.0398	+59.1171
11384	284.6643	+45.7696
11385	284.8959	+19.4369
11386	284.2953	+73.2860
11387	284.9713	+42.2876
11388	285.1934	+28.7718
11389	285.1662	+59.1724
11390	282.8182	+84.5669
11391	285.4096	+40.7563
11392	285.5796	+34.7904
11393	285.6775	+27.3074
11394	285.8758	+27.6083
11395	285.2024	+71.7734
11396	286.0197	+24.3589
11397	285.9615	+33.8255
11398	285.7714	+54.0750
11399	286.2326	+34.4434
11400	285.0603	+79.0407
11401	286.2741	+55.7274
11402	285.8153	+73.0431
11403	286.5348	+40.8949
11404	286.7430	+29.0124
11405	286.3891	+64.2117
11406	287.0921	+43.0809
11407	287.0635	+50.9143
11408	287.4553	+41.5826
11409	287.6614	+37.6334
11410	286.9937	+73.0819
11411	287.1507	+70.2823
11411	287.4540	+60.1331
11412	287.6996	+52.1673
11413	288.1127	+53.1859
11414	287.7305	+73.3853
11415	287.7547	+73.4021
11416	288.3665	+50.8536
11417	288.5886	+29.9876
11418	288.5431	+40.1709
11419	288.5813	+53.7547
11420	288.7960	+42.9054
11421	288.8857	+44.1059
11422	288.9416	+43.4394
11423	288.0864	+77.9211
11424	289.0532	+60.4071
11425	289.1780	+63.9912
11426	289.5833	+34.8422
11427	288.9959	+72.7577
11428	290.1099	+30.8279
11429	290.2463	+43.1287
11430	290.2947	+43.3290
11431	289.6928	+73.7944
11432	290.3680	+61.1465
11433	290.9602	+34.7985
11434	290.9882	+53.6324
11435	290.9561	+55.9823
11436	290.8139	+70.3658
11437	291.6314	+50.1185
11438	291.6604	+49.7520
11439	291.7925	+43.8691
11440	291.5091	+66.0519
11441	290.5068	+81.0164
11442	291.8497	+54.8196
11443	291.9059	+54.3699
11444	292.0251	+52.8870
11445	292.1239	+56.6876
11446	292.3896	+41.3218
11447	292.3047	+50.4049
11448	292.6558	+35.7729
11449	292.3164	+64.9388
11450	292.7435	+46.7068
11451	292.8082	+42.2070
11452	292.8804	+35.8739
11453	292.7615	+54.1070
11454	292.8870	+49.8575
11455	292.4723	+72.1067
11456	293.1919	+37.8753
11457	293.6266	+53.0942
11458	293.7176	+70.0121
11459	294.3477	+40.7138
11460	294.4707	+40.9977
11461	294.7768	 +8.8153
11462	294.0910	+71.3472
11463	294.5736	+61.5987
11464	295.3210	+51.8350
11465	295.4345	+50.6521
11466	295.7375	+45.3033
11467	295.8150	+42.0370
11468	295.8408	+41.9371
11469	295.9881	+48.0045
11470	295.9187	+56.1044
11471	296.1635	+48.0053
11472	295.6462	+73.0542
11473	296.3823	+43.1395
11474	296.5793	+49.0404
11475	296.6657	+59.7078
11476	296.4769	+67.9740
11477	296.7600	+56.9081
11478	296.7878	+59.9083
11479	296.0874	+78.3569
11480	297.0805	+46.4259
11481	297.3480	 +4.1599
11482	297.3349	 +7.1598
11483	296.9888	+59.8925
11484	297.0975	+54.2095
11485	297.2429	+50.3100
11486	297.4642	+50.7110
11487	297.3458	+63.5109
11488	297.8757	 +3.5621
11489	298.0204	 +4.7961
11490	297.9480	+57.9966
11491	298.0831	+58.9805
11492	298.1567	+57.4641
11493	298.7409	 +5.8825
11494	298.5002	+49.9321
11495	293.7555	+87.2721
11496	298.2957	+67.6818
11497	298.9068	 +2.1665
11498	299.3160	 +5.8850
11499	299.2027	+49.8850
11500	299.2497	+50.1852
11501	299.6550	 +2.6031
11502	299.4460	+52.8695
11503	299.6524	+50.0369
11504	300.5332	 +7.7901
11505	300.6092	 +1.6404
11506	300.1713	+66.2230
11507	300.4636	+49.1403
11508	300.4886	+53.7905
11509	300.4467	+57.0071
11510	300.7133	+53.8748
11511	301.0600	 +7.4090
11512	301.1371	+12.7260
11513	301.1811	+14.1096
11514	301.1674	+55.6768
11515	301.2292	+62.7772
11516	301.9671	 -0.2373
11517	302.1414	 +5.9635
11518	302.1027	+15.0134
11519	302.2338	 +7.7805
11520	301.5362	+73.6626
11521	302.7073	 +2.1324
11522	302.9674	 +5.7669
11523	302.9935	 +5.5170
11524	303.0174	 +5.7671
11525	303.0831	 +1.9507
11526	303.3864	 +7.2686
11527	303.4708	 -1.1478
11528	303.1262	+55.5681
11529	303.3381	+66.2860
11530	303.1242	+73.6857
11531	303.7645	+58.4541
11532	304.1611	 +7.3884
11533	304.2387	 +0.6053
11534	304.3197	 +5.2890
11535	304.3450	 +5.2391
11536	303.1590	+79.4034
11537	304.6667	 -0.1430
11538	304.6713	+54.4077
11539	304.6236	+62.6744
11540	304.9115	+66.7424
11541	305.5899	 +0.2941
11542	305.5905	 +6.4274
11543	305.6528	 +9.5777
11544	305.7087	 +8.1279
11545	305.4716	+52.4108
11546	305.8135	 +0.6616
11547	305.4870	+60.7444
11548	305.8905	 +6.4453
11549	306.0877	 +7.1627
11550	306.1164	+12.4296
11551	306.1638	 +6.9130
11552	306.1413	+12.4463
11553	306.2105	 +1.4299
11554	305.8753	+58.3625
11555	306.3204	 +5.2637
11556	306.2916	+12.3969
11557	305.9984	+60.1964
11558	306.5214	 -1.3523
11559	306.5365	 +1.1645
11560	306.6047	 +2.9147
11561	306.6557	 +2.6483
11562	306.6805	 +2.6984
11563	306.8593	 +8.0991
11564	306.8987	+10.7493
11565	307.0217	 +4.9664
11566	307.0650	 +0.2832
11567	307.0643	 +0.4665
11568	307.0738	+10.7500
11569	307.1993	+10.6338
11570	307.1339	+25.7170
11571	307.2742	+10.6841
11572	307.2989	+10.7508
11573	307.3594	+14.3344
11574	307.4746	 -2.1819
11575	307.5292	 +3.0683
11576	307.5950	 -0.9981
11577	307.6608	 +1.3855
11578	307.6804	 +9.1690
11579	307.7436	 -0.6475
11580	307.7097	 +8.0857
11581	307.7735	 -1.9141
11582	307.7095	+20.2858
11583	307.5523	+60.4525
11584	307.9602	 +1.5367
11585	308.0747	 -2.2296
11586	308.0474	 +4.8537
11587	308.0719	+11.3705
11588	308.2738	 -2.0122
11589	308.2277	 +9.9211
11590	308.2530	 +9.8545
11591	308.3094	 +1.7547
11592	308.2081	+54.6215
11593	308.6605	 +7.9727
11594	308.6410	+12.9394
11595	308.7587	 +1.9397
11596	308.9608	 +1.3905
11597	308.7129	+60.1569
11598	309.1144	+13.4245
11599	309.1470	+11.5079
11600	308.7557	+64.8072
11601	309.4987	 -2.0242
11602	309.4756	+10.6258
11603	309.0799	+63.6917
11604	309.3065	+66.0927
11605	309.8252	+10.7938
11606	309.9371	 +1.0775
11607	309.9335	 +2.0442
11608	309.8307	+27.2439
11609	309.8307	+27.2439
11610	310.0138	 +7.2612
11611	310.1118	+14.2616
11612	310.2136	 +0.6619
11613	309.9364	+63.6282
11614	310.3667	+13.0625
11615	310.3920	+19.1960
11616	310.2911	+63.4962
11617	310.9372	+14.3146
11618	311.0293	 +3.2149
11619	310.9943	+12.5148
11620	311.0447	+12.4150
11621	311.0815	 +2.5984
11622	311.1724	 -1.7179
11623	311.1194	+12.4986
11624	311.5666	 +6.6836
11625	311.5023	+28.5501
11626	311.6403	 +0.2338
11627	311.7205	 +5.6341
11628	311.8400	 +0.3179
11629	311.8650	 +0.3013
11630	311.8897	 +0.4014
11631	312.0168	 -0.1815
11632	311.5423	+69.2844
11633	312.1129	 +7.7356
11634	312.0788	+16.7188
11635	310.9467	+80.1501
11636	311.8328	+64.4686
11637	312.3695	 +5.9865
11638	312.4036	+16.8533
11639	312.4686	 +6.2202
11640	312.5051	 +9.9036
11641	312.7087	+21.8711
11642	312.2198	+70.2369
11643	312.8708	+18.9550
11644	313.2656	 +7.1397
11645	313.3638	 +0.6400
11646	313.5384	 +0.7739
11647	313.5512	+17.7741
11648	313.2361	+67.1570
11649	313.8704	 -1.2249
11650	314.1233	+12.0427
11651	314.3188	+25.9602
11652	314.3905	+14.2270
11653	314.3731	+18.8103
11654	314.5505	 +4.4775
11655	314.4704	+25.6440
11656	314.7765	+11.2950
11657	314.9476	 -1.8711
11658	314.9476	 -1.8711
11659	315.0077	 +9.5791
11660	315.1187	+13.5129
11661	315.1064	+16.8462
11662	315.1779	+17.7964
11663	315.2918	 -0.1866
11664	313.4966	+84.0771
11665	315.5655	 +7.4477
11666	315.5631	+15.1477
11667	315.6775	+18.0481
11668	315.5955	+36.6980
11669	315.7705	+13.1651
11670	315.8793	+29.8989
11671	316.1332	 +9.6330
11672	316.1102	+16.0829
11673	316.1918	 -0.2169
11674	316.4272	+11.4173
11675	316.4652	 +7.6508
11676	316.4267	+18.4673
11677	316.5111	+15.9510
11678	316.2939	+66.7842
11679	313.3423	+86.9128
11680	316.9282	 +3.8690
11681	316.9602	+16.3358
11682	317.1050	+17.8029
11683	317.1286	+18.1864
11684	317.1741	+12.4531
11685	317.3221	 -1.7964
11686	316.9706	+65.7364
11687	317.4148	+15.1540
11688	317.8016	 +4.4052
11689	317.4159	+66.1545
11690	317.7867	+22.9219
11691	317.8978	 -2.0279
11692	317.8745	 +5.0554
11693	317.7950	+37.9053
11694	317.9538	+11.2557
11695	318.0459	 -1.4607
11696	318.0035	+11.3559
11697	318.0276	+11.6393
11698	318.0479	+13.0060
11699	318.0743	+12.6061
11700	318.1035	+11.3895
11701	318.3121	 +8.8569
11702	318.4464	+13.5573
11703	318.5591	 +2.1743
11704	318.5212	+13.6076
11705	318.5995	+12.6578
11706	318.5907	+15.2411
11707	318.6230	+26.7413
11708	318.7320	 +2.8249
11709	318.7517	+25.8750
11710	318.8578	+24.3587
11711	318.9336	+17.3756
11712	319.1187	 -0.8239
11713	319.3404	+15.5435
11714	319.4336	 +2.3604
11715	319.4472	+13.5772
11716	319.4276	+25.9605
11717	319.6262	+19.7111
11718	319.6260	+26.4445
11719	319.7154	+15.6614
11720	319.8221	 +6.0117
11721	319.8459	+14.0618
11722	319.9185	+21.9621
11723	319.9964	 -1.6711
11724	320.1628	 +1.0461
11725	320.2372	 +9.1797
11726	320.1283	+37.5795
11727	320.2899	+23.0799
11728	320.2779	+26.2632
11729	320.3077	+25.0300
11730	320.3152	+29.4633
11731	320.3718	+21.2301
11732	320.3403	+29.4634
11733	320.4938	 +7.1471
11734	320.5310	+18.6640
11735	320.6176	+15.2809
11736	320.7302	 +3.5145
11737	320.6411	+29.4144
11738	319.2564	+83.8291
11739	321.1498	+20.6825
11740	321.5610	 +9.8004
11741	321.5471	+14.1671
11742	321.6099	 +2.0505
11743	321.5137	+30.4837
11744	321.7324	+37.6844
11745	321.7312	+37.9344
11746	320.6092	+82.3161
11747	322.0211	 -1.6482
11748	321.9159	+45.4850
11749	322.1769	+20.5023
11750	322.2827	 +2.8026
11751	322.2566	+11.3859
11752	322.2111	+25.0191
11753	322.2098	+31.8191
11754	322.3779	+27.3196
11755	322.4839	 +2.4198
11756	322.5054	+26.7200
11757	322.5891	+41.8537
11758	322.7238	+13.9873
11759	322.8337	 +2.4875
11760	322.9338	 +2.4712
11761	322.9251	+34.5213
11762	322.9933	+30.1381
11763	323.1110	+10.1551
11764	323.2925	 +8.0056
11765	323.3903	 +8.7725
11766	323.4994	+21.8229
11767	323.4422	+41.8228
11768	323.6341	+18.9566
11769	323.6088	+26.3566
11770	323.7619	 +1.4569
11771	323.8694	+23.4740
11772	323.8990	+35.4074
11773	324.0381	 +9.6577
11774	324.0406	+17.0578
11775	323.9744	+35.3577
11776	324.0804	+12.2412
11777	324.0283	+28.1078
11778	324.1246	 +5.7413
11779	323.6949	+70.7907
11780	324.2648	 +0.4417
11781	324.1735	+35.6916
11782	324.5404	 +8.9758
11783	324.7433	+31.1932
11784	324.7126	+38.5098
11785	324.8581	 +2.8267
11786	324.9233	 +6.2936
11787	325.0161	+25.0439
11788	325.0908	+25.1774
11789	325.2624	 +1.3279
11790	325.3886	 +0.8949
11791	325.4406	+25.4118
11792	325.5505	 +5.6120
11793	325.4997	+22.7119
11794	325.5810	+12.4954
11795	325.6219	+23.6289
11796	325.6537	+28.9457
11797	325.8670	+43.5464
11798	325.8670	+43.5464
11799	325.8663	+43.6797
11800	325.8774	+46.2464
11801	325.8922	+43.5298
11802	325.9756	+46.6300
11803	326.1245	+14.8969
11804	326.0530	+46.2635
11805	326.0530	+46.2635
11806	326.0509	+46.6302
11807	326.5718	 +7.0981
11808	326.4555	+41.2646
11809	326.6436	 +8.2983
11810	326.7365	 +1.6986
11811	326.8390	+18.7489
11812	326.7948	+32.1155
11813	326.8787	+22.1657
11814	327.0955	 -1.6672
11815	327.0540	+22.1661
11816	327.2649	 +0.4500
11817	327.2574	+12.5000
11818	326.8612	+72.4828
11819	327.2551	+41.9501
11820	327.3778	+14.2170
11821	327.3733	+15.7836
11822	327.4116	+40.6671
11823	327.4859	+34.9506
11824	327.5513	+30.8508
11825	327.6637	 +0.9177
11826	327.7108	 +2.0178
11827	327.6529	+22.8510
11828	327.7588	 +2.7679
11829	327.6430	+44.7011
11830	327.7687	+25.8514
11831	327.7191	+44.5513
11832	327.9355	+11.5851
11833	327.8652	+34.1183
11834	327.9209	+25.2518
11835	328.0325	 +3.3020
11836	327.9589	+46.6519
11837	328.0581	+36.1021
11838	328.1364	+28.3023
11839	328.1820	+36.4525
11840	328.3051	 +4.2360
11841	328.2220	+38.9359
11842	328.3209	+25.5028
11843	328.6336	 +2.9369
11844	328.6015	+15.1368
11845	328.6269	+15.0202
11846	328.6747	 +6.4036
11847	328.8056	+30.5040
11848	328.9143	+10.4709
11849	328.8989	+24.8876
11850	329.0199	 -1.5122
11851	329.0011	 +5.9045
11852	328.9896	+27.9045
11853	329.0940	 -1.1786
11854	329.1249	+15.9548
11855	329.1053	+30.7881
11856	329.1986	 +6.9216
11857	329.2347	+12.3384
11858	329.3660	+41.2388
11859	329.5386	 +1.0058
11860	329.5019	+24.2558
11861	329.0931	+73.2552
11862	329.4762	+38.9391
11863	329.6179	 -0.7273
11864	329.4868	+42.2891
11865	329.6608	+12.0395
11866	329.6554	+14.1228
11867	329.7210	 -1.9937
11868	329.7697	+18.1731
11869	329.9289	+44.3736
11870	330.1253	 +6.4406
11871	330.1650	+10.5574
11872	330.1714	+17.7407
11873	330.1912	+19.6741
11874	330.2160	+51.5743
11875	330.4661	+10.2081
11876	330.6092	 +2.8418
11877	330.5871	+11.8584
11878	330.5956	+18.2418
11879	330.6535	+15.2586
11880	330.6417	+19.7419
11881	330.7217	+17.9087
11882	330.8147	 +0.5756
11883	330.8058	 +4.2922
11884	330.7896	+10.9255
11885	330.7889	+11.2089
11886	330.7055	+44.7088
11887	330.7468	+41.0589
11888	330.8854	+12.6258
11889	330.9042	+15.1092
11890	330.8825	+38.5425
11891	330.8857	+43.7425
11892	330.9673	+35.9927
11893	331.0427	+35.9429
11894	331.0196	+41.8262
11895	331.0784	+39.7430
11896	331.2028	+15.7932
11897	331.1218	+41.4097
11898	331.1430	+42.3265
11899	331.1561	+44.9765
11900	331.2105	+44.0766
11901	331.3538	 +5.1769
11902	331.3756	+16.7269
11903	331.3219	+34.9935
11904	331.4005	+16.7937
11905	331.4655	+20.6438
11906	331.3825	+44.8770
11907	331.5856	 +2.3441
11908	331.6527	+16.0609
11909	331.5719	+47.2442
11910	331.7670	+10.2445
11911	331.7869	+44.2946
11912	331.8600	+38.7448
11913	331.8510	+41.0448
11914	331.9607	+31.3617
11915	332.0552	 +4.6952
11916	332.0721	+18.4619
11917	332.0069	+45.5952
11918	331.6474	+75.0947
11919	332.0512	+41.1786
11920	332.1184	+48.4454
11921	332.3076	+14.3624
11922	332.2301	+40.3623
11923	332.2125	+44.5456
11924	332.3146	+21.5125
11925	332.2761	+41.4124
11926	332.3970	+18.6960
11927	332.3530	+40.9959
11928	332.4516	+16.8794
11929	332.3848	+39.2793
11930	332.5164	+20.9629
11931	332.5286	+41.0130
11932	332.5137	+44.5630
11933	332.5514	+41.5797
11934	332.7363	 +2.0967
11935	332.6500	+42.0299
11936	332.7033	+41.2634
11937	332.7533	+41.2968
11938	332.7875	+38.9136
11939	332.8893	+11.7971
11940	332.8790	+25.8471
11941	332.8926	+29.8638
11942	332.8635	+38.7137
11943	332.9534	+26.1306
11944	332.9998	+17.9140
11945	332.9389	+38.6972
11946	332.9075	+46.3139
11947	333.0651	+11.4975
11948	333.0842	+14.0308
11949	333.0872	+39.2809
11950	333.1146	+38.6643
11951	333.1129	+45.3310
11952	333.4092	+14.2149
11953	333.4853	+13.7484
11954	333.4078	+40.7816
11955	333.4386	+39.2317
11956	333.4968	+28.9151
11957	333.6300	 +5.0320
11958	333.6853	+13.8322
11959	333.5755	+48.4320
11960	333.6562	+41.4488
11961	333.6784	+42.1822
11962	333.7042	+41.9989
11963	333.7465	+37.2990
11964	333.8729	+19.2159
11965	333.9366	 +2.0494
11966	333.9472	 +8.6494
11967	333.8838	+33.6326
11968	333.9480	+19.2327
11969	333.8970	+37.2993
