#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:16:13 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:16:13	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/527/7438&-out.all&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75277438
#Name: J/MNRAS/527/7438
#Title: MaNGA kinematic catalogue (Ristea+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/527/7438	    IVOID of underlying data collection
#INFO	creator=Ristea A.	    First author or institution
#INFO	cites=bibcode:2024MNRAS.527.7438R	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/527/7438	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.75277438	    Dataset identifier that can be used for citation
#INFO	publication_date=2026-05-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_527_7438_catalog:
#Name: J/MNRAS/527/7438/catalog
#Title: Catalogue of the kinematic properties of MaNGA DR17 galaxies
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Plateifu	(A11)	Plate-ifu of the observation, the same as in drpall_v3_1_1 (plateifu)	[ucd=obs.field]
#Column	MaNGA	(A9)	MaNGA ID of the galaxy, the same as in drpall_v3_1_1 (mangaid)	[ucd=meta.id.parent]
#Column	RAJ2000	(F15.11)	Right ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F15.11)	Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	logMstar	(F6.3)	log of the stellar mass (log_Mstar)	[ucd=phys.mass]
#Column	logSFR	(F6.3)	log of the star formation rate (log_SFR)	[ucd=meta.id;meta.main]
#Column	VelST1Re	(F19.15)	? Stellar rotational velocity at 1Re from the centred and inclination-corrected rotation curve (Vel_ST_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1Re	(F20.16)	? Error in stellar rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_1Re)	[ucd=stat.error]
#Column	VelST1.3Re	(F19.15)	? Stellar rotational velocity at 1.3Re from the centred and inclination-corrected rotation curve (Vel_ST_1.3Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST1.3Re	(F19.16)	? Error in stellar rotational velocity at 1.3Re, accounting for the uncertainty in the rotation curve centering(err_Vel_ST_1.3Re)	[ucd=stat.error]
#Column	VelST2Re	(F19.15)	? Stellar rotational velocity at 2Re from the centred and inclination-corrected rotation curve (Vel_ST_2Re)	[ucd=phys.veloc.rotat]
#Column	e_VelST2Re	(F19.16)	? Error in stellar rotational velocity at 2Re, accounting for the uncertainty in the rotation curve centering (err_Vel_ST_2Re)	[ucd=stat.error]
#Column	VsigST1Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigST1.3Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_1.3Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigST2Re	(F19.16)	? Stellar rotational velocity to dispersion ratio integrated within 1Re (Vsig_ST_2Re)	[ucd=phys.veloc;arith.diff]
#Column	VelG1Re	(F19.15)	? Ionised gas rotational velocity at 1Re, from the centred and inclination-corrected rotation curve (Vel_G_1Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1Re	(F19.16)	? Error in ionised gas rotational velocity at 1Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1Re)	[ucd=stat.error]
#Column	VelG1.3Re	(F19.15)	? Ionised gas rotational velocity at 1.3Re, from the centred and inclination-corrected rotation curve (Vel_G_1.3Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG1.3Re	(F19.16)	? Error in ionised gas rotational velocity at 1.3Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_1.3Re)	[ucd=stat.error]
#Column	VelG2Re	(F19.15)	? Ionised gas rotational velocity at 2Re, from the centred and inclination-corrected rotation curve (Vel_G_2Re)	[ucd=phys.veloc.rotat]
#Column	e_VelG2Re	(F19.16)	? Error in ionised gas rotational velocity at 2Re, accounting for the uncertainty in the rotation curve centering (err_Vel_G_2Re)	[ucd=stat.error]
#Column	VsigG1Re	(D23.16)	? Ionised gas rotational velocity to dispersion ratio integrated within 1Re (Vsig_G_1Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigG1.3Re	(F20.17)	? Ionised gas rotational velocity to dispersion ratio integrated within 1.3Re (Vsig_G_1.3Re)	[ucd=phys.veloc;arith.diff]
#Column	VsigG2Re	(F20.17)	? Ionised gas rotational velocity to dispersion ratio integrated within 2Re (Vsig_G_2Re)	[ucd=phys.veloc;arith.diff]
#Column	Sample	(I1)	[1/4] Sample (Sample) (1)	[ucd=src.sample]
#Column	RmaxST	(F4.1)	? The maximum radius in multiples of Re (out of 1Re, 1.3Re and 2Re) reached by the stellar rotation curve (Rmax_ST)	[ucd=phys.size.radius;stat.max]
#Column	RmaxG	(F4.1)	? The maximum radius in multiples of Re (out of 1Re, 1.3Re and 2Re) reached by the gas rotation curve (Rmax_G)	[ucd=phys.size.radius;stat.max]
#Column	Simbad	(a6)	Simbad column added by the CDS	[ucd=meta.ref.url]
recno	Plateifu	MaNGA	RAJ2000	DEJ2000	logMstar	logSFR	VelST1Re	e_VelST1Re	VelST1.3Re	e_VelST1.3Re	VelST2Re	e_VelST2Re	VsigST1Re	VsigST1.3Re	VsigST2Re	VelG1Re	e_VelG1Re	VelG1.3Re	e_VelG1.3Re	VelG2Re	e_VelG2Re	VsigG1Re	VsigG1.3Re	VsigG2Re	Sample	RmaxST	RmaxG	Simbad
    3555	10841-12701	 1-605877	142.00265866500	 +1.67148730899	11.399	 0.622	270.124968765637846	 14.8531549558175744	300.987312576864042	18.7035803509494301	                   	                   	 0.9470476019044516	 1.0811604359644638	                   	288.514514934716885	 8.0053014755950862	304.490731113839672	 8.0053014755950862	                   	                   	 3.3171479998444058e+00	 3.88564986877399177	                    	4	 1.3	 1.3	Simbad
    3556	12068-12701	 1-639858	336.32190157700	 -0.90884461546	 9.263	-0.754	                   	                    	                   	                   	                   	                   	                   	                   	                   	 70.155108979936870	 9.5250805973309038	 98.027852155364627	 9.5250805973309038	                   	                   	 1.8440881414010253e+00	 2.51633047668376220	                    	2	    	 1.3	Simbad
    3557	 9488-12704	 1-384125	126.54730101900	+21.01746332220	 9.127	-1.270	                   	                    	                   	                   	                   	                   	                   	                   	                   	 79.791372101592941	 9.4833727894445516	 72.725194844863438	 9.4833727894445516	                   	                   	 1.7009489929987913e+00	 1.79440114976642873	                    	2	    	 1.3	Simbad
    3558	11747-12705	 1-299056	130.16079101500	+27.24111527170	10.266	-0.684	110.195430314569876	 10.2213233080056227	117.629415741724529	11.4611771522412944	                   	                   	 0.8688673059128628	 0.9286638526122836	                   	131.380489706094153	 7.0000000000000000	144.342559460744269	 7.0000000000000000	                   	                   	 2.1848957128750071e+00	 2.63550477509389180	                    	4	 1.3	 1.3	Simbad
    3559	 7964-12705	 1-179151	315.16515696800	 -0.21029571116	 9.819	-0.728	                   	                    	                   	                   	                   	                   	                   	                   	                   	 74.657056220883547	 8.8199391820875661	104.669211294927095	 8.8199391820875661	                   	                   	 1.8420465215012907e+00	 1.98522428359352010	                    	2	    	 1.3	Simbad
    3560	10514-12702	  1-77735	144.21859350000	 +3.13735266543	 9.708	-0.041	                   	                    	                   	                   	                   	                   	                   	                   	                   	 80.404212445139166	 7.0000000000000000	 90.978723645725864	 7.0000000000000000	                   	                   	 2.0438753473822802e+00	 2.27480995443504419	                    	2	    	 1.3	Simbad
    3561	 9865-12704	 1-246656	223.78277789900	+51.02025312640	10.609	-0.795	108.500267797929510	 15.1006587343719758	126.052113064553339	19.1479778312228284	                   	                   	 0.4985219576019992	 0.5129094570535208	                   	121.184888833438038	 8.9356540260132746	142.042353665395837	 8.9356540260132746	                   	                   	 1.2704167992697288e+00	 1.54091676830393487	                    	3	 1.3	 1.3	Simbad
    3562	12078-12702	  1-35391	 28.67101100000	 -0.14334200000	10.797	-0.723	199.488149507187387	 18.4037466028372556	232.048344368300150	21.6225974169161859	                   	                   	 0.2844880754893277	 0.3335062752497630	                   	200.340709025371439	14.6938164597493657	252.351651504319364	15.2715972131792714	                   	                   	 9.9338641483794166e-01	 1.06186275073724024	                    	3	 1.3	 1.3	Simbad
    3563	10513-12705	  1-54506	141.12359829700	 +1.21203549842	 9.831	-0.395	                   	                    	                   	                   	                   	                   	                   	                   	                   	111.669687177846242	10.5808855891787044	119.953041182935678	10.5808855891787044	                   	                   	 2.6119467714787108e+00	 3.22956553061386931	                    	2	    	 1.3	Simbad
    3564	11743-12705	 1-604873	118.51873415300	+13.95411977570	10.575	 0.198	145.818676206283328	  9.2094026021167608	165.344210781175491	10.9652703475062765	                   	                   	 0.9646355505592786	 1.1291999689081198	                   	156.223974806658049	 7.1140639271432224	169.561897478054220	 7.1140639271432224	                   	                   	 2.6309389296738623e+00	 3.29735332269347969	                    	4	 1.3	 1.3	Simbad
    3565	 9492-12705	 1-382322	117.59546000000	+17.64534000000	11.428	 0.676	228.011616931531677	 12.0119353521339409	248.291754380448765	13.7159027467357113	                   	                   	 1.0655342487026669	 1.1720926651463772	                   	252.803556195449687	 7.5781104498093850	264.170112235919873	 7.5781104498093850	                   	                   	 2.9798439880902481e+00	 3.29185566959423870	                    	4	 1.3	 1.3	Simbad
    3566	 9087-12703	 1-317981	241.03992655300	+24.33079573120	 9.430	-0.477	                   	                    	                   	                   	                   	                   	                   	                   	                   	 65.107847441566363	 7.4311640625227557	 79.471992594705057	 7.4311640625227557	                   	                   	 1.0601504791683196e+00	 1.28944886541019144	                    	2	    	 1.3	Simbad
    3567	 8981-12703	 1-404032	187.78140353000	+36.61888979090	10.771	-0.461	163.247422510522256	  5.8080278999838484	178.509378586071932	 7.4587782823437863	                   	                   	 0.6756305713315518	 0.8113158968938181	                   	175.230994293240713	10.4670440005700485	206.092075598061285	10.4670440005700485	                   	                   	 9.4536213377230760e-01	 1.31286516439458034	                    	4	 1.3	 1.3	Simbad
    3568	 8137-12703	 1-338796	116.16925747400	+44.14440948390	10.828	 0.402	209.048743590683443	 10.8357766642784696	                   	                   	                   	                   	 0.9713086616131800	                   	                   	209.258264041279944	 8.8783813630069197	221.263478895731311	 8.8783813630069197	                   	                   	 3.4933129469508506e+00	 4.02076781622825408	                    	4	 1.0	 1.3	Simbad
    3569	 9038-12702	 1-199742	237.40934798600	+42.03421156230	11.304	-0.041	283.080380104242352	 18.0551312821224599	292.504179065048788	22.9326497613025957	                   	                   	 0.4616476082024646	 0.5101866371449949	                   	410.391292935650256	 8.0133841950350337	406.385446047498363	 8.0133841950350337	                   	                   	 2.5337614735529543e+00	 2.99549041923442605	                    	3	 1.3	 1.3	Simbad
    3570	11761-12702	 1-195359	194.43671705300	+53.63700926940	10.442	-0.107	                   	                    	                   	                   	                   	                   	                   	                   	                   	157.301805539863608	 7.0000000000000000	161.444786017464878	 7.0000000000000000	                   	                   	 4.0156762332747711e+00	 4.80983567243190091	                    	2	    	 1.3	Simbad
    3571	 9001-12704	 1-149109	166.81543649400	+51.92254424960	 8.862	-0.836	                   	                    	                   	                   	                   	                   	                   	                   	                   	 36.551826716264522	 7.5424479996351232	 36.062119076028694	 7.5424479996351232	                   	                   	 9.3663643944629482e-01	 1.06695683150814635	                    	2	    	 1.3	Simbad
    3572	 9028-12702	 1-633759	242.97506625400	+30.33278322200	10.818	-0.426	                   	                    	                   	                   	                   	                   	                   	                   	                   	231.753024429926853	 8.0073860545950737	237.668411173056882	 8.0073860545950737	                   	                   	 3.3002151145539482e+00	 3.96478510458117972	                    	2	    	 1.3	Simbad
    3573	 7975-12705	 1-114073	324.89591507100	+11.20496306340	 9.832	 0.417	                   	                    	                   	                   	                   	                   	                   	                   	                   	109.201613064692211	11.8426642589504301	117.517300422664391	11.8426642589504301	                   	                   	 1.9485466776505507e+00	 2.24611181442029784	                    	2	    	 1.3	Simbad
    3574	 8565-12703	  1-92688	241.90201975800	+49.54915947910	 9.357	-0.713	                   	                    	                   	                   	                   	                   	                   	                   	                   	 75.866963974403291	 8.9351107963248158	 86.610614569536040	 8.9351107963248158	                   	                   	 1.7039839828802574e+00	 1.71246509307639028	                    	2	    	 1.3	Simbad
    3575	12514-12703	 1-549165	198.76728193600	 +1.52899784269	10.359	-0.286	155.654172902394833	 10.6158882020860226	                   	                   	                   	                   	 1.2097643909184896	                   	                   	159.760358558694691	 9.7150923338839785	171.132690095498958	 9.7150923338839785	                   	                   	 2.6931854019202213e+00	 3.07960326855382727	                    	4	 1.0	 1.3	Simbad
    3576	 8075-12701	 1-638130	359.17524086300	+13.77634656950	10.888	 0.761	197.728352209171589	  8.8854590475098512	214.750574662638371	11.9054491884829385	                   	                   	 1.1838482386744134	 1.2215167740638693	                   	214.193414183112168	 8.7425389535353446	207.224036344446688	 8.7425389535353446	                   	                   	 3.4247240461270638e+00	 3.69429738095995752	                    	4	 1.3	 1.3	Simbad
    3577	 7972-12704	 1-113375	316.63965879500	+10.75122218840	10.159	-0.290	                   	                    	                   	                   	                   	                   	                   	                   	                   	126.640353837032819	 9.0261202345696034	138.849336250406338	 9.0261202345696034	                   	                   	 3.0268956151707656e+00	 3.31243816749574727	                    	2	    	 1.3	Simbad
    3578	 8562-12702	  1-92953	242.80914959600	+51.19237152130	 9.314	-0.816	                   	                    	                   	                   	                   	                   	                   	                   	                   	 71.963572844231408	 7.0000000000000000	 77.066188869714296	 7.0000000000000000	                   	                   	 2.0426465570178154e+00	 2.39321926043425748	                    	2	    	 1.3	Simbad
    3579	  8623-9102	 1-178823	311.76380480100	 +0.43677787061	 8.311	-1.367	                   	                    	                   	                   	                   	                   	                   	                   	                   	 72.658800981842504	19.4509322441720016	                   	                   	                   	                   	 6.3109279866405676e-01	                    	                    	2	    	 1.0	Simbad
    3580	11831-12701	 1-152017	194.10533937000	+52.29588683320	11.318	-0.315	281.598891523285090	 11.9806262008537416	332.493464725508431	11.7351668211747189	                   	                   	 0.6038161060142330	 0.7408846229471425	                   	359.660534604240866	12.0165245840180965	362.492474304241910	11.4624482229767679	                   	                   	 1.5783816555929442e+00	 1.84833143550088863	                    	4	 1.3	 1.3	Simbad
    3581	 9494-12701	 1-412866	126.91062985200	+21.25685473340	 9.022	-1.208	                   	                    	                   	                   	                   	                   	                   	                   	                   	 54.679759168725496	 7.3415212532667313	 71.618010739171382	 7.3415212532667313	                   	                   	 1.7610914054938540e+00	 1.88857640608378663	                    	2	    	 1.3	Simbad
    3582	 9044-12701	 1-632610	231.10079167200	+30.27740603210	11.005	-0.076	181.007930822320787	  8.9705205503191419	194.089125475392393	 9.8834043857893583	                   	                   	 0.7322300859435062	 0.8456636811447693	                   	158.342709693296541	 8.4327331022973588	184.528882650314017	 8.4327331022973588	                   	                   	 8.0102240100668320e-01	 1.08939440294937651	                    	4	 1.3	 1.3	Simbad
    3583	 9511-12701	 1-213414	129.52285438000	 +4.32838631867	11.157	 0.050	220.647004889354406	 13.6931367980511265	226.260425085460156	15.8480458882276789	                   	                   	 0.7131552015244669	 0.8278547451545869	                   	252.533011781397761	 7.0000000000000000	250.073588541340314	 7.0000000000000000	                   	                   	 2.5987082509589525e+00	 2.87589478691189759	                    	3	 1.3	 1.3	Simbad
    3584	 8483-12701	  1-92487	244.18813018500	+48.60032043860	 9.678	 0.031	                   	                    	                   	                   	                   	                   	                   	                   	                   	 75.213705371537870	 7.0000000000000000	100.312900313625548	 7.0000000000000000	                   	                   	 9.2598577651033431e-01	 1.03462108446931911	                    	2	    	 1.3	Simbad
    3585	 9195-12703	  1-41910	 30.18312802510	+14.21062056290	 9.116	-1.064	                   	                    	                   	                   	                   	                   	                   	                   	                   	 63.538420712486548	 7.6195673923961103	 75.874882485614179	 7.6195673923961103	                   	                   	 2.4308947516540438e+00	 2.52067375798446003	                    	2	    	 1.3	Simbad
    3586	11958-12702	 1-627461	206.99048559500	 +3.44962789020	10.532	 0.002	 94.978541331263031	 10.5926301151874256	103.328835021724075	10.6436670240617968	                   	                   	 0.4489188852930599	 0.5157883846848890	                   	 87.571148384177519	18.6106967146575002	119.555372069810232	13.3566659478871390	                   	                   	 9.1116540569444959e-01	 0.92912074616514084	                    	3	 1.3	 1.3	Simbad
