galaxy	point_index	observed_speed_km_s	observed_speed_error_km_s
UGC5789	22	8.800000000000e+01	2.000000000000e+00
UGC5789	23	8.900000000000e+01	1.000000000000e+00
UGC5789	24	9.300000000000e+01	2.000000000000e+00
UGC5789	25	9.200000000000e+01	1.000000000000e+00
UGC5789	26	9.700000000000e+01	1.000000000000e+00
UGC5789	27	9.500000000000e+01	1.000000000000e+00
UGC5789	28	9.800000000000e+01	1.000000000000e+00
UGC5789	29	9.900000000000e+01	2.000000000000e+00
UGC5789	30	1.010000000000e+02	2.000000000000e+00
UGC5789	31	1.200000000000e+02	1.000000000000e+00
UGC5789	32	1.150000000000e+02	4.000000000000e+00
UGC5789	33	1.140000000000e+02	3.000000000000e+00
UGC5789	34	1.160000000000e+02	3.000000000000e+00
UGC5789	35	1.200000000000e+02	3.000000000000e+00
UGC5789	36	1.250000000000e+02	3.000000000000e+00
UGC5789	37	1.310000000000e+02	3.000000000000e+00
UGC5789	38	1.330000000000e+02	2.000000000000e+00
UGC5789	39	1.380000000000e+02	3.000000000000e+00
UGC5931	0	1.700000000000e+01	5.000000000000e+00
UGC5931	1	4.100000000000e+01	1.100000000000e+01
UGC5931	2	2.000000000000e+01	5.000000000000e+00
UGC5931	3	5.900000000000e+01	6.000000000000e+00
UGC5931	4	6.300000000000e+01	4.000000000000e+00
UGC5931	5	3.900000000000e+01	4.000000000000e+00
UGC5931	6	5.300000000000e+01	4.000000000000e+00
UGC5931	7	6.000000000000e+01	3.000000000000e+00
UGC5931	8	5.900000000000e+01	4.000000000000e+00
UGC5931	9	5.600000000000e+01	3.000000000000e+00
UGC5931	10	7.400000000000e+01	5.000000000000e+00
UGC5931	11	7.900000000000e+01	5.000000000000e+00
UGC5931	12	6.700000000000e+01	4.000000000000e+00
UGC5931	13	8.400000000000e+01	6.000000000000e+00
UGC5931	14	8.000000000000e+01	4.000000000000e+00
UGC5931	15	8.300000000000e+01	4.000000000000e+00
UGC5931	16	8.800000000000e+01	5.000000000000e+00
UGC5931	17	9.500000000000e+01	5.000000000000e+00
UGC5931	18	1.090000000000e+02	6.000000000000e+00
UGC5931	19	1.070000000000e+02	4.000000000000e+00
UGC5931	20	1.060000000000e+02	5.000000000000e+00
UGC5931	21	1.190000000000e+02	6.000000000000e+00
UGC5931	22	1.090000000000e+02	5.000000000000e+00
UGC5931	23	8.500000000000e+01	7.000000000000e+00
UGC5931	24	1.260000000000e+02	7.000000000000e+00
UGC6537	0	3.800000000000e+01	3.000000000000e+00
UGC6537	1	3.600000000000e+01	4.000000000000e+00
UGC6537	2	2.600000000000e+01	4.000000000000e+00
UGC6537	3	1.500000000000e+01	4.000000000000e+00
UGC6537	5	5.200000000000e+01	1.300000000000e+01
UGC6537	6	7.300000000000e+01	9.000000000000e+00
UGC6537	7	7.200000000000e+01	2.600000000000e+01
UGC6537	8	8.400000000000e+01	4.000000000000e+00
UGC6537	9	4.900000000000e+01	2.000000000000e+00
UGC6537	10	8.900000000000e+01	8.000000000000e+00
UGC6537	11	9.000000000000e+01	1.100000000000e+01
UGC6537	12	8.100000000000e+01	7.000000000000e+00
UGC6537	13	8.800000000000e+01	6.000000000000e+00
UGC6537	14	7.300000000000e+01	4.000000000000e+00
UGC6537	15	1.020000000000e+02	3.000000000000e+00
UGC6537	16	1.030000000000e+02	3.000000000000e+00
UGC6537	17	8.900000000000e+01	4.000000000000e+00
UGC6537	18	1.140000000000e+02	3.000000000000e+00
UGC6537	19	9.800000000000e+01	3.000000000000e+00
UGC6537	20	1.190000000000e+02	3.000000000000e+00
UGC6537	21	1.040000000000e+02	4.000000000000e+00
UGC6537	22	1.240000000000e+02	3.000000000000e+00
UGC6537	23	1.050000000000e+02	3.000000000000e+00
UGC6537	24	1.290000000000e+02	3.000000000000e+00
UGC6537	25	1.060000000000e+02	3.000000000000e+00
UGC6537	26	1.320000000000e+02	3.000000000000e+00
UGC6537	27	1.070000000000e+02	3.000000000000e+00
UGC6537	28	1.260000000000e+02	3.000000000000e+00
UGC6537	29	1.140000000000e+02	2.000000000000e+00
UGC6537	30	1.300000000000e+02	3.000000000000e+00
UGC6537	31	1.170000000000e+02	2.000000000000e+00
UGC6537	32	1.370000000000e+02	3.000000000000e+00
UGC6537	33	1.170000000000e+02	3.000000000000e+00
UGC6537	34	1.210000000000e+02	3.000000000000e+00
UGC6537	35	1.340000000000e+02	3.000000000000e+00
UGC6537	36	1.190000000000e+02	2.000000000000e+00
UGC6537	37	1.350000000000e+02	2.000000000000e+00
UGC6537	38	1.230000000000e+02	2.000000000000e+00
UGC6537	39	1.230000000000e+02	3.000000000000e+00
UGC6537	40	1.360000000000e+02	3.000000000000e+00
UGC6537	41	1.240000000000e+02	3.000000000000e+00
UGC6537	42	1.480000000000e+02	3.000000000000e+00
UGC6537	43	1.250000000000e+02	3.000000000000e+00
UGC6537	44	1.420000000000e+02	3.000000000000e+00
UGC6537	45	1.200000000000e+02	3.000000000000e+00
UGC6537	46	1.510000000000e+02	3.000000000000e+00
UGC6537	47	1.230000000000e+02	4.000000000000e+00
UGC6537	48	1.510000000000e+02	3.000000000000e+00
UGC6537	49	1.240000000000e+02	3.000000000000e+00
UGC6537	50	1.580000000000e+02	3.000000000000e+00
UGC6537	51	1.520000000000e+02	3.000000000000e+00
UGC6537	52	1.280000000000e+02	4.000000000000e+00
UGC6537	53	1.590000000000e+02	2.000000000000e+00
UGC6537	54	1.270000000000e+02	3.000000000000e+00
UGC6537	55	1.610000000000e+02	3.000000000000e+00
UGC6537	56	1.390000000000e+02	3.000000000000e+00
UGC6537	57	1.630000000000e+02	4.000000000000e+00
UGC6537	58	1.600000000000e+02	2.000000000000e+00
UGC6537	59	1.350000000000e+02	4.000000000000e+00
UGC6537	60	1.660000000000e+02	3.000000000000e+00
UGC6537	61	1.440000000000e+02	3.000000000000e+00
UGC6537	62	1.620000000000e+02	4.000000000000e+00
UGC6537	63	1.560000000000e+02	4.000000000000e+00
UGC6537	64	1.490000000000e+02	3.000000000000e+00
UGC6537	65	1.680000000000e+02	2.000000000000e+00
UGC6537	66	1.450000000000e+02	3.000000000000e+00
UGC6537	67	1.420000000000e+02	3.000000000000e+00
UGC6537	68	1.630000000000e+02	3.000000000000e+00
UGC6537	69	1.500000000000e+02	3.000000000000e+00
UGC6537	70	1.610000000000e+02	4.000000000000e+00
UGC6537	71	1.480000000000e+02	3.000000000000e+00
UGC6537	72	1.670000000000e+02	3.000000000000e+00
UGC6537	73	1.480000000000e+02	3.000000000000e+00
UGC6537	74	1.520000000000e+02	3.000000000000e+00
UGC6537	75	1.670000000000e+02	4.000000000000e+00
UGC6537	76	1.540000000000e+02	4.000000000000e+00
UGC6537	77	1.680000000000e+02	3.000000000000e+00
UGC6537	78	1.490000000000e+02	3.000000000000e+00
UGC6537	79	1.500000000000e+02	4.000000000000e+00
UGC6537	80	1.670000000000e+02	3.000000000000e+00
UGC6537	81	1.590000000000e+02	5.000000000000e+00
UGC6537	82	1.560000000000e+02	4.000000000000e+00
UGC6537	83	1.700000000000e+02	4.000000000000e+00
UGC6537	84	1.510000000000e+02	3.000000000000e+00
UGC6537	85	1.580000000000e+02	3.000000000000e+00
UGC6537	86	1.650000000000e+02	1.000000000000e+00
UGC6537	87	1.530000000000e+02	2.000000000000e+00
UGC6537	88	1.530000000000e+02	4.000000000000e+00
UGC6537	89	1.690000000000e+02	3.000000000000e+00
UGC6537	90	1.510000000000e+02	2.000000000000e+00
UGC6537	91	1.690000000000e+02	3.000000000000e+00
UGC6537	92	1.560000000000e+02	3.000000000000e+00
UGC6537	93	1.630000000000e+02	3.000000000000e+00
UGC6537	94	1.600000000000e+02	2.000000000000e+00
UGC6537	95	1.680000000000e+02	3.000000000000e+00
UGC6537	96	1.660000000000e+02	3.000000000000e+00
UGC6537	97	1.660000000000e+02	3.000000000000e+00
UGC6537	98	1.630000000000e+02	4.000000000000e+00
UGC6537	99	1.710000000000e+02	3.000000000000e+00
UGC6537	100	1.690000000000e+02	4.000000000000e+00
UGC6537	101	1.690000000000e+02	4.000000000000e+00
UGC6537	102	1.690000000000e+02	3.000000000000e+00
UGC6537	103	1.700000000000e+02	3.000000000000e+00
UGC6537	104	1.710000000000e+02	3.000000000000e+00
UGC6537	105	1.730000000000e+02	2.000000000000e+00
UGC6537	106	1.770000000000e+02	2.000000000000e+00
UGC6537	107	1.760000000000e+02	2.000000000000e+00
UGC6537	108	1.730000000000e+02	4.000000000000e+00
UGC6537	109	1.740000000000e+02	3.000000000000e+00
UGC6537	110	1.780000000000e+02	3.000000000000e+00
UGC6537	111	1.760000000000e+02	2.000000000000e+00
UGC6537	112	1.790000000000e+02	2.000000000000e+00
UGC6537	113	1.800000000000e+02	2.000000000000e+00
UGC6537	114	1.830000000000e+02	2.000000000000e+00
UGC6537	115	1.740000000000e+02	4.000000000000e+00
UGC6537	116	1.820000000000e+02	3.000000000000e+00
UGC6537	117	1.870000000000e+02	3.000000000000e+00
UGC6537	118	1.880000000000e+02	2.000000000000e+00
UGC6537	119	1.900000000000e+02	2.000000000000e+00
UGC6537	120	1.950000000000e+02	2.000000000000e+00
UGC6537	121	1.900000000000e+02	3.000000000000e+00
UGC6537	122	1.840000000000e+02	5.000000000000e+00
UGC6537	123	1.950000000000e+02	2.000000000000e+00
UGC6537	124	1.970000000000e+02	3.000000000000e+00
UGC6537	125	1.940000000000e+02	3.000000000000e+00
UGC6537	126	1.950000000000e+02	3.000000000000e+00
UGC6537	127	1.920000000000e+02	3.000000000000e+00
UGC6537	128	1.720000000000e+02	4.000000000000e+00
UGC6537	129	1.920000000000e+02	4.000000000000e+00
UGC6537	130	1.940000000000e+02	3.000000000000e+00
UGC6537	131	1.900000000000e+02	5.000000000000e+00
UGC6537	132	1.940000000000e+02	3.000000000000e+00
UGC6537	133	1.740000000000e+02	3.000000000000e+00
UGC6537	134	1.840000000000e+02	4.000000000000e+00
UGC6537	135	1.910000000000e+02	3.000000000000e+00
UGC6537	136	1.790000000000e+02	4.000000000000e+00
UGC6537	137	1.930000000000e+02	3.000000000000e+00
UGC6537	138	1.890000000000e+02	4.000000000000e+00
UGC6537	139	1.760000000000e+02	4.000000000000e+00
UGC6537	140	1.890000000000e+02	4.000000000000e+00
UGC6537	141	1.940000000000e+02	3.000000000000e+00
UGC6537	142	1.770000000000e+02	4.000000000000e+00
UGC6537	143	1.990000000000e+02	3.000000000000e+00
UGC6537	144	1.800000000000e+02	5.000000000000e+00
UGC6537	145	1.970000000000e+02	3.000000000000e+00
UGC6537	146	1.710000000000e+02	3.000000000000e+00
UGC6537	147	2.030000000000e+02	3.000000000000e+00
UGC6537	148	1.750000000000e+02	3.000000000000e+00
UGC6537	149	1.780000000000e+02	4.000000000000e+00
UGC6537	150	2.120000000000e+02	3.000000000000e+00
UGC6537	151	1.720000000000e+02	4.000000000000e+00
UGC6537	152	2.100000000000e+02	2.000000000000e+00
UGC6537	153	1.680000000000e+02	2.000000000000e+00
UGC6537	154	1.750000000000e+02	4.000000000000e+00
UGC6537	155	2.080000000000e+02	3.000000000000e+00
UGC6537	156	1.690000000000e+02	2.000000000000e+00
UGC6537	157	1.680000000000e+02	3.000000000000e+00
UGC6537	158	2.060000000000e+02	3.000000000000e+00
UGC6537	159	1.610000000000e+02	2.000000000000e+00
UGC6537	160	2.070000000000e+02	3.000000000000e+00
UGC6537	161	1.710000000000e+02	4.000000000000e+00
UGC6537	162	1.710000000000e+02	5.000000000000e+00
UGC6537	163	2.150000000000e+02	2.000000000000e+00
UGC6537	164	1.660000000000e+02	4.000000000000e+00
UGC6537	165	1.620000000000e+02	3.000000000000e+00
UGC6537	166	2.030000000000e+02	3.000000000000e+00
UGC6537	167	1.640000000000e+02	3.000000000000e+00
UGC6537	168	1.580000000000e+02	3.000000000000e+00
UGC6537	169	2.010000000000e+02	3.000000000000e+00
UGC6537	170	1.660000000000e+02	4.000000000000e+00
UGC6537	171	1.730000000000e+02	3.000000000000e+00
UGC6537	172	1.970000000000e+02	3.000000000000e+00
UGC6537	173	1.750000000000e+02	3.000000000000e+00
UGC6537	174	2.050000000000e+02	3.000000000000e+00
UGC6537	175	1.720000000000e+02	4.000000000000e+00
UGC6537	176	1.730000000000e+02	3.000000000000e+00
UGC6537	177	2.010000000000e+02	3.000000000000e+00
UGC6537	178	1.710000000000e+02	4.000000000000e+00
UGC6537	179	1.680000000000e+02	4.000000000000e+00
UGC6537	180	2.050000000000e+02	3.000000000000e+00
UGC6537	181	1.660000000000e+02	4.000000000000e+00
UGC6537	182	1.620000000000e+02	3.000000000000e+00
UGC6537	183	1.630000000000e+02	3.000000000000e+00
UGC6537	184	1.990000000000e+02	5.000000000000e+00
UGC6537	185	1.610000000000e+02	3.000000000000e+00
UGC6537	186	1.580000000000e+02	4.000000000000e+00
UGC6537	187	1.840000000000e+02	1.000000000000e+01
UGC6537	188	1.500000000000e+02	4.000000000000e+00
UGC6537	189	1.410000000000e+02	3.000000000000e+00
UGC6702	0	1.660000000000e+02	2.000000000000e+00
UGC6702	1	1.960000000000e+02	1.700000000000e+01
UGC6702	2	1.800000000000e+02	8.000000000000e+00
UGC6702	3	1.760000000000e+02	8.000000000000e+00
UGC6702	4	1.800000000000e+02	3.000000000000e+00
UGC6702	5	1.840000000000e+02	7.000000000000e+00
UGC6702	6	1.850000000000e+02	4.000000000000e+00
UGC6702	7	1.790000000000e+02	5.000000000000e+00
UGC6702	8	1.780000000000e+02	5.000000000000e+00
UGC6702	9	1.790000000000e+02	4.000000000000e+00
UGC6702	10	2.000000000000e+02	8.000000000000e+00
UGC6702	11	1.890000000000e+02	5.000000000000e+00
UGC6702	12	2.120000000000e+02	6.000000000000e+00
UGC6702	13	1.900000000000e+02	9.000000000000e+00
UGC6778	0	8.200000000000e+01	2.000000000000e+00
UGC6778	1	6.400000000000e+01	4.000000000000e+00
UGC6778	2	8.500000000000e+01	3.000000000000e+00
UGC6778	3	8.900000000000e+01	6.000000000000e+00
UGC6778	4	8.600000000000e+01	4.000000000000e+00
UGC6778	5	9.100000000000e+01	4.000000000000e+00
UGC6778	6	1.040000000000e+02	5.000000000000e+00
UGC6778	7	1.040000000000e+02	3.000000000000e+00
UGC6778	8	1.070000000000e+02	3.000000000000e+00
UGC6778	9	1.080000000000e+02	5.000000000000e+00
UGC6778	10	1.240000000000e+02	4.000000000000e+00
UGC6778	11	1.350000000000e+02	7.000000000000e+00
UGC6778	12	1.130000000000e+02	5.000000000000e+00
UGC6778	13	1.520000000000e+02	4.000000000000e+00
UGC6778	14	1.350000000000e+02	3.000000000000e+00
UGC6778	15	1.400000000000e+02	3.000000000000e+00
UGC6778	16	1.600000000000e+02	3.000000000000e+00
UGC6778	17	1.440000000000e+02	3.000000000000e+00
UGC6778	18	1.470000000000e+02	6.000000000000e+00
UGC6778	19	1.540000000000e+02	3.000000000000e+00
UGC6778	20	1.500000000000e+02	6.000000000000e+00
UGC6778	21	1.460000000000e+02	4.000000000000e+00
UGC6778	22	1.410000000000e+02	6.000000000000e+00
UGC6778	23	1.380000000000e+02	3.000000000000e+00
UGC6778	24	1.390000000000e+02	2.000000000000e+00
UGC6778	25	1.480000000000e+02	6.000000000000e+00
UGC6778	26	1.380000000000e+02	3.000000000000e+00
UGC6778	27	1.420000000000e+02	3.000000000000e+00
UGC6778	28	1.460000000000e+02	4.000000000000e+00
UGC6778	29	1.450000000000e+02	5.000000000000e+00
UGC6778	30	1.600000000000e+02	4.000000000000e+00
UGC6778	31	1.520000000000e+02	3.000000000000e+00
UGC6778	32	1.630000000000e+02	3.000000000000e+00
UGC6778	33	1.610000000000e+02	5.000000000000e+00
UGC6778	34	1.700000000000e+02	4.000000000000e+00
UGC6778	35	1.690000000000e+02	3.000000000000e+00
UGC6778	36	1.630000000000e+02	3.000000000000e+00
UGC6778	37	1.690000000000e+02	3.000000000000e+00
UGC6778	38	1.690000000000e+02	3.000000000000e+00
UGC6778	39	1.770000000000e+02	4.000000000000e+00
UGC6778	40	1.710000000000e+02	2.000000000000e+00
UGC6778	41	1.810000000000e+02	4.000000000000e+00
UGC6778	42	1.670000000000e+02	3.000000000000e+00
UGC6778	43	1.780000000000e+02	3.000000000000e+00
UGC6778	44	1.750000000000e+02	3.000000000000e+00
UGC6778	45	1.800000000000e+02	5.000000000000e+00
UGC6778	46	1.900000000000e+02	6.000000000000e+00
UGC6778	47	1.790000000000e+02	3.000000000000e+00
UGC6778	48	1.890000000000e+02	3.000000000000e+00
UGC6778	49	1.890000000000e+02	4.000000000000e+00
UGC6778	50	1.860000000000e+02	3.000000000000e+00
UGC6778	51	1.860000000000e+02	6.000000000000e+00
UGC6778	52	1.910000000000e+02	4.000000000000e+00
UGC6778	53	1.890000000000e+02	4.000000000000e+00
UGC6778	54	1.870000000000e+02	4.000000000000e+00
UGC6778	55	1.940000000000e+02	6.000000000000e+00
UGC6778	56	1.920000000000e+02	5.000000000000e+00
UGC6778	57	1.860000000000e+02	4.000000000000e+00
UGC6778	58	1.980000000000e+02	4.000000000000e+00
UGC6778	59	1.900000000000e+02	6.000000000000e+00
UGC6778	60	2.020000000000e+02	4.000000000000e+00
UGC6778	61	2.030000000000e+02	4.000000000000e+00
UGC6778	62	2.050000000000e+02	4.000000000000e+00
UGC6778	63	2.030000000000e+02	4.000000000000e+00
UGC6778	64	2.150000000000e+02	6.000000000000e+00
UGC6778	65	1.980000000000e+02	4.000000000000e+00
UGC6778	66	2.100000000000e+02	6.000000000000e+00
UGC6778	67	2.090000000000e+02	6.000000000000e+00
UGC6778	68	1.920000000000e+02	4.000000000000e+00
UGC6778	69	2.090000000000e+02	5.000000000000e+00
UGC6778	70	2.030000000000e+02	5.000000000000e+00
UGC6778	71	1.960000000000e+02	5.000000000000e+00
UGC6778	72	1.980000000000e+02	4.000000000000e+00
UGC6778	73	2.270000000000e+02	6.000000000000e+00
UGC6778	74	1.980000000000e+02	5.000000000000e+00
UGC6778	75	2.500000000000e+02	5.000000000000e+00
UGC7323	0	3.900000000000e+01	6.000000000000e+00
UGC7323	1	2.900000000000e+01	6.000000000000e+00
UGC7323	2	1.500000000000e+01	7.000000000000e+00
UGC7323	3	3.000000000000e+01	3.000000000000e+00
UGC7323	4	3.600000000000e+01	2.000000000000e+00
UGC7323	5	3.400000000000e+01	2.000000000000e+00
UGC7323	6	2.400000000000e+01	5.000000000000e+00
UGC7323	7	4.100000000000e+01	3.000000000000e+00
UGC7323	8	4.200000000000e+01	3.000000000000e+00
UGC7323	9	4.300000000000e+01	3.000000000000e+00
UGC7323	10	4.700000000000e+01	3.000000000000e+00
UGC7323	11	3.500000000000e+01	2.000000000000e+00
UGC7323	12	4.600000000000e+01	3.000000000000e+00
UGC7323	13	4.100000000000e+01	3.000000000000e+00
UGC7323	14	4.500000000000e+01	5.000000000000e+00
UGC7323	15	4.300000000000e+01	3.000000000000e+00
UGC7323	16	5.900000000000e+01	4.000000000000e+00
UGC7323	17	5.100000000000e+01	6.000000000000e+00
UGC7323	18	5.400000000000e+01	3.000000000000e+00
UGC7323	19	6.200000000000e+01	2.000000000000e+00
UGC7323	20	5.700000000000e+01	1.000000000000e+00
UGC7323	21	6.200000000000e+01	3.000000000000e+00
UGC7323	22	6.500000000000e+01	3.000000000000e+00
UGC7323	23	5.500000000000e+01	4.000000000000e+00
UGC7323	24	6.400000000000e+01	3.000000000000e+00
UGC7323	25	6.700000000000e+01	3.000000000000e+00
UGC7323	26	7.000000000000e+01	3.000000000000e+00
UGC7323	27	7.000000000000e+01	2.000000000000e+00
UGC7323	28	6.200000000000e+01	4.000000000000e+00
UGC7323	29	7.100000000000e+01	3.000000000000e+00
UGC7323	30	6.900000000000e+01	3.000000000000e+00
UGC7323	31	6.800000000000e+01	3.000000000000e+00
UGC7323	32	6.800000000000e+01	3.000000000000e+00
UGC7323	33	5.700000000000e+01	2.000000000000e+00
UGC7323	34	6.900000000000e+01	2.000000000000e+00
UGC7323	35	6.700000000000e+01	3.000000000000e+00
UGC7323	36	5.500000000000e+01	1.000000000000e+00
UGC7323	37	6.600000000000e+01	2.000000000000e+00
UGC7323	38	5.700000000000e+01	2.000000000000e+00
UGC7323	39	6.900000000000e+01	3.000000000000e+00
UGC7323	40	6.400000000000e+01	2.000000000000e+00
UGC7323	41	6.000000000000e+01	2.000000000000e+00
UGC7323	42	6.200000000000e+01	2.000000000000e+00
UGC7323	43	6.700000000000e+01	2.000000000000e+00
UGC7323	44	6.500000000000e+01	3.000000000000e+00
UGC7323	45	6.600000000000e+01	3.000000000000e+00
UGC7323	46	7.000000000000e+01	3.000000000000e+00
UGC7323	47	7.000000000000e+01	3.000000000000e+00
UGC7323	48	7.200000000000e+01	5.000000000000e+00
UGC7323	49	7.600000000000e+01	4.000000000000e+00
UGC7323	50	6.600000000000e+01	2.000000000000e+00
UGC7323	51	6.500000000000e+01	4.000000000000e+00
UGC7323	52	7.200000000000e+01	4.000000000000e+00
UGC7323	53	6.900000000000e+01	5.000000000000e+00
UGC7323	54	6.700000000000e+01	3.000000000000e+00
UGC7323	55	6.900000000000e+01	3.000000000000e+00
UGC7323	56	8.000000000000e+01	3.000000000000e+00
UGC7323	57	7.600000000000e+01	4.000000000000e+00
UGC7323	58	7.600000000000e+01	5.000000000000e+00
UGC7323	59	7.200000000000e+01	5.000000000000e+00
UGC7323	60	9.400000000000e+01	7.000000000000e+00
UGC7323	61	7.900000000000e+01	3.000000000000e+00
UGC7323	62	9.200000000000e+01	5.000000000000e+00
UGC7323	63	7.900000000000e+01	5.000000000000e+00
UGC7323	64	8.700000000000e+01	5.000000000000e+00
UGC7323	65	8.800000000000e+01	6.000000000000e+00
UGC7323	66	8.700000000000e+01	3.000000000000e+00
UGC7323	67	8.600000000000e+01	7.000000000000e+00
UGC7323	68	9.000000000000e+01	2.000000000000e+00
UGC7323	69	8.900000000000e+01	6.000000000000e+00
UGC7323	70	8.400000000000e+01	3.000000000000e+00
UGC7323	71	8.800000000000e+01	5.000000000000e+00
UGC763	0	3.700000000000e+01	4.000000000000e+00
UGC763	2	3.500000000000e+01	1.300000000000e+01
UGC763	3	4.400000000000e+01	2.100000000000e+01
UGC763	4	3.900000000000e+01	1.000000000000e+00
UGC763	5	4.300000000000e+01	7.000000000000e+00
UGC763	6	8.900000000000e+01	1.700000000000e+01
UGC763	7	4.400000000000e+01	5.000000000000e+00
UGC763	8	3.600000000000e+01	5.000000000000e+00
UGC763	9	3.600000000000e+01	1.200000000000e+01
UGC763	10	3.500000000000e+01	1.700000000000e+01
UGC763	11	6.300000000000e+01	7.000000000000e+00
UGC763	12	4.900000000000e+01	5.000000000000e+00
UGC763	13	4.500000000000e+01	4.000000000000e+00
UGC763	14	6.000000000000e+01	3.000000000000e+00
UGC763	15	5.400000000000e+01	3.000000000000e+00
UGC763	16	6.900000000000e+01	3.000000000000e+00
UGC763	17	6.600000000000e+01	3.000000000000e+00
UGC763	18	6.100000000000e+01	3.000000000000e+00
UGC763	19	6.400000000000e+01	3.000000000000e+00
UGC763	20	6.300000000000e+01	2.000000000000e+00
UGC763	21	7.300000000000e+01	3.000000000000e+00
UGC763	22	7.300000000000e+01	2.000000000000e+00
UGC763	23	8.000000000000e+01	3.000000000000e+00
UGC763	24	7.300000000000e+01	3.000000000000e+00
UGC763	25	7.700000000000e+01	3.000000000000e+00
UGC763	26	7.600000000000e+01	3.000000000000e+00
UGC763	27	8.200000000000e+01	3.000000000000e+00
