#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-09-04T04:14:24 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-04T04:14:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J%2FA%2BA%2F566%2FA1%2Fgroups&-out.max=unlimited&-out.all=	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35660001
#Name: J/A+A/566/A1
#Title: Flux- and volume-limited groups for SDSS galaxies (Tempel+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/a+a/566/a1	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/566/a1	    IVOID of underlying data collection
#INFO	creator=Tempel E.	    First author or institution
#INFO	cites=bibcode:2014A&A...566A...1T	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/566/A1	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35660001	    Dataset identifier that can be used for citation
#INFO	publication_date=2019-08-06	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_566_A1_groups:
#Name: J/A+A/566/A1/groups
#Title: Flux limited groups
#Column	GroupID	(I6)	[1/82458] Group/cluster ID	[ucd=meta.id;meta.main]
#Column	Ngal	(I3)	[2/849] Richness	[ucd=meta.number]
#Column	RAJ2000	(F9.5)	Right ascension of group centre (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination of group centre (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	zcmb	(F8.5)	CMB-corrected redshift of group	[ucd=src.redshift]
#Column	Dist.c	(F7.3)	Comoving distance to group center (G1)	[ucd=pos.distance]
#Column	sig.v	(F7.1)	rms radial velocity deviation {sigma}_V_	[ucd=phys.veloc.dispersion]
#Column	sig.sky	(F7.4)	rms deviation of the projected distance in the sky from group center {sigma}_sky_ (G1)	[ucd=phys.angSize]
#Column	Rvir	(F7.4)	Virial radius (projected harmonic mean) (G1)	[ucd=phys.size.radius]
#Column	Rmax	(F8.4)	Maximum radius of the group (G1)	[ucd=phys.size.radius]
#Column	MNFW	(E9.2)	Mass (NFW profile) (G1)	[ucd=phys.mass]
#Column	MHer	(E9.2)	Mass (Hernquist profile) (G1)	[ucd=phys.mass]
#Column	Lrgroup	(E9.2)	Observed luminosity (G1)	[ucd=phys.luminosity]
GroupID	Ngal	RAJ2000	DEJ2000	zcmb	Dist.c	sig.v	sig.sky	Rvir	Rmax	MNFW	MHer	Lrgroup
 80296	  2	246.49265	+35.69119	 0.10697	313.559	   52.7	 0.0285	 0.0807	  0.0404	 2.53e-01	 2.53e-01	 1.48e+00
 80297	  2	123.51771	+11.52104	 0.12484	364.525	  122.7	 0.1625	 0.4595	  0.2299	 7.82e+00	 7.82e+00	 2.26e+00
 80298	  2	203.75070	+56.67927	 0.15318	444.492	  102.8	 0.1603	 0.4533	  0.2268	 5.41e+00	 5.41e+00	 3.42e+00
 80299	  2	214.63758	+02.42889	 0.09134	268.646	   99.5	 0.1616	 0.4570	  0.2287	 5.11e+00	 5.11e+00	 1.12e+00
 80300	  2	150.83857	+04.18108	 0.05605	166.108	   72.2	 0.0765	 0.2164	  0.1083	 1.28e+00	 1.28e+00	 4.05e-01
 80301	  2	230.39144	+19.05382	 0.10264	301.154	  118.1	 0.0323	 0.0912	  0.0457	 1.44e+00	 1.44e+00	 1.49e+00
 80302	  2	177.03678	+29.40784	 0.14971	434.751	   49.5	 0.1546	 0.4374	  0.2188	 1.21e+00	 1.21e+00	 3.10e+00
 80303	  2	139.43351	+40.07465	 0.14717	427.608	   63.0	 0.1483	 0.4195	  0.2099	 1.88e+00	 1.88e+00	 3.20e+00
 80304	  2	154.54731	+47.41087	 0.14217	413.538	   60.8	 0.1059	 0.2996	  0.1499	 1.25e+00	 1.25e+00	 2.86e+00
 80305	  2	206.91409	+07.95402	 0.12771	372.685	   51.9	 0.1761	 0.4980	  0.2492	 1.52e+00	 1.52e+00	 2.25e+00
 80306	  4	213.96476	+13.49607	 0.15571	451.572	  236.4	 0.1394	 0.2732	  0.2550	 1.51e+01	 2.49e+01	 6.88e+00
 80307	  2	185.23015	+05.82742	 0.09707	285.156	   83.0	 0.0374	 0.1058	  0.0529	 8.22e-01	 8.22e-01	 1.28e+00
 80308	  2	178.94872	+13.55804	 0.06979	206.212	  308.3	 0.0474	 0.1342	  0.0672	 1.44e+01	 1.44e+01	 6.55e-01
 80309	  2	215.78776	+19.03019	 0.18887	543.668	   24.1	 0.2003	 0.5664	  0.2833	 3.70e-01	 3.70e-01	 5.37e+00
 80310	  2	259.55943	+32.11472	 0.18887	543.673	  314.3	 0.1685	 0.4767	  0.2385	 5.32e+01	 5.32e+01	 5.59e+00
 80311	  2	125.10707	+18.61521	 0.08271	243.718	   52.3	 0.0935	 0.2645	  0.1324	 8.17e-01	 8.17e-01	 8.72e-01
 80312	  2	219.12040	+21.65744	 0.08200	241.669	   51.1	 0.1133	 0.3205	  0.1604	 9.44e-01	 9.44e-01	 8.48e-01
 80313	  2	154.82751	+28.15329	 0.13481	392.784	   76.9	 0.0913	 0.2581	  0.1292	 1.72e+00	 1.72e+00	 2.99e+00
 80314	  2	231.86422	+43.29933	 0.13795	401.649	  253.7	 0.1674	 0.4734	  0.2369	 3.44e+01	 3.44e+01	 2.81e+00
 80315	  2	238.04837	+41.46142	 0.14147	411.568	  337.8	 0.1466	 0.4145	  0.2074	 5.34e+01	 5.34e+01	 3.07e+00
 80316	  2	141.68166	+60.40221	 0.13270	386.797	   40.1	 0.0658	 0.1860	  0.0931	 3.38e-01	 3.38e-01	 2.45e+00
 80317	  2	152.12403	+26.89556	 0.18950	545.421	  364.1	 0.1476	 0.4176	  0.2089	 6.25e+01	 6.25e+01	 5.36e+00
 80318	  2	149.53884	+06.31432	 0.09380	275.742	   86.0	 0.1649	 0.4663	  0.2334	 3.90e+00	 3.90e+00	 1.28e+00
 80319	  2	178.79414	+34.52926	 0.17917	516.894	   63.0	 0.1787	 0.5055	  0.2529	 2.27e+00	 2.27e+00	 5.00e+00
 80320	  2	167.49812	+61.91015	 0.18230	525.552	    4.1	 0.1008	 0.2851	  0.1426	 5.48e-03	 5.48e-03	 5.06e+00
 80321	  2	218.75281	+19.81273	 0.12720	371.225	   44.7	 0.0972	 0.2748	  0.1375	 6.19e-01	 6.19e-01	 2.42e+00
 80322	  2	215.42944	+22.13758	 0.11991	350.509	   43.3	 0.1632	 0.4617	  0.2310	 9.76e-01	 9.76e-01	 2.12e+00
 80323	  2	241.25181	+26.08362	 0.10439	306.178	   23.0	 0.1429	 0.4042	  0.2022	 2.42e-01	 2.42e-01	 1.48e+00
 80324	  2	211.08126	+47.62187	 0.17471	504.526	    3.4	 0.0766	 0.2167	  0.1084	 2.83e-03	 2.83e-03	 4.38e+00
 80325	  2	142.78435	+01.85962	 0.09419	276.878	    9.9	 0.1705	 0.4821	  0.2411	 5.34e-02	 5.34e-02	 1.19e+00
 80326	  2	123.55009	+42.27930	 0.06489	191.950	  126.2	 0.1152	 0.3259	  0.1631	 5.86e+00	 5.86e+00	 5.66e-01
 80327	  2	141.42792	+39.63172	 0.09724	285.653	    1.9	 0.0722	 0.2043	  0.1022	 8.25e-04	 8.25e-04	 1.35e+00
 80328	  2	186.08381	+47.23992	 0.18776	540.607	  306.6	 0.0363	 0.1026	  0.0513	 1.09e+01	 1.09e+01	 5.68e+00
 80329	  2	232.04750	+08.13905	 0.18853	542.736	   69.1	 0.1063	 0.3007	  0.1504	 1.62e+00	 1.62e+00	 5.51e+00
 80330	  2	236.50046	+25.00919	 0.17086	493.829	  121.0	 0.1455	 0.4116	  0.2059	 6.81e+00	 6.81e+00	 4.38e+00
 80331	  2	224.81029	+18.67106	 0.13815	402.224	   42.2	 0.1037	 0.2932	  0.1467	 5.91e-01	 5.91e-01	 2.82e+00
 80332	  2	227.40988	+15.68506	 0.15083	437.900	   21.1	 0.1517	 0.4291	  0.2146	 2.16e-01	 2.16e-01	 3.36e+00
 80333	  2	258.97022	+27.02591	 0.15875	460.069	   88.6	 0.0873	 0.2469	  0.1235	 2.19e+00	 2.19e+00	 3.71e+00
 80334	  2	230.81485	+14.13320	 0.17486	504.934	   27.1	 0.1831	 0.5178	  0.2590	 4.30e-01	 4.30e-01	 4.57e+00
 80335	  2	220.87917	+15.99665	 0.17344	501.003	   45.0	 0.0418	 0.1183	  0.0592	 2.70e-01	 2.70e-01	 4.06e+00
 80336	  2	193.69040	+24.08442	 0.13183	384.348	  267.3	 0.0556	 0.1574	  0.0788	 1.27e+01	 1.27e+01	 2.55e+00
 80337	  2	139.89698	+08.62173	 0.13111	382.321	  278.8	 0.1212	 0.3427	  0.1715	 3.01e+01	 3.01e+01	 2.53e+00
 80338	  2	239.07094	+21.58635	 0.19678	565.421	  239.3	 0.0388	 0.1097	  0.0549	 7.09e+00	 7.09e+00	 6.43e+00
 80339	  2	137.30751	+45.92237	 0.12200	356.468	  158.6	 0.1410	 0.3987	  0.1995	 1.13e+01	 1.13e+01	 2.05e+00
 80340	  2	244.86861	+23.74358	 0.14969	434.688	   70.9	 0.0792	 0.2240	  0.1121	 1.27e+00	 1.27e+00	 3.40e+00
 80341	  2	178.53486	+44.00083	 0.13046	380.458	  180.1	 0.1812	 0.5126	  0.2565	 1.88e+01	 1.88e+01	 2.39e+00
 80342	  2	177.69928	+41.05429	 0.17891	516.161	   94.4	 0.1807	 0.5111	  0.2557	 5.14e+00	 5.14e+00	 4.83e+00
 80343	  2	224.98003	+37.57997	 0.11971	349.949	  183.5	 0.1501	 0.4246	  0.2124	 1.61e+01	 1.61e+01	 1.90e+00
 80344	  2	170.96791	+44.06614	 0.15000	435.561	  245.2	 0.1745	 0.4936	  0.2470	 3.35e+01	 3.35e+01	 3.21e+00
 80345	  3	137.35591	+25.40185	 0.15028	436.349	  268.1	 0.1696	 0.3842	  0.2926	 2.35e+01	 3.89e+01	 4.85e+00
 80346	  2	151.34785	+01.51669	 0.10092	296.217	  195.6	 0.0486	 0.1376	  0.0688	 5.95e+00	 5.95e+00	 1.44e+00
 80347	  2	196.73549	+56.24799	 0.08971	263.958	   69.3	 0.0154	 0.0437	  0.0219	 2.37e-01	 2.37e-01	 1.13e+00
 80348	  2	148.25573	+36.77542	 0.11954	349.446	  125.0	 0.0453	 0.1280	  0.0641	 2.26e+00	 2.26e+00	 2.07e+00
 80349	  2	225.19388	+37.23430	 0.15525	450.298	  181.9	 0.0335	 0.0947	  0.0474	 3.54e+00	 3.54e+00	 3.61e+00
 80350	  2	228.88690	+40.96352	 0.15068	437.463	  328.5	 0.1648	 0.4662	  0.2333	 5.68e+01	 5.68e+01	 3.22e+00
 80351	  2	237.13783	+23.86387	 0.07224	213.355	   44.0	 0.0713	 0.2016	  0.1009	 4.42e-01	 4.42e-01	 6.86e-01
 80352	  2	121.54991	+24.98703	 0.14118	410.758	  221.8	 0.0806	 0.2278	  0.1140	 1.27e+01	 1.27e+01	 3.02e+00
 80353	  2	127.70608	+04.11041	 0.11793	344.877	  124.8	 0.1680	 0.4753	  0.2378	 8.36e+00	 8.36e+00	 2.01e+00
 80354	  2	134.03238	+14.71730	 0.08020	236.451	   16.8	 0.0131	 0.0370	  0.0185	 1.18e-02	 1.18e-02	 8.61e-01
 80355	  2	122.56158	+37.69309	 0.18142	523.118	    7.8	 0.2033	 0.5750	  0.2875	 3.92e-02	 3.92e-02	 5.36e+00
 80356	  3	228.43617	+35.75228	 0.07544	222.658	   66.7	 0.1759	 0.3693	  0.3212	 1.54e+00	 2.50e+00	 1.08e+00
 80357	  2	134.25578	+28.67181	 0.14560	423.208	  136.4	 0.0356	 0.1008	  0.0504	 2.12e+00	 2.12e+00	 2.87e+00
 80358	  2	224.72362	+04.55223	 0.15989	463.252	  109.7	 0.0364	 0.1029	  0.0515	 1.40e+00	 1.40e+00	 4.55e+00
 80359	  2	253.17847	+35.75650	 0.14299	415.852	   12.3	 0.1214	 0.3435	  0.1718	 5.88e-02	 5.88e-02	 2.91e+00
 80360	  2	235.82282	+52.08835	 0.14010	407.704	  161.9	 0.1898	 0.5368	  0.2686	 1.59e+01	 1.59e+01	 2.73e+00
 80361	  2	196.98273	-00.99674	 0.13919	405.148	   89.2	 0.0157	 0.0443	  0.0222	 3.98e-01	 3.98e-01	 2.54e+00
 80362	  2	166.72922	+62.72233	 0.13309	387.913	  346.4	 0.1634	 0.4620	  0.2312	 6.26e+01	 6.26e+01	 2.57e+00
 80363	  2	239.14999	+11.86702	 0.14579	423.729	   66.0	 0.1747	 0.4942	  0.2473	 2.43e+00	 2.43e+00	 2.99e+00
 80364	  3	225.98897	+38.30245	 0.12173	355.697	  118.0	 0.0907	 0.1893	  0.1616	 2.48e+00	 4.03e+00	 3.02e+00
 80365	  2	198.29592	-03.06197	 0.10344	303.456	   79.7	 0.1166	 0.3299	  0.1651	 2.37e+00	 2.37e+00	 1.57e+00
 80366	  2	213.11980	+46.89579	 0.12795	373.358	   35.9	 0.1278	 0.3616	  0.1809	 5.25e-01	 5.26e-01	 2.30e+00
 80367	  3	162.98046	+17.16167	 0.13325	388.373	  158.5	 0.1801	 0.3680	  0.3296	 8.80e+00	 1.45e+01	 3.67e+00
 80368	  2	226.62710	+47.50436	 0.14692	426.907	   10.6	 0.1486	 0.4204	  0.2102	 5.36e-02	 5.36e-02	 2.99e+00
 80369	  2	146.11855	+36.50519	 0.12023	351.418	  170.1	 0.0612	 0.1731	  0.0866	 5.65e+00	 5.65e+00	 2.01e+00
 80370	  2	212.33951	+27.07750	 0.14129	411.071	    6.1	 0.0653	 0.1846	  0.0923	 7.64e-03	 7.64e-03	 2.85e+00
 80371	  2	170.93251	+01.23071	 0.07870	232.113	   81.0	 0.0811	 0.2294	  0.1148	 1.70e+00	 1.70e+00	 8.08e-01
 80372	  2	245.33441	+27.65387	 0.13322	388.274	   99.3	 0.0054	 0.0153	  0.0076	 1.70e-01	 1.70e-01	 2.35e+00
 80373	  2	203.17867	+20.11887	 0.16953	490.122	   91.7	 0.1933	 0.5467	  0.2735	 5.19e+00	 5.19e+00	 4.27e+00
 80374	  2	196.31214	+61.33578	 0.15694	455.015	    0.5	 0.1998	 0.5650	  0.2825	 1.90e-04	 1.90e-04	 4.05e+00
 80375	  2	136.75981	+04.78139	 0.12059	352.441	  141.1	 0.0717	 0.2029	  0.1015	 4.57e+00	 4.57e+00	 2.01e+00
 80376	  3	205.84006	+44.63827	 0.15470	448.750	  334.1	 0.1891	 0.3493	  0.3577	 4.04e+01	 6.74e+01	 5.01e+00
 80377	  2	250.09296	+34.54929	 0.09792	287.606	   90.9	 0.0461	 0.1305	  0.0653	 1.22e+00	 1.22e+00	 1.27e+00
 80378	  3	189.01965	+49.71883	 0.18487	532.639	  270.9	 0.2486	 0.5829	  0.4111	 3.50e+01	 5.83e+01	 7.63e+00
 80379	  2	238.71939	+33.66191	 0.12506	365.150	  170.6	 0.0344	 0.0972	  0.0486	 3.20e+00	 3.20e+00	 2.24e+00
 80380	  2	126.98705	+24.82022	 0.06821	201.627	   18.5	 0.1379	 0.3902	  0.1952	 1.51e-01	 1.51e-01	 5.98e-01
 80381	  2	230.60702	+02.20351	 0.15157	439.985	  150.6	 0.0370	 0.1048	  0.0524	 2.68e+00	 2.68e+00	 3.31e+00
 80382	  2	132.13968	+36.42799	 0.17197	496.913	  150.5	 0.0388	 0.1097	  0.0549	 2.81e+00	 2.81e+00	 4.62e+00
 80383	  4	240.74213	+18.24076	 0.11402	333.731	   39.0	 0.0869	 0.1586	  0.1738	 2.64e-01	 4.23e-01	 3.53e+00
 80384	  4	172.79470	+01.23380	 0.12629	368.647	  267.9	 0.1607	 0.2035	  0.3035	 2.22e+01	 3.68e+01	 5.09e+00
 80385	  2	190.83012	+40.08883	 0.16034	464.524	   78.8	 0.0480	 0.1358	  0.0680	 9.53e-01	 9.53e-01	 3.89e+00
 80386	  2	123.84247	+40.13469	 0.11485	336.089	   84.4	 0.0238	 0.0673	  0.0337	 5.41e-01	 5.41e-01	 1.84e+00
 80387	  2	145.87617	+01.16907	 0.16401	474.761	  177.2	 0.1467	 0.4151	  0.2077	 1.47e+01	 1.47e+01	 3.95e+00
 80388	  3	146.02047	+54.87318	 0.12665	369.675	  198.7	 0.1559	 0.3136	  0.2851	 1.19e+01	 1.97e+01	 3.41e+00
 80389	  2	136.58063	+16.62110	 0.05386	159.696	   45.9	 0.0048	 0.0137	  0.0068	 3.25e-02	 3.25e-02	 3.85e-01
 80390	  2	190.49806	+38.94296	 0.14733	428.054	  140.5	 0.1862	 0.5267	  0.2635	 1.18e+01	 1.18e+01	 3.20e+00
 80391	  3	229.97999	+29.16108	 0.12838	374.563	  297.1	 0.1794	 0.3970	  0.3184	 3.04e+01	 5.06e+01	 3.49e+00
 80392	  2	164.94685	+07.29126	 0.10336	303.232	  100.1	 0.0530	 0.1499	  0.0750	 1.69e+00	 1.69e+00	 1.50e+00
 80393	  2	136.40940	+01.43285	 0.16385	474.314	  173.9	 0.0205	 0.0579	  0.0290	 1.98e+00	 1.98e+00	 4.17e+00
 80394	  2	196.24118	+15.16465	 0.19085	549.121	  238.1	 0.1386	 0.3922	  0.1962	 2.51e+01	 2.51e+01	 6.00e+00
 80395	  2	185.61592	+12.44506	 0.09183	270.060	   54.8	 0.0350	 0.0989	  0.0495	 3.35e-01	 3.35e-01	 1.14e+00
 80396	  2	150.25127	+62.51866	 0.13582	395.619	   89.9	 0.0621	 0.1757	  0.0879	 1.60e+00	 1.60e+00	 2.74e+00
 80397	  2	126.45848	+33.97113	 0.11220	328.519	    9.1	 0.1761	 0.4980	  0.2491	 4.67e-02	 4.67e-02	 1.67e+00
 80398	  2	243.72301	+24.71954	 0.03223	 95.996	   11.2	 0.0994	 0.2812	  0.1407	 3.98e-02	 3.98e-02	 1.34e-01
 80399	  2	219.64948	+24.24255	 0.11498	336.451	  267.1	 0.1813	 0.5129	  0.2567	 4.13e+01	 4.13e+01	 1.83e+00
 80400	  2	121.16716	+08.76033	 0.17497	505.240	   86.3	 0.0562	 0.1590	  0.0796	 1.34e+00	 1.34e+00	 4.87e+00
 80401	  2	168.08458	+19.99491	 0.10280	301.601	  109.8	 0.1637	 0.4630	  0.2317	 6.31e+00	 6.31e+00	 1.37e+00
 80402	  2	194.43884	+47.90783	 0.19165	551.342	    5.7	 0.2041	 0.5773	  0.2887	 2.15e-02	 2.15e-02	 5.79e+00
 80403	  2	181.82434	-03.45824	 0.16915	489.087	  313.0	 0.0263	 0.0743	  0.0372	 8.23e+00	 8.23e+00	 5.19e+00
 80404	  2	220.57388	+57.04866	 0.11901	347.952	   90.1	 0.0288	 0.0814	  0.0407	 7.47e-01	 7.47e-01	 2.05e+00
 80405	  2	185.36486	+27.36691	 0.12719	371.207	   31.2	 0.0088	 0.0250	  0.0125	 2.75e-02	 2.75e-02	 2.28e+00
 80406	  2	237.28826	+37.08426	 0.13120	382.566	   66.7	 0.1290	 0.3649	  0.1826	 1.83e+00	 1.83e+00	 2.50e+00
 80407	  2	219.53247	+29.06016	 0.07055	208.420	    1.9	 0.0462	 0.1308	  0.0654	 5.31e-04	 5.31e-04	 6.50e-01
 80408	  2	212.89013	+61.95416	 0.14590	424.045	   37.1	 0.1924	 0.5442	  0.2723	 8.44e-01	 8.44e-01	 3.15e+00
 80409	  2	146.56171	+08.84043	 0.17809	513.885	  227.4	 0.1156	 0.3269	  0.1635	 1.91e+01	 1.91e+01	 5.04e+00
 80410	  2	162.39053	+54.76811	 0.14872	431.959	  177.6	 0.1373	 0.3883	  0.1943	 1.38e+01	 1.38e+01	 3.11e+00
 80411	  2	122.42075	+50.93358	 0.09590	281.778	   65.5	 0.1686	 0.4770	  0.2387	 2.31e+00	 2.31e+00	 1.21e+00
 80412	  2	175.63472	+54.84578	 0.06234	184.504	  254.6	 0.0570	 0.1612	  0.0807	 1.18e+01	 1.18e+01	 5.20e-01
 80413	  2	205.08516	+04.31676	 0.16798	485.823	  207.9	 0.0546	 0.1545	  0.0773	 7.54e+00	 7.54e+00	 4.35e+00
 80414	  2	205.72684	+33.16079	 0.16702	483.147	  188.2	 0.0428	 0.1212	  0.0606	 4.85e+00	 4.85e+00	 4.20e+00
 80415	  2	152.32225	+14.38476	 0.18163	523.703	   24.6	 0.0471	 0.1332	  0.0666	 9.12e-02	 9.12e-02	 5.02e+00
 80416	  2	131.14194	+36.74479	 0.11204	328.074	  277.6	 0.1100	 0.3110	  0.1556	 2.71e+01	 2.71e+01	 1.66e+00
 80417	  2	162.27752	+55.54883	 0.12852	374.965	   38.6	 0.1208	 0.3418	  0.1710	 5.74e-01	 5.74e-01	 2.47e+00
 80418	  2	136.07527	+57.30557	 0.10048	294.950	   21.1	 0.0847	 0.2395	  0.1198	 1.20e-01	 1.20e-01	 1.39e+00
 80419	  2	127.06480	+24.31188	 0.10764	315.480	   16.5	 0.1238	 0.3502	  0.1752	 1.08e-01	 1.08e-01	 1.51e+00
 80420	  2	183.73092	+26.52356	 0.17634	509.044	   85.8	 0.0817	 0.2310	  0.1156	 1.92e+00	 1.92e+00	 4.53e+00
 80421	  2	172.72135	+07.83021	 0.18670	537.686	  141.6	 0.0387	 0.1093	  0.0547	 2.48e+00	 2.48e+00	 5.45e+00
 80422	  2	146.43540	+63.23250	 0.12236	357.486	   49.5	 0.0531	 0.1502	  0.0751	 4.16e-01	 4.16e-01	 2.01e+00
 80423	  3	251.34528	+28.48136	 0.13311	387.965	  162.0	 0.0560	 0.1210	  0.0956	 2.89e+00	 4.70e+00	 3.73e+00
 80424	  2	216.53807	+63.43182	 0.12265	358.307	   79.2	 0.0961	 0.2718	  0.1360	 1.93e+00	 1.93e+00	 1.93e+00
 80425	  2	130.66491	+29.03493	 0.16806	486.052	   20.8	 0.1272	 0.3598	  0.1799	 1.75e-01	 1.75e-01	 4.42e+00
 80426	  2	201.03316	+57.07473	 0.14970	434.720	  335.4	 0.1883	 0.5327	  0.2665	 6.77e+01	 6.77e+01	 3.22e+00
 80427	  2	207.51640	+08.37912	 0.11139	326.195	   22.7	 0.0976	 0.2760	  0.1381	 1.61e-01	 1.61e-01	 1.69e+00
 80428	  2	198.44096	+24.67096	 0.07299	215.538	   31.3	 0.1371	 0.3879	  0.1941	 4.29e-01	 4.29e-01	 6.93e-01
 80429	  2	245.37746	+16.26424	 0.17339	500.870	   18.4	 0.1814	 0.5131	  0.2566	 1.96e-01	 1.96e-01	 4.23e+00
 80430	  2	113.44948	+39.98311	 0.11872	347.131	  273.2	 0.0922	 0.2608	  0.1305	 2.20e+01	 2.20e+01	 2.00e+00
 80431	  2	150.90501	+13.20825	 0.07120	210.332	   49.9	 0.0201	 0.0567	  0.0284	 1.59e-01	 1.59e-01	 6.86e-01
 80432	  2	166.61604	+21.33462	 0.13497	393.228	  112.1	 0.0383	 0.1083	  0.0542	 1.54e+00	 1.54e+00	 2.58e+00
 80433	  2	226.98222	+09.22050	 0.10980	321.674	    5.8	 0.0980	 0.2771	  0.1385	 1.05e-02	 1.05e-02	 1.63e+00
 80434	  2	155.44507	+08.08674	 0.10852	318.000	  190.1	 0.1478	 0.4179	  0.2091	 1.71e+01	 1.71e+01	 1.74e+00
 80435	  2	185.41532	+08.67756	 0.14334	416.854	   85.5	 0.1944	 0.5497	  0.2751	 4.54e+00	 4.54e+00	 2.85e+00
 80436	  2	209.71214	+19.16729	 0.12603	367.910	  159.0	 0.1212	 0.3427	  0.1715	 9.78e+00	 9.78e+00	 2.29e+00
 80437	  2	144.59396	+12.12831	 0.15676	454.513	   99.1	 0.0382	 0.1080	  0.0540	 1.20e+00	 1.20e+00	 3.44e+00
 80438	  2	231.93285	+01.71917	 0.15496	449.470	  197.4	 0.0417	 0.1179	  0.0590	 5.19e+00	 5.19e+00	 3.57e+00
 80439	  2	249.80352	+25.55694	 0.11141	326.270	   89.7	 0.0160	 0.0452	  0.0226	 4.12e-01	 4.12e-01	 1.70e+00
 80440	  2	230.97607	+54.37951	 0.16036	464.565	   58.5	 0.0449	 0.1269	  0.0635	 4.90e-01	 4.90e-01	 4.01e+00
 80441	  2	120.59162	+23.08676	 0.10191	299.059	    1.2	 0.1104	 0.3123	  0.1562	 5.51e-04	 5.51e-04	 1.39e+00
 80442	  3	224.03213	+22.72440	 0.17575	507.404	   94.5	 0.2338	 0.4580	  0.4366	 4.08e+00	 6.67e+00	 6.54e+00
 80443	  2	142.84170	+02.06777	 0.16480	476.963	    7.4	 0.1497	 0.4233	  0.2117	 2.63e-02	 2.63e-02	 4.00e+00
 80444	  2	230.39884	+13.58532	 0.14419	419.232	   63.6	 0.0310	 0.0878	  0.0439	 4.01e-01	 4.01e-01	 2.78e+00
 80445	  2	207.22223	+00.61573	 0.18116	522.385	   20.7	 0.1437	 0.4065	  0.2033	 1.97e-01	 1.97e-01	 5.20e+00
 80446	  2	232.45288	+35.59699	 0.15991	463.317	  151.6	 0.1712	 0.4843	  0.2423	 1.26e+01	 1.26e+01	 3.93e+00
 80447	  2	181.60964	+00.17107	 0.11654	340.910	   16.3	 0.1315	 0.3719	  0.1860	 1.11e-01	 1.11e-01	 1.88e+00
 80448	  2	211.92939	+38.46980	 0.15755	456.716	   12.0	 0.0496	 0.1402	  0.0701	 2.27e-02	 2.27e-02	 3.44e+00
 80449	  2	169.73070	+52.13592	 0.02827	 84.271	   70.2	 0.0700	 0.1979	  0.0991	 1.10e+00	 1.10e+00	 9.77e-02
 80450	  2	155.18943	+18.53703	 0.12073	352.835	  101.5	 0.1661	 0.4699	  0.2351	 5.47e+00	 5.47e+00	 2.11e+00
 80451	  2	178.51356	+01.34242	 0.07890	232.676	  259.8	 0.1202	 0.3400	  0.1702	 2.59e+01	 2.59e+01	 8.72e-01
 80452	  2	246.08483	+19.99858	 0.10163	298.269	  302.3	 0.1645	 0.4653	  0.2329	 4.80e+01	 4.80e+01	 1.37e+00
 80453	  3	218.81808	+06.85531	 0.11434	334.638	  232.0	 0.1488	 0.3413	  0.2438	 1.55e+01	 2.56e+01	 2.66e+00
 80454	  2	118.91378	+28.62973	 0.01716	 51.262	   23.8	 0.0786	 0.2224	  0.1115	 1.43e-01	 1.43e-01	 3.64e-02
 80455	  2	195.23658	+20.26136	 0.13360	389.359	  248.0	 0.1221	 0.3453	  0.1728	 2.40e+01	 2.40e+01	 2.66e+00
 80456	  2	250.72488	+12.84016	 0.11766	344.094	   27.8	 0.0442	 0.1249	  0.0625	 1.09e-01	 1.09e-01	 1.91e+00
 80457	  2	220.89841	+06.89541	 0.11986	350.369	  169.8	 0.1130	 0.3196	  0.1599	 1.04e+01	 1.04e+01	 2.05e+00
 80458	  2	229.36621	-00.91535	 0.11429	334.503	  129.0	 0.1576	 0.4457	  0.2230	 8.37e+00	 8.37e+00	 1.87e+00
 80459	  2	176.54520	+50.76621	 0.13076	381.306	   32.0	 0.1204	 0.3407	  0.1704	 3.95e-01	 3.95e-01	 2.42e+00
 80460	  2	139.94604	+17.46599	 0.12872	375.527	   40.8	 0.0514	 0.1454	  0.0727	 2.73e-01	 2.73e-01	 2.20e+00
 80461	  2	148.16058	+09.07101	 0.14355	417.426	   54.0	 0.1250	 0.3534	  0.1769	 1.16e+00	 1.16e+00	 2.73e+00
